id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
10004318,Road Maintenance Simulator,2024-04-17 09:59:52.305604,PS5," Simulador, Simulación,Conducción/Carreras",AEROSOFT GMBH,2022-04-06," Portugués (Portugal),Alemán, Polaco, Inglés",3.22,183,69,18,25,23,45,29.99,20.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,29.99,23.99,-1.0,-1.0
10001464,Steven Universe: Desata la luz,2024-04-17 09:59:55.292967,PS4," Acción, Juegos de rol,Aventura",CARTOON NETWORK,2021-02-19," Turco, Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Español (México), Italiano",4.73,277,232,27,2,2,8,20.99,20.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
235399,Under The Jolly Roger,2024-04-17 09:59:56.672409,PS4," Aventura,Juegos de rol, Acción",HEROCRAFT,2020-02-24," Ruso, Chino (Simplificado), Inglés, Español,Alemán, Japonés, Francés (Francia)",3.33,289,109,49,31,23,75,17.99,17.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,18.99,10.44,9.49,-1.0
229481,Dishonored®: Death of the Outsider™,2024-04-17 09:59:58.225350,PS4,"Acción, Acción",Bethesda,2017-09-14," Inglés,Español, Italiano",4.57,3959,2969,593,197,79,118,29.99,29.99,0.0,-1.0,ESP,3300.0,660.0,0.0,-1.0,29.99,5.99,0.0,-1.0
10002492,The Touryst,2024-04-17 09:59:59.574297,"PS4, PS5",Aventura,SHIN EN MULTIMEDIA GMBH,2021-09-08," Español,Alemán, Inglés, Francés (Francia)",4.25,65,37,16,7,1,3,19.99,13.99,-1.0,-1.0,ESP,2189.0,1532.0,-1.0,-1.0,19.99,13.99,-1.0,-1.0
10002058,Astalon: Tears Of The Earth,2024-04-17 10:00:00.799028,PS4," Acción,Aventura",DANGEN ENTERTAINMENT,2021-06-02," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Español,Alemán, Japonés, Francés (Francia), Ucraniano",4.75,142,117,17,5,0,1,20.99,20.99,-1.0,-1.0,ESP,2200.0,2200.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10002989,DEEEER Simulator: Tu juego de ciervos cotidiano estándar,2024-04-17 10:00:02.045464,PS4,Acción,PLAYISM,2021-11-24," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Italiano",4.28,1100,726,143,121,22,77,16.99,16.99,-1.0,-1.0,ESP,1980.0,1980.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
232595,DEEMO -Reborn-,2024-04-17 10:00:03.406103,PS4,Música/Ritmo,SONY MUSIC ENTERTAINMENT,2019-12-23," Chino (Tradicional),Chino (Simplificado), Inglés, Coreano, Japonés",4.71,570,484,45,17,5,17,39.99,39.99,-1.0,-1.0,ESP,4378.0,4378.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
10001835,Kitaria Fables,2024-04-17 10:00:04.936001,"PS4, PS5","Juegos de rol, Juegos de rol",PQube Ltd,2021-09-01," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Italiano",4.09,268,136,64,32,16,16,19.99,19.99,-1.0,-1.0,ESP,1980.0,1980.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
233876,Lost Ember,2024-04-17 10:00:06.403193,PS4," Aventura, Únicos,Aventura",MOONEYE STUDIOS,2019-11-21," Turco, Ruso, Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia)",4.4,704,492,98,56,21,42,29.99,29.99,-1.0,-1.0,ESP,2990.0,2990.0,-1.0,-1.0,29.99,29.99,-1.0,-1.0
10003197,PAC-MAN MUSEUM+,2024-04-17 10:00:07.928485,PS4," Puzzle,Arcade, Acción",BANDAI NAMCO ENTERTAINMENT EUROPE,2022-06-26," Ruso, Inglés, Español,Alemán, Francés (Francia), Italiano",4.42,156,110,20,12,0,10,19.99,19.99,-1.0,-1.0,ESP,2640.0,2640.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
227536,Transport Giant,2024-04-17 10:00:09.342009,PS4,Estrategia,UNITED INDEPENDENT ENTERTAINMENT GMBH,2017-07-11," Ruso, Inglés, Español,Alemán, Francés (Francia), Italiano",2.31,311,59,24,31,37,161,19.99,19.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10005817,Battle Axe,2024-04-17 10:00:10.683892,PS5,Arcade,NUMSKULL GAMES LTD,2022-11-17," Neerlandés, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Portugués (Portugal), Árabe, Italiano",4.36,11,6,3,0,0,0,29.99,29.99,-1.0,-1.0,ESP,4620.0,3234.0,-1.0,-1.0,29.99,29.99,-1.0,-1.0
10003367,Boomerang Fu,2024-04-17 10:00:12.061987,PS4," Grupo,Acción",Cranky Watermelon,2022-01-13," Neerlandés, Inglés, Coreano, Francés (Francia), Catalán,Alemán, Japonés, Español (México), Chino (Tradicional), Chino (Simplificado), Portugués (Brasil), Español, Portugués (Portugal), Griego, Turco, Ruso, Ucraniano, Polaco, Italiano",4.56,353,268,42,24,3,14,14.99,8.99,-1.0,-1.0,ESP,1540.0,924.0,-1.0,-1.0,14.99,8.99,-1.0,-1.0
229267,Remothered: Tormented Fathers,2024-04-17 10:00:13.547219,PS4," Terror,Terror, Acción",Darril Arts s.r.l.,2018-07-24," Turco, Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Español,Alemán, Japonés, Francés (Francia), Portugués (Portugal), Árabe, Polaco, Italiano",4.17,1426,827,299,128,71,99,29.99,2.99,-1.0,-1.0,ESP,3520.0,3520.0,-1.0,-1.0,29.99,2.99,-1.0,-1.0
10002508,Hoa,2024-04-17 10:00:15.137547,PS5,Aventura,PM Studios,2021-08-24," Turco, Ruso, Chino (Tradicional), Chino (Simplificado), Hindi, Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Vietnamita, Tailandés, Francés (Francia), Polaco, Italiano",4.38,222,137,48,28,2,6,14.99,7.49,5.99,-1.0,ESP,1650.0,1650.0,-1.0,-1.0,14.99,7.49,5.99,-1.0
232274,Shenmue III,2024-04-17 10:00:16.745047,PS4," Aventura, Juegos de rol,Acción",Prime Matter,2019-11-18," Inglés, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Italiano",4.56,2306,1844,184,92,69,115,29.99,4.49,-1.0,-1.0,ESP,4620.0,693.0,-1.0,-1.0,29.99,4.49,-1.0,-1.0
204320,SOMA,2024-04-17 10:00:18.206555,PS4," Aventura,Acción, Terror",FRICTIONAL GAMES AB,2015-09-21," Ruso, Inglés, Español,Alemán, Francés (Francia), Portugués (Portugal), Italiano",4.51,23871,17664,3580,1193,477,1193,28.49,4.27,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,29.99,4.49,-1.0,-1.0
231727,Desperados III,2024-04-17 10:00:19.648512,PS4," Estrategia,Acción",THQ NORDIC GMBH,2020-06-15," Ruso, Chino (Simplificado), Inglés, Coreano, Español,Alemán, Francés (Francia), Italiano",4.43,1733,1282,173,121,34,121,39.99,39.99,0.0,-1.0,ESP,5170.0,5170.0,0.0,-1.0,39.99,39.99,0.0,-1.0
