id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
10010111,Motesolo: soltero desde la cuna (PS4),2024-05-13 10:30:28.855925,PS4,"Aventura, Aventura","CFK Co., Ltd.",2024-03-27," Chino (Tradicional),Chino (Simplificado), Coreano, Inglés, Japonés",4.5,12,9,2,0,0,0,18.99,13.29,-1.0,-1.0,ESP,2178.0,1524.0,-1.0,-1.0,19.99,13.99,-1.0,-1.0
235106,Ultimate Custom Night,2024-05-13 10:30:30.135919,PS4,Únicos,CLICKTEAM LLC USA,2021-04-29,Inglés,4.41,3646,2661,473,182,36,291,6.99,6.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,7.99,7.99,-1.0,-1.0
233488,Snooker Nation Championship,2024-05-13 10:30:31.534066,PS4," Deporte,Simulación",Cherry Pop Games Limited,2019-04-16," Italiano, Inglés, Español,Alemán, Francés (Francia)",3.77,278,139,47,27,16,47,7.49,7.49,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,8.99,8.99,-1.0,-1.0
233719,Overpass,2024-05-13 10:30:34.150732,PS4,"Conducción/Carreras, Deporte, Simulación",NACON SA,2020-03-12," Italiano, Ruso, Chino (Tradicional), Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Polaco, Español,Alemán, Francés (Francia)",3.01,1183,425,118,106,82,449,29.99,2.99,0.0,-1.0,ESP,6980.0,6980.0,0.0,-1.0,29.99,2.99,0.0,-1.0
10001013,DOOM 3: VR Edition,2024-05-13 10:30:35.475309,PS4,Acción,Bethesda,2021-03-28," Italiano, Inglés, Español,Alemán, Francés (Francia)",4.2,459,316,50,22,9,59,19.99,6.59,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,6.59,-1.0,-1.0
10010824,Simulador de compras de supermercado,2024-05-13 10:30:36.796140,PS4,"Casual, Simulador",Kanuni games oyun YAZILIM VE Pazarlama Ticaret limited Sirketi,2024-04-22,Inglés,1.43,254,17,5,7,7,215,6.59,6.59,-1.0,-1.0,ESP,990.0,990.0,-1.0,-1.0,5.49,5.49,-1.0,-1.0
10005553,The Entropy Centre,2024-05-13 10:30:38.038483,"PS4, PS5","Puzzle, Aventura",PLAYSTACK LIMITED,2022-11-03," Italiano, Ruso, Chino (Tradicional), Español (México), Chino (Simplificado), Portugués (Brasil), Inglés, Polaco, Español, Japonés,Alemán, Portugués (Portugal), Francés (Francia)",4.28,156,93,37,9,6,9,24.99,24.99,-1.0,-1.0,ESP,2530.0,2530.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
10004229,SUPER CRAZY RHYTHM CASTLE,2024-05-13 10:30:39.393018,PS5," Música/Ritmo,Acción",Konami,2023-11-13," Italiano, Ruso, Chino (Tradicional), Español (México), Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Polaco, Español, Japonés,Alemán, Francés (Francia)",4.22,74,51,6,2,6,5,39.99,39.99,0.5,-1.0,ESP,4400.0,4400.0,0.5,-1.0,39.99,39.99,0.5,-1.0
10004775,Accident,2024-05-13 10:30:41.949792,PS4,Simulación,Duality S.A.,2022-12-08," Ruso, Chino (Simplificado), Inglés, Polaco, Turco, Español,Alemán, Francés (Francia)",3.56,43,20,5,6,3,9,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
10001457,Cannibal Cuisine,2024-05-13 10:30:43.353034,"PS4, PS5"," Grupo,Acción",ROCKET VULTURE,2022-01-25," Ruso, Español (México), Chino (Simplificado), Portugués (Brasil), Inglés, Neerlandés, Japonés,Alemán, Francés (Francia)",3.66,41,18,6,6,0,8,12.99,12.99,-1.0,-1.0,ESP,1540.0,1540.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
