id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-26T00:07:52.888313,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.41,60827 calificaciones,45 %,12 %,10 %,6 %,28 %,"79,99 €","15,99 €","79,99 €","15,99 €",ESP
10005844,Dragon's Dogma 2,2024-03-26T00:07:56.354162,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,21/3/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.17,9137 calificaciones,71 %,7 %,4 %,3 %,15 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
228748,Fortnite,2024-03-26T00:07:59.527178,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6741137 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
10003386,Rise of the Ronin™,2024-03-26T00:08:02.949162,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,21/3/2024,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.32,3796 calificaciones,70 %,14 %,4 %,3 %,9 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-26T00:08:05.636831,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.12,22112 calificaciones,35 %,13 %,12 %,8 %,32 %,"79,99 €",Incluido,"79,99 €",Incluido,ESP
10000657,HELLDIVERS™ 2,2024-03-26T00:08:09.449311,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.49,50885 calificaciones,81 %,7 %,2 %,2 %,9 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-26T00:08:13.010461,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,298449 calificaciones,62 %,11 %,12 %,2 %,14 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-26T00:09:16.125008,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,680242 calificaciones,79 %,8 %,5 %,1 %,7 %,"19,99 €","19,99 €","19,99 €","19,99 €",ESP
10002427,eFootball™ 2024,2024-03-26T00:09:19.378373,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.75,272896 calificaciones,53 %,12 %,12 %,3 %,20 %,"19,99 €","12,99 €","19,99 €","12,99 €",ESP
203897,Tom Clancy's Rainbow Six® Siege - Deluxe Edition,2024-03-26T00:09:22.683031,"PS4, PS5","Acción, Juegos de disparos",UBISOFT ENTERTAINMENT SA,12/3/2024,No hay información,4.34,259645 calificaciones,73 %,10 %,5 %,2 %,11 %,"29,99 €","5,99 €","29,99 €","5,99 €",ESP
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-03-26T00:09:26.242424,"PS4, PS5",Conducción/Carreras,UBISOFT ENTERTAINMENT SA,14/9/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",4.28,17801 calificaciones,69 %,13 %,6 %,2 %,10 %,"79,99 €","39,99 €","79,99 €","39,99 €",ESP
209441,Red Dead Redemption 2,2024-03-26T00:09:29.671028,PS4,"Acción, Aventura, Únicos",Rockstar Games,25/10/2018,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.71,230351 calificaciones,88 %,5 %,2 %,1 %,4 %,"59,99 €","19,79 €","59,99 €","19,79 €",ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-03-26T00:09:32.799730,"PS4, PS5",Deporte,2K,7/3/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Árabe",4.62,2216 calificaciones,83 %,8 %,3 %,1 %,5 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
232352,Apex Legends™ PS5™,2024-03-26T00:09:36.829244,PS5,"Acción, Juegos de disparos",EA Swiss Sarl,28/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.13,760458 calificaciones,65 %,12 %,8 %,2 %,13 %,Gratis,Gratis,Gratis,Gratis,ESP
212779,Minecraft,2024-03-26T00:10:10.777529,PS4,Aventura,Mojang AB,9/12/2019,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Danés, Eslovenio, Español, Español (México), Finlandés, Francés (Canadá), Francés (Francia), Griego, Húngaro, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco, Turco, Ucraniano",4.32,1560928 calificaciones,72 %,9 %,7 %,1 %,11 %,Gratis,Gratis,Gratis,Gratis,ESP
10000896,Genshin Impact,2024-03-26T00:10:15.105511,"PS4, PS5","Acción, Aventura, Juegos de rol",COGNOSPHERE PTE. LTD.,27/4/2021,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Portugal), Ruso, Tailandés, Turco, Vietnamita",4.42,326495 calificaciones,76 %,9 %,5 %,1 %,9 %,Gratis,Gratis,Gratis,Gratis,ESP
223118,Roblox,2024-03-26T00:10:18.117629,PS4,Únicos,ROBLOX Corporation,10/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",4.24,261627 calificaciones,68 %,9 %,11 %,1 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
10000333,ELDEN RING PS4 & PS5,2024-03-26T00:10:21.471880,"PS4, PS5",Juegos de rol,BANDAI NAMCO ENTERTAINMENT EUROPE,24/2/2022,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.72,64753 calificaciones,89 %,4 %,1 %,1 %,5 %,"59,99 €","59,99 €","59,99 €","59,99 €",ESP
10003999,FINAL FANTASY VII REBIRTH,2024-03-26T00:10:25.014750,PS5,Juegos de rol,Square Enix LTD,28/2/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",4.76,24645 calificaciones,91 %,2 %,2 %,1 %,4 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10002788,UFC™ 5,2024-03-26T00:10:28.828599,PS5,Lucha,EA Swiss Sarl,26/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3.01,6569 calificaciones,30 %,16 %,12 %,9 %,34 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
10007460,Baldur's Gate 3,2024-03-26T00:10:32.450744,PS5,Juegos de rol,Larian Studios Games Ltd,6/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Ucraniano",4.82,43430 calificaciones,92 %,3 %,1 %,1 %,3 %,"69,99 €","69,99 €","69,99 €","69,99 €",ESP
10008651,MLB® The Show™ 24 PS5®,2024-03-26T00:10:35.545241,"PS4, PS5",Deporte,Sony Interactive Entertainment,19/3/2024,Inglés,4.23,455 calificaciones,73 %,6 %,5 %,3 %,13 %,"69,99 €","69,99 €","69,99 €","69,99 €",ESP
10000956,Gran Turismo™ 7,2024-03-26T00:10:39.036942,"PS4, PS5",Conducción/Carreras,Polyphony Digital Inc,3/3/2022,"Alemán, Checo, Español, Francés (Francia), Griego, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco, Árabe",4.35,17909 calificaciones,71 %,13 %,5 %,2 %,9 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
203715,Rocket League®,2024-03-26T00:10:42.085019,PS4,"Deporte, Acción, Conducción/Carreras",Psyonix,6/7/2015,"Alemán, Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco",4.37,1099482 calificaciones,71 %,12 %,8 %,1 %,8 %,Gratis,Gratis,Gratis,Gratis,ESP
232447,Versión de Hogwarts Legacy para PS5,2024-03-26T00:10:45.996667,PS5,Únicos,WARNER BROS. INTERACTIVE,9/2/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.5,32600 calificaciones,72 %,17 %,6 %,2 %,4 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
233235,DRAGON BALL Z: KAKAROT PS4™ & PS5™,2024-03-26T00:10:49.486972,"PS4, PS5","Acción, Aventura, Juegos de rol",BANDAI NAMCO ENTERTAINMENT EUROPE,12/1/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.58,40167 calificaciones,79 %,10 %,6 %,1 %,4 %,"69,99 €",Incluido,"69,99 €",Incluido,ESP
10004865,Assassin's Creed® Mirage,2024-03-26T00:10:52.378879,"PS4, PS5","Acción, Aventura",UBISOFT ENTERTAINMENT SA,4/10/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",3.98,14891 calificaciones,50 %,22 %,12 %,7 %,9 %,"49,99 €","29,99 €","49,99 €","29,99 €",ESP
10002456,Marvel’s Spider-Man 2,2024-03-26T00:10:55.850535,PS5,Acción,Sony Interactive Entertainment Europe,19/10/2023,"Alemán, Checo, Danés, Español, Finlandés, Francés (Francia), Griego, Húngaro, Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Árabe",4.87,111679 calificaciones,93 %,4 %,1 %,1 %,1 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10000237,Assassin's Creed Valhalla PS4 & PS5,2024-03-26T00:11:00.621956,"PS4, PS5",Juegos de rol,UBISOFT ENTERTAINMENT SA,11/11/2020,No hay información,4.17,48864 calificaciones,66 %,13 %,7 %,4 %,11 %,"69,99 €","17,49 €","69,99 €",Incluido,ESP
10005283,Alone in the Dark,2024-03-26T00:11:03.959905,PS5,"Aventura, Terror, Puzzle",THQ NORDIC GMBH,20/3/2024,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Hindi, Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.18,720 calificaciones,60 %,19 %,8 %,5 %,8 %,"59,99 €","59,99 €","59,99 €","59,99 €",ESP
227319,Dead by Daylight PS4® & PS5®,2024-03-26T00:11:07.676799,"PS4, PS5","Terror, Acción, Terror",STARBREEZE PUBLISHING AB,11/11/2020,No hay información,4.19,102597 calificaciones,67 %,13 %,5 %,2 %,13 %,"29,99 €","14,99 €","29,99 €",Incluido,ESP
221852,Destiny 2 PS4™ & PS5™,2024-03-26T00:11:12.028375,"PS4, PS5","Aventura, Juegos de disparos, Acción",Bungie,8/12/2020,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.28,288327 calificaciones,70 %,11 %,6 %,2 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
228857,Los Sims™ 4,2024-03-26T00:11:16.285998,PS4,"Acción, Simulación",EA Swiss Sarl,16/11/2017,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Ruso, Sueco",3.98,88047 calificaciones,60 %,13 %,9 %,3 %,16 %,Gratis,Gratis,Gratis,Gratis,ESP
10008685,Hi-Fi RUSH,2024-03-26T00:11:20.401604,PS5,Acción,Bethesda,19/3/2024,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.91,1108 calificaciones,95 %,3 %,1 %,1 %,1 %,"29,99 €","29,99 €","29,99 €","29,99 €",ESP
235179,Avatar: Frontiers of Pandora™,2024-03-26T00:11:24.103220,PS5,Únicos,UBISOFT ENTERTAINMENT SA,6/12/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",3.96,5595 calificaciones,56 %,15 %,9 %,6 %,13 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
201061,Dead Island 2,2024-03-26T00:11:28.043344,"PS4, PS5","Acción, Acción",Deep Silver,20/4/2023,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.39,6628 calificaciones,67 %,19 %,6 %,3 %,5 %,"69,99 €","38,49 €","69,99 €","38,49 €",ESP
10005985,Prince of Persia The Lost Crown,2024-03-26T00:11:32.213021,"PS4, PS5",Acción,UBISOFT ENTERTAINMENT SA,17/1/2024,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.46,3791 calificaciones,74 %,12 %,6 %,2 %,6 %,"49,99 €","29,99 €","49,99 €","29,99 €",ESP
205366,War Thunder,2024-03-26T00:11:36.258106,PS5,"Simulación, Acción, Únicos",Gaijin Distribution KFT,16/11/2020,"Alemán, Checo, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso, Ucraniano",4.16,342631 calificaciones,62 %,15 %,11 %,3 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
200763,Call of Duty®: Black Ops III - Zombies Chronicles Edition,2024-03-26T00:11:40.425804,PS4,"Acción, Juegos de disparos, Juegos de disparos",Activision Blizzard Int'l BV,28/8/2017,"Español, Italiano",4.44,362673 calificaciones,76 %,10 %,5 %,2 %,8 %,"99,99 €","39,99 €","99,99 €","39,99 €",ESP
10008568,Tomb Raider I-III Remastered Starring Lara Croft,2024-03-26T00:11:44.231751,"PS4, PS5",Acción,ASPYR MEDIA,13/2/2024,No hay información,4.51,3595 calificaciones,81 %,7 %,3 %,2 %,7 %,"29,99 €","22,49 €","29,99 €","22,49 €",ESP
217012,DRAGON BALL XENOVERSE 2,2024-03-26T00:11:47.735461,PS4,"Acción, Casual, Lucha",BANDAI NAMCO ENTERTAINMENT EUROPE,26/10/2016,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",3.84,215720 calificaciones,60 %,10 %,7 %,2 %,22 %,"19,99 €",Incluido,"19,99 €",Incluido,ESP
10004473,Resident Evil 4 PS4 & PS5,2024-03-26T00:11:51.143275,"PS4, PS5","Acción, Aventura, Terror",CE EUROPE LIMITED,23/3/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.8,52502 calificaciones,89 %,5 %,4 %,0 %,2 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10006239,Madden NFL 24,2024-03-26T00:11:54.275919,"PS4, PS5",Deporte,EA Swiss Sarl,18/8/2023,Inglés,3.18,9622 calificaciones,36 %,13 %,12 %,8 %,30 %,"79,99 €","15,99 €","79,99 €",Incluido,ESP
10002100,FINAL FANTASY XVI,2024-03-26T00:11:57.894439,PS5,"Acción, Juegos de rol",Square Enix LTD,21/6/2023,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.52,21324 calificaciones,72 %,16 %,6 %,2 %,3 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
10008874,F1® 24 Champions Edition + Bonificación por tiempo limitado,2024-03-26T00:12:02.018856,"PS4, PS5",Conducción/Carreras,EA Swiss Sarl,28/5/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"99,99 €","89,99 €","99,99 €","89,99 €",ESP
