id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-03-27T00:09:28.324469,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.41,61200件の評価,45％,12％,10％,6％,28％,"¥9,700","¥1,940","¥9,700","¥1,940",JAP
10005844,Dragon's Dogma 2,2024-03-27T00:09:31.902489,PS5,"アクション, RPG",(株)カプコン,2024/3/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 日本語, 英語",4.16,9967件の評価,70％,8％,4％,3％,15％,"¥8,990","¥8,990","¥8,990","¥8,990",JAP
228748,Fortnite,2024-03-27T00:09:35.179376,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,6744120件の評価,71％,10％,8％,1％,10％,無料,無料,無料,無料,JAP
10003386,Rise of the Ronin™,2024-03-27T00:09:38.495874,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/3/21,"日本語, 英語",4.31,4233件の評価,70％,13％,4％,3％,9％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
10007788,PS5™版『NBA 2K24』コービー・ブライアント エディション (通常版),2024-03-27T00:09:41.594394,PS5,スポーツ,Take-Two,2023/9/7,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.11,22360件の評価,35％,13％,12％,8％,32％,"¥8,800","¥2,200","¥8,800",含まれます,JAP
10000657,HELLDIVERS™ 2,2024-03-27T00:09:44.925175,PS5,アクション,ソニー・インタラクティブエンタテインメント,2024/2/8,"日本語, 英語",4.49,51397件の評価,81％,7％,2％,2％,9％,"¥4,480","¥4,480","¥4,480","¥4,480",JAP
10001130,Call of Duty®: Modern Warfare® III - クロスジェンバンドル,2024-03-27T00:09:48.402496,"PS4, PS5",アクション,"Activision Publishing, Inc.",2023/11/2,No hay información,4.04,298967件の評価,62％,11％,12％,2％,14％,"¥9,800","¥5,880","¥9,800","¥5,880",JAP
201930,GTAオンライン (PlayStation®5),2024-03-27T00:09:51.861833,PS5,"アクション, アドベンチャー",Take-Two Interactive Japan GK,2022/3/14,"日本語, 英語",4.52,680392件の評価,79％,8％,5％,1％,7％,"¥4,950","¥2,475","¥4,950","¥2,475",JAP
10002427,eFootball™ 2024,2024-03-27T00:09:55.470260,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.75,273243件の評価,53％,12％,12％,3％,20％,"¥2,200","¥1,320","¥2,200","¥1,320",JAP
10002313,ザ・クルー：モーターフェス スタンダードエディション - Cross-Genバンドル,2024-03-27T00:09:59.067226,"PS4, PS5",ドライビング／レース,ユービーアイソフト(株),2023/9/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,17879件の評価,69％,13％,6％,2％,10％,"¥9,790","¥4,895","¥9,790","¥4,895",JAP
203897,『レインボーシックス シージ』デラックスエディション,2024-03-27T00:10:02.278913,"PS4, PS5","アクション, シューティング",ユービーアイソフト(株),2024/3/12,No hay información,4.34,259690件の評価,73％,10％,5％,2％,11％,"¥3,960",¥198,"¥3,960",¥198,JAP
10007978,『WWE 2K24』両世代機対応デジタル エディション,2024-03-27T00:10:06.533260,"PS4, PS5",スポーツ,Take-Two,2024/3/7,No hay información,4.62,2249件の評価,82％,8％,3％,1％,5％,"¥8,800","¥8,800","¥8,800","¥8,800",JAP
212779,Minecraft,2024-03-27T00:10:10.087321,PS4,アドベンチャー,Mojang AB/日本マイクロソフト,2019/12/9,"イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロベニア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.32,1561167件の評価,72％,9％,7％,1％,11％,"¥2,640","¥2,640","¥2,640","¥2,640",JAP
209441,レッド・デッド・リデンプション2,2024-03-27T00:10:13.177173,PS4,"アクション, アドベンチャー, その他",Rockstar Games,2018/10/25,No hay información,4.71,230526件の評価,88％,5％,2％,1％,4％,"¥6,555","¥2,163","¥6,555","¥2,163",JAP
232352,エーペックスレジェンズ‎ PS5™,2024-03-27T00:10:16.064886,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.13,760626件の評価,65％,12％,8％,2％,13％,無料,無料,無料,無料,JAP
223118,Roblox,2024-03-27T00:10:19.349742,PS4,その他,Roblox合同会社,2023/10/10,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.24,262295件の評価,68％,9％,11％,1％,10％,無料,無料,無料,無料,JAP
10002788,UFC™ 5,2024-03-27T00:10:22.604672,PS5,格闘,エレクトロニック・アーツ（株）,2023/10/26,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.01,6589件の評価,30％,16％,12％,9％,34％,"¥9,700","¥5,820","¥9,700","¥5,820",JAP
10000896,原神,2024-03-27T00:10:25.645379,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.42,326692件の評価,76％,9％,5％,1％,9％,無料,無料,無料,無料,JAP
10003999,FINAL FANTASY VII REBIRTH,2024-03-27T00:10:29.358997,PS5,RPG,(株)スクウェア・エニックス,2024/2/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 日本語, 英語",4.76,24935件の評価,91％,2％,2％,1％,4％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10000333,ELDEN RING PS4 & PS5,2024-03-27T00:10:32.557751,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.72,64883件の評価,89％,4％,1％,1％,5％,"¥9,240","¥9,240","¥9,240","¥9,240",JAP
10007460,バルダーズ・ゲート3,2024-03-27T00:10:36.198338,PS5,RPG,株式会社スパイク・チュンソフト,2023/12/20,"日本語, 英語",4.82,43512件の評価,92％,3％,1％,1％,3％,"¥8,580","¥8,580","¥8,580","¥8,580",JAP
10000956,グランツーリスモ７,2024-03-27T00:10:39.306468,"PS4, PS5",ドライビング／レース,株式会社ソニー・インタラクティブエンタテインメント,2022/3/3,"日本語, 英語",4.35,17943件の評価,71％,13％,5％,2％,9％,"¥8,690","¥5,387","¥8,690","¥5,387",JAP
10004865,アサシン クリード ミラージュ,2024-03-27T00:10:43.106139,"PS4, PS5","アクション, アドベンチャー",ユービーアイソフト(株),2023/10/4,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.98,14920件の評価,50％,22％,12％,7％,9％,"¥6,600","¥3,960","¥6,600","¥3,960",JAP
233235,ドラゴンボールZ KAKAROT PS4&PS5,2024-03-27T00:10:46.276427,"PS4, PS5","アクション, アドベンチャー, RPG",株式会社バンダイナムコエンターテインメント,2023/1/11,日本語,4.58,40234件の評価,79％,10％,6％,1％,4％,"¥4,400",含まれます,"¥4,400",含まれます,JAP
203715,ロケットリーグ®,2024-03-27T00:10:51.171600,PS4,"スポーツ, アクション, ドライビング／レース",Psyonix LLC,2020/9/23,"イタリア語, オランダ語, スペイン語, トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.37,1099878件の評価,71％,12％,8％,1％,8％,無料,無料,無料,無料,JAP
10008651,MLB® The Show™ 24（英語版）PS5®,2024-03-27T00:10:53.805860,"PS4, PS5",スポーツ,SONY INTERACTIVE ENTERTAINMENT,2024/3/19,英語,4.22,499件の評価,73％,7％,5％,3％,13％,"¥7,980","¥7,980","¥7,980","¥7,980",JAP
10002456,Marvel’s Spider-Man 2,2024-03-27T00:10:57.741106,PS5,アクション,ソニー・インタラクティブエンタテインメント,2023/10/19,"日本語, 英語",4.87,111826件の評価,93％,4％,1％,1％,1％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
232447,『ホグワーツ・レガシー』PS5版,2024-03-27T00:11:00.902070,PS5,その他,ワーナー ブラザース ジャパン合同会社,2023/2/9,"スペイン語(メキシコ), フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.5,32656件の評価,72％,17％,6％,2％,4％,"¥9,878","¥4,939","¥9,878","¥4,939",JAP
10000237,アサシン クリード ヴァルハラ PS4 & PS5,2024-03-27T00:11:04.902440,"PS4, PS5",RPG,ユービーアイソフト(株),2020/11/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.17,48941件の評価,65％,13％,7％,4％,11％,"¥9,240","¥2,310","¥9,240",含まれます,JAP
221852,Destiny 2 PS4™ & PS5™,2024-03-27T00:11:12.878688,"PS4, PS5","アドベンチャー, シューティング, アクション",BUNGIE INC.,2020/12/8,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,288424件の評価,70％,11％,6％,2％,10％,無料,無料,無料,無料,JAP
10005283,Alone in the Dark（アローン・イン・ザ・ダーク）,2024-03-27T00:11:15.934626,PS5,"アドベンチャー, ホラー, パズル",THQ Nordic,2024/3/20,"アラビア語, イタリア語, スペイン語, ドイツ語, ヒンディー語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.16,773件の評価,59％,19％,9％,5％,8％,"¥7,590","¥7,590","¥7,590","¥7,590",JAP
228857,The Sims™ 4,2024-03-27T00:11:19.731804,PS4,"アクション, シミュレーション",エレクトロニック・アーツ（株）,2017/11/16,No hay información,3.98,88109件の評価,60％,13％,9％,3％,16％,無料,無料,無料,無料,JAP
10009025,プラネット ズー,2024-03-27T00:11:23.331911,PS5,"カジュアル, ファミリー, シミュレーション",Frontier Developments,2024/3/26,"イタリア語, オランダ語, スウェーデン語, スペイン語, スペイン語(メキシコ), チェコ語, デンマーク語, ドイツ語, ノルウェー語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.79,244件の評価,92％,3％,1％,0％,4％,"¥5,610","¥5,610","¥5,610","¥5,610",JAP
227319,Dead by Daylight,2024-03-27T00:11:27.356314,"PS4, PS5","ホラー, アクション, ホラー",STARBREEZE PUBLISHING AB,2020/11/11,No hay información,4.19,102638件の評価,67％,13％,5％,2％,13％,"¥3,080","¥1,848","¥3,080",含まれます,JAP
