id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-03-21T23:46:58.214970,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.41,59148 ratings,45%,12%,10%,5%,28%,$69.99,$13.99,$69.99,$13.99,USA
228748,Fortnite,2024-03-21T23:47:01.276775,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6731994 ratings,71%,10%,8%,1%,10%,Free,Free,Free,Free,USA
10005844,Dragon's Dogma 2,2024-03-21T23:47:03.759766,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,$69.99,$69.99,USA
10000657,HELLDIVERS™ 2,2024-03-21T23:47:06.385071,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.49,48317 ratings,81%,7%,2%,2%,9%,$39.99,$39.99,$39.99,$39.99,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-03-21T23:47:10.420974,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,296188 ratings,62%,11%,11%,2%,14%,$69.99,$69.99,$69.99,$69.99,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-03-21T23:47:15.058326,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,679465 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,$19.99,$19.99,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-03-21T23:47:18.268064,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.14,20816 ratings,36%,13%,12%,8%,32%,$69.99,Included,$69.99,Included,USA
10003386,Rise of the Ronin™,2024-03-21T23:47:20.652504,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,$69.99,$69.99,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-03-21T23:47:23.958217,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.34,259415 ratings,73%,10%,5%,2%,11%,$39.99,$5.99,$39.99,$5.99,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-03-21T23:47:28.432565,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.65,2004 ratings,84%,8%,3%,1%,5%,$69.99,$69.99,$69.99,$69.99,USA
