id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-27T22:01:02.244196,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.41,61466 calificaciones,45 %,12 %,10 %,6 %,28 %,"79,99 €","15,99 €","79,99 €","15,99 €",ESP
10005844,Dragon's Dogma 2,2024-03-27T22:01:05.687579,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,21/3/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.15,10702 calificaciones,70 %,8 %,4 %,3 %,15 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
228748,Fortnite,2024-03-27T22:01:09.580335,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6746585 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
10003386,Rise of the Ronin™,2024-03-27T22:01:12.790541,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,21/3/2024,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.32,4558 calificaciones,70 %,13 %,4 %,3 %,9 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-27T22:01:18.147036,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.11,22573 calificaciones,35 %,13 %,12 %,8 %,33 %,"79,99 €","19,99 €","79,99 €",Incluido,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-27T22:01:21.526791,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,680557 calificaciones,79 %,8 %,5 %,1 %,7 %,"39,99 €","19,99 €","39,99 €","19,99 €",ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-27T22:01:24.947334,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,299474 calificaciones,62 %,11 %,12 %,2 %,14 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
10000657,HELLDIVERS™ 2,2024-03-27T22:01:28.996095,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.5,51921 calificaciones,81 %,7 %,2 %,2 %,9 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10002427,eFootball™ 2024,2024-03-27T22:01:31.820264,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.75,273571 calificaciones,53 %,12 %,12 %,3 %,20 %,"19,99 €","12,99 €","19,99 €","12,99 €",ESP
209441,Red Dead Redemption 2,2024-03-27T22:01:35.913963,PS4,"Acción, Aventura, Únicos",Rockstar Games,25/10/2018,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.71,230708 calificaciones,88 %,5 %,2 %,1 %,4 %,"59,99 €","19,79 €","59,99 €","19,79 €",ESP
