id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-11T19:00:32.260599,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.42,56.105 calificaciones,45 %,12 %,10 %,5 %,28 %,"109,99 €","43,99 €","109,99 €","43,99 €",ESP
228748,Fortnite,2024-03-11T19:00:35.988619,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6.709.903 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
10000657,HELLDIVERS™ 2,2024-03-11T19:00:39.360000,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.47,41.519 calificaciones,80 %,7 %,2 %,2 %,9 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-03-11T19:00:42.322435,"PS4, PS5",Deporte,2K,7/3/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Árabe",4.72,1.228 calificaciones,87 %,6 %,3 %,1 %,3 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-11T19:00:45.833343,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,291.540 calificaciones,62 %,11 %,11 %,2 %,14 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-11T19:00:50.691135,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.17,19.215 calificaciones,36 %,14 %,12 %,8 %,31 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-11T19:00:56.474086,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,677.661 calificaciones,79 %,8 %,5 %,1 %,7 %,"19,99 €","19,99 €","19,99 €","19,99 €",ESP
10003999,FINAL FANTASY VII REBIRTH,2024-03-11T19:00:59.028772,PS5,Juegos de rol,Square Enix LTD,28/2/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",4.8,19.090 calificaciones,93 %,2 %,2 %,1 %,3 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10002427,eFootball™ 2024,2024-03-11T19:01:01.648556,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.75,267.567 calificaciones,53 %,12 %,12 %,3 %,20 %,Gratis,Gratis,Gratis,Gratis,ESP
203715,Rocket League®,2024-03-11T19:01:07.175535,PS4,"Deporte, Acción, Conducción/Carreras",Psyonix,6/7/2015,"Alemán, Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco",4.37,1.094.525 calificaciones,71 %,12 %,8 %,1 %,8 %,Gratis,Gratis,Gratis,Gratis,ESP
10005844,Dragon's Dogma 2,2024-03-11T19:01:10.098748,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,21/3/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
10002788,UFC™ 5,2024-03-11T19:01:12.992126,PS5,Lucha,EA Swiss Sarl,26/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3,6.225 calificaciones,30 %,16 %,12 %,9 %,34 %,"109,99 €","65,99 €","109,99 €","65,99 €",ESP
10007412,Taxi Life: A City Driving Simulator,2024-03-11T19:01:15.502147,PS5,"Conducción/Carreras, Simulación",NACON SA,7/3/2024,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Ruso, Árabe",2.82,468 calificaciones,25 %,13 %,14 %,14 %,34 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10000333,ELDEN RING PS4 & PS5,2024-03-11T19:01:18.661364,"PS4, PS5",Juegos de rol,BANDAI NAMCO ENTERTAINMENT EUROPE,24/2/2022,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.72,62.881 calificaciones,89 %,4 %,1 %,1 %,5 %,"59,99 €","59,99 €","59,99 €","59,99 €",ESP
10000956,Gran Turismo™ 7,2024-03-11T19:01:22.525419,"PS4, PS5",Conducción/Carreras,Polyphony Digital Inc,3/3/2022,"Alemán, Checo, Español, Francés (Francia), Griego, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco, Árabe",4.35,17.459 calificaciones,71 %,13 %,5 %,2 %,9 %,"99,99 €","69,99 €","99,99 €","69,99 €",ESP
