id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-03-31T23:47:27.377693,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.4,62613 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,$69.99,$69.99,USA
228748,Fortnite,2024-03-31T23:47:30.402706,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6755987 ratings,71%,10%,8%,1%,10%,Free,Free,Free,Free,USA
10005844,Dragon's Dogma 2,2024-03-31T23:47:33.460280,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.12,13433 ratings,68%,9%,5%,4%,15%,$69.99,$69.99,$69.99,$69.99,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-03-31T23:47:36.270149,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,302048 ratings,62%,11%,12%,2%,14%,$69.99,$45.49,$69.99,$45.49,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-03-31T23:47:39.683561,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.1,23938 ratings,35%,13%,12%,8%,33%,$69.99,$17.49,$69.99,Included,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-03-31T23:47:44.890596,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,681435 ratings,79%,8%,5%,1%,7%,$39.99,$19.99,$39.99,$19.99,USA
10003386,Rise of the Ronin™,2024-03-31T23:47:47.858079,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.32,6032 ratings,70%,13%,5%,3%,9%,$69.99,$69.99,$69.99,$69.99,USA
10000657,HELLDIVERS™ 2,2024-03-31T23:47:50.941976,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.51,54288 ratings,81%,7%,2%,1%,8%,$39.99,$39.99,$39.99,$39.99,USA
10002427,eFootball™ 2024,2024-03-31T23:47:54.751266,PS5,Sport,"Konami Digital Entertainment, Inc.",9/30/2021,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.75,274954 ratings,53%,12%,13%,3%,20%,$19.99,$11.99,$19.99,$11.99,USA
10000956,Gran Turismo® 7,2024-03-31T23:47:58.122800,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.35,18244 ratings,71%,13%,5%,2%,9%,$69.99,$39.89,$69.99,$39.89,USA
