id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-03-24T23:13:32.014546,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.41,60468件の評価,45％,12％,10％,6％,28％,"¥9,700","¥1,940","¥9,700","¥1,940",JAP
10005844,Dragon's Dogma 2,2024-03-24T23:13:33.599035,PS5,"アクション, RPG",(株)カプコン,2024/3/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 日本語, 英語",4.18,8043件の評価,72％,7％,4％,3％,15％,"¥8,990","¥8,990","¥8,990","¥8,990",JAP
228748,Fortnite,2024-03-24T23:13:34.984315,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,6739327件の評価,71％,10％,8％,1％,10％,無料,無料,無料,無料,JAP
10003386,Rise of the Ronin™,2024-03-24T23:13:36.593069,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/3/21,"日本語, 英語",4.3,3275件の評価,69％,14％,4％,3％,9％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
10000657,HELLDIVERS™ 2,2024-03-24T23:13:40.614006,PS5,アクション,ソニー・インタラクティブエンタテインメント,2024/2/8,"日本語, 英語",4.49,50341件の評価,81％,7％,2％,2％,9％,"¥4,480","¥4,480","¥4,480","¥4,480",JAP
10007788,PS5™版『NBA 2K24』コービー・ブライアント エディション (通常版),2024-03-24T23:13:43.804671,PS5,スポーツ,Take-Two,2023/9/7,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.12,21871件の評価,36％,13％,12％,8％,32％,"¥8,800",含まれます,"¥8,800",含まれます,JAP
10001130,Call of Duty®: Modern Warfare® III - クロスジェンバンドル,2024-03-24T23:13:48.186077,"PS4, PS5",アクション,"Activision Publishing, Inc.",2023/11/2,No hay información,4.04,297950件の評価,62％,11％,11％,2％,14％,"¥9,800","¥9,800","¥9,800","¥9,800",JAP
201930,GTAオンライン (PlayStation®5),2024-03-24T23:13:51.215357,PS5,"アクション, アドベンチャー",Take-Two Interactive Japan GK,2022/3/14,"日本語, 英語",4.52,680085件の評価,79％,8％,5％,1％,7％,"¥2,475","¥2,475","¥2,475","¥2,475",JAP
10002427,eFootball™ 2024,2024-03-24T23:13:56.929441,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.75,272562件の評価,53％,12％,12％,3％,20％,"¥2,200","¥1,320","¥2,200","¥1,320",JAP
10007978,『WWE 2K24』両世代機対応デジタル エディション,2024-03-24T23:13:59.320414,"PS4, PS5",スポーツ,Take-Two,2024/3/7,No hay información,4.63,2167件の評価,83％,8％,3％,1％,5％,"¥8,800","¥8,800","¥8,800","¥8,800",JAP
203897,『レインボーシックス シージ』デラックスエディション,2024-03-24T23:14:04.506807,"PS4, PS5","アクション, シューティング",ユービーアイソフト(株),2024/3/12,No hay información,4.34,259602件の評価,73％,10％,5％,2％,11％,"¥3,960",¥198,"¥3,960",¥198,JAP
209441,レッド・デッド・リデンプション2,2024-03-24T23:14:09.393472,PS4,"アクション, アドベンチャー, その他",Rockstar Games,2018/10/25,No hay información,4.71,230181件の評価,88％,5％,2％,1％,4％,"¥6,555","¥2,163","¥6,555","¥2,163",JAP
10002313,ザ・クルー：モーターフェス スタンダードエディション - Cross-Genバンドル,2024-03-24T23:14:13.840475,"PS4, PS5",ドライビング／レース,ユービーアイソフト(株),2023/9/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,17723件の評価,69％,13％,6％,2％,10％,"¥9,790","¥4,895","¥9,790","¥4,895",JAP
10003999,FINAL FANTASY VII REBIRTH,2024-03-24T23:14:18.317655,PS5,RPG,(株)スクウェア・エニックス,2024/2/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 日本語, 英語",4.76,24328件の評価,91％,2％,2％,1％,3％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10000896,原神,2024-03-24T23:14:23.472158,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.42,326327件の評価,76％,9％,5％,1％,9％,無料,無料,無料,無料,JAP
212779,Minecraft,2024-03-24T23:14:28.006664,PS4,アドベンチャー,Mojang AB/日本マイクロソフト,2019/12/9,"イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロベニア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.32,1560720件の評価,72％,9％,7％,1％,10％,"¥2,640","¥2,640","¥2,640","¥2,640",JAP
223118,Roblox,2024-03-24T23:14:31.735271,PS4,その他,Roblox合同会社,2023/10/10,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.24,260989件の評価,68％,9％,11％,1％,10％,無料,無料,無料,無料,JAP
10000333,ELDEN RING PS4 & PS5,2024-03-24T23:14:37.207760,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.72,64621件の評価,89％,4％,1％,1％,5％,"¥9,240","¥9,240","¥9,240","¥9,240",JAP
203715,ロケットリーグ®,2024-03-24T23:14:40.403147,PS4,"スポーツ, アクション, ドライビング／レース",Psyonix LLC,2020/9/23,"イタリア語, オランダ語, スペイン語, トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.37,1099147件の評価,71％,12％,8％,1％,8％,無料,無料,無料,無料,JAP
10002788,UFC™ 5,2024-03-24T23:14:43.272125,PS5,格闘,エレクトロニック・アーツ（株）,2023/10/26,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.01,6544件の評価,30％,16％,12％,9％,34％,"¥9,700","¥5,820","¥9,700","¥5,820",JAP
10007460,バルダーズ・ゲート3,2024-03-24T23:14:47.231643,PS5,RPG,株式会社スパイク・チュンソフト,2023/12/20,"日本語, 英語",4.82,43342件の評価,92％,3％,1％,1％,3％,"¥8,580","¥8,580","¥8,580","¥8,580",JAP
10008651,MLB® The Show™ 24（英語版）PS5®,2024-03-24T23:14:51.670256,"PS4, PS5",スポーツ,SONY INTERACTIVE ENTERTAINMENT,2024/3/19,英語,4.27,411件の評価,73％,7％,5％,2％,12％,"¥7,980","¥7,980","¥7,980","¥7,980",JAP
232447,『ホグワーツ・レガシー』PS5版,2024-03-24T23:14:55.056308,PS5,その他,ワーナー ブラザース ジャパン合同会社,2023/2/9,"スペイン語(メキシコ), フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.5,32524件の評価,72％,16％,6％,2％,4％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10000956,グランツーリスモ７,2024-03-24T23:14:58.805825,"PS4, PS5",ドライビング／レース,株式会社ソニー・インタラクティブエンタテインメント,2022/3/3,"日本語, 英語",4.35,17889件の評価,71％,13％,5％,2％,9％,"¥8,690","¥8,690","¥8,690","¥8,690",JAP
10002456,Marvel’s Spider-Man 2,2024-03-24T23:15:03.689586,PS5,アクション,ソニー・インタラクティブエンタテインメント,2023/10/19,"日本語, 英語",4.87,111510件の評価,93％,4％,1％,1％,1％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
233235,ドラゴンボールZ KAKAROT PS4&PS5,2024-03-24T23:15:06.825761,"PS4, PS5","アクション, アドベンチャー, RPG",株式会社バンダイナムコエンターテインメント,2023/1/11,日本語,4.58,40077件の評価,79％,10％,6％,1％,4％,"¥4,400",含まれます,"¥4,400",含まれます,JAP
10004865,アサシン クリード ミラージュ,2024-03-24T23:15:12.158628,"PS4, PS5","アクション, アドベンチャー",ユービーアイソフト(株),2023/10/4,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.98,14867件の評価,50％,22％,12％,7％,9％,"¥6,600","¥3,960","¥6,600","¥3,960",JAP
227319,Dead by Daylight,2024-03-24T23:15:17.289946,"PS4, PS5","ホラー, アクション, ホラー",STARBREEZE PUBLISHING AB,2020/11/11,No hay información,4.19,102564件の評価,67％,13％,5％,2％,13％,"¥3,080","¥1,848","¥3,080",含まれます,JAP
10005283,Alone in the Dark（アローン・イン・ザ・ダーク）,2024-03-24T23:15:21.319406,PS5,"アドベンチャー, ホラー, パズル",THQ Nordic,2024/3/20,"アラビア語, イタリア語, スペイン語, ドイツ語, ヒンディー語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.21,658件の評価,62％,18％,7％,5％,8％,"¥7,590","¥7,590","¥7,590","¥7,590",JAP
10000237,アサシン クリード ヴァルハラ PS4 & PS5,2024-03-24T23:15:25.004149,"PS4, PS5",RPG,ユービーアイソフト(株),2020/11/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.17,48789件の評価,66％,13％,7％,4％,11％,"¥9,240","¥2,310","¥9,240",含まれます,JAP
228857,The Sims™ 4,2024-03-24T23:15:29.124775,PS4,"アクション, シミュレーション",エレクトロニック・アーツ（株）,2017/11/16,No hay información,3.98,88001件の評価,60％,13％,9％,3％,16％,無料,無料,無料,無料,JAP
221852,Destiny 2 PS4™ & PS5™,2024-03-24T23:15:32.821052,"PS4, PS5","アドベンチャー, シューティング, アクション",BUNGIE INC.,2020/12/8,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,288265件の評価,70％,11％,6％,2％,10％,無料,無料,無料,無料,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-03-24T23:15:36.203345,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.13,760332件の評価,65％,12％,8％,2％,13％,無料,無料,無料,無料,JAP
10008685,Hi-Fi RUSH,2024-03-24T23:15:39.823067,PS5,アクション,ベセスダ・ソフトワークス／ゼニマックス・アジア(株),2024/3/19,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.91,1050件の評価,95％,3％,1％,1％,0％,"¥4,180","¥4,180","¥4,180","¥4,180",JAP
235179,アバター：フロンティア・オブ・パンドラ,2024-03-24T23:15:43.675778,PS5,その他,ユービーアイソフト(株),2023/12/6,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.96,5573件の評価,56％,15％,9％,6％,13％,"¥9,790","¥5,874","¥9,790","¥5,874",JAP
10005985,プリンス オブ ペルシャ 失われた王冠,2024-03-24T23:15:47.585910,"PS4, PS5",アクション,ユービーアイソフト(株),2024/1/17,No hay información,4.46,3769件の評価,74％,12％,6％,2％,6％,"¥6,600","¥3,960","¥6,600","¥3,960",JAP
200763,コール オブ デューティ ブラックオプス III ダウンロード通常版,2024-03-24T23:15:51.116053,PS4,"アクション, シューティング, シューティング","Activision Publishing, Inc.",2015/11/5,No hay información,4.44,362647件の評価,76％,10％,5％,2％,8％,"¥9,790","¥3,916","¥9,790","¥3,916",JAP
217012,ドラゴンボール ゼノバース2 Welcome Price!!,2024-03-24T23:15:54.715366,PS4,"アクション, カジュアル, 格闘",株式会社バンダイナムコエンターテインメント,2016/11/1,No hay información,3.84,215677件の評価,60％,10％,7％,2％,22％,"¥2,970",含まれます,"¥2,970",含まれます,JAP
10005114,STAR WARS ジェダイ：サバイバー™,2024-03-24T23:15:57.356967,PS5,アクション,エレクトロニック・アーツ（株）,2023/4/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.51,10695件の評価,67％,23％,5％,2％,3％,"¥9,700","¥8,730","¥9,700","¥8,730",JAP
201061,No hay información,2024-03-24T23:16:02.187913,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
10007412,Taxi Life: A City Driving Simulator,2024-03-24T23:16:05.259114,PS5,"ドライビング／レース, シミュレーション",NACON SA,2024/3/7,"アラビア語, イタリア語, オランダ語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.72,785件の評価,22％,13％,15％,15％,35％,"¥5,830","¥5,830","¥5,830","¥5,830",JAP
205366,War Thunder,2024-03-24T23:16:10.129301,PS5,"シミュレーション, アクション, その他",EXNOA LLC,2020/11/16,日本語,4.16,342580件の評価,62％,15％,11％,3％,10％,無料,無料,無料,無料,JAP
10006239,Madden NFL 24,2024-03-24T23:16:14.748418,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/8/18,英語,3.18,9566件の評価,36％,13％,12％,8％,30％,"¥9,700","¥1,940","¥9,700",含まれます,JAP
10008568,No hay información,2024-03-24T23:16:18.919183,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
10006270,鉄拳8,2024-03-24T23:16:23.175782,PS5,"アクション, 格闘",株式会社バンダイナムコエンターテインメント,2024/1/25,"日本語, 英語",4.65,7761件の評価,86％,4％,5％,1％,5％,"¥9,680","¥9,680","¥9,680","¥9,680",JAP
10002100,FINAL FANTASY XVI,2024-03-24T23:16:26.569851,PS5,"アクション, RPG",(株)スクウェア・エニックス,2023/6/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語",4.52,21258件の評価,72％,16％,6％,2％,3％,"¥9,900","¥9,900","¥9,900","¥9,900",JAP
10004473,BIOHAZARD RE:4 PS4 & PS5,2024-03-24T23:16:29.765549,"PS4, PS5","アクション, アドベンチャー, ホラー",(株)カプコン,2023/3/23,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.8,52424件の評価,89％,5％,4％,0％,2％,"¥4,990","¥4,990","¥4,990","¥4,990",JAP
10001850,ゴッド・オブ・ウォー ラグナロク,2024-03-24T23:16:33.309296,"PS4, PS5",アクション,ソニー・インタラクティブエンタテインメント,2022/11/8,"アラビア語, イタリア語, オランダ語, ギリシャ語, クロアチア語, スペイン語(メキシコ), タイ語, チェコ語, トルコ語, ドイツ語, ハンガリー語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.84,74293件の評価,92％,4％,2％,1％,2％,"¥8,690","¥8,690","¥8,690","¥8,690",JAP
