id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-03-30T23:32:28.992285,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.4,62357 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,$69.99,$69.99,USA
228748,Fortnite,2024-03-30T23:32:31.302844,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6753821 ratings,71%,10%,8%,1%,10%,Free,Free,Free,Free,USA
10005844,Dragon's Dogma 2,2024-03-30T23:32:34.389662,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.13,12822 ratings,69%,8%,5%,4%,15%,$69.99,$69.99,$69.99,$69.99,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-03-30T23:32:37.270038,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,301454 ratings,62%,11%,12%,2%,14%,$69.99,$45.49,$69.99,$45.49,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-03-30T23:32:40.686466,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.1,23605 ratings,35%,13%,12%,8%,33%,$69.99,$17.49,$69.99,Included,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-03-30T23:32:43.751888,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,681208 ratings,79%,8%,5%,1%,7%,$39.99,$19.99,$39.99,$19.99,USA
10003386,Rise of the Ronin™,2024-03-30T23:32:46.430482,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.32,5715 ratings,70%,13%,4%,3%,9%,$69.99,$69.99,$69.99,$69.99,USA
10000657,HELLDIVERS™ 2,2024-03-30T23:32:49.090424,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.5,53640 ratings,81%,7%,2%,2%,8%,$39.99,$39.99,$39.99,$39.99,USA
10002427,eFootball™ 2024,2024-03-30T23:32:51.864964,PS5,Sport,"Konami Digital Entertainment, Inc.",9/30/2021,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.75,274617 ratings,53%,12%,13%,3%,20%,$19.99,$11.99,$19.99,$11.99,USA
10005275,Honkai: Star Rail,2024-03-30T23:32:54.912204,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.59,14992 ratings,83%,8%,2%,1%,6%,Free,Free,Free,Free,USA
209441,Red Dead Redemption 2,2024-03-30T23:32:58.246789,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,231422 ratings,88%,5%,2%,1%,4%,$59.99,$19.79,$59.99,$19.79,USA
10000956,Gran Turismo® 7,2024-03-30T23:33:01.266825,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.35,18173 ratings,71%,13%,5%,2%,9%,$69.99,$39.89,$69.99,$39.89,USA
232447,Hogwarts Legacy PS5 Version,2024-03-30T23:33:04.035040,PS5,Unique,Warner Bros. Interactive,2/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.5,33009 ratings,72%,17%,6%,2%,4%,$69.99,$34.99,$69.99,$34.99,USA
10002788,UFC® 5,2024-03-30T23:33:07.014786,PS5,Fighting,Electronic Arts Inc,10/26/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Spanish (Mexico)",3.01,6716 ratings,31%,16%,12%,9%,34%,$69.99,$41.99,$69.99,$41.99,USA
212779,Minecraft,2024-03-30T23:33:10.493787,PS4,Adventure,Mojang,12/10/2019,"Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (Canada), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Slovenian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",4.32,1562179 ratings,72%,9%,7%,1%,11%,$19.99,$19.99,$19.99,$19.99,USA
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-03-30T23:33:13.901827,"PS4, PS5",Driving/Racing,Ubisoft Entertainment,9/14/2023,"English, French (France), Portuguese (Brazil), Spanish",4.28,18212 ratings,69%,13%,6%,2%,10%,$79.99,$39.99,$79.99,$39.99,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-03-30T23:33:17.421423,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.34,259869 ratings,73%,10%,5%,2%,11%,$39.99,$39.99,$39.99,$39.99,USA
10009025,Planet Zoo,2024-03-30T23:33:20.547423,PS5,"Casual, Family, Simulation",Frontier Developments PLC,3/26/2024,"Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico), Swedish",4.65,567 ratings,86%,6%,2%,1%,5%,$49.99,$49.99,$49.99,$49.99,USA
232352,Apex Legends™ PS5™,2024-03-30T23:33:24.176678,PS5,"Action, Shooter",Electronic Arts Inc,2/8/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",4.13,761326 ratings,65%,12%,8%,2%,13%,Free,Free,Free,Free,USA
233235,DRAGON BALL Z: KAKAROT,2024-03-30T23:33:27.490784,"PS4, PS5","Action, Adventure, Role Playing Games",Bandai Namco Entertainment America Inc.,1/13/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.58,40560 ratings,79%,10%,6%,1%,4%,$59.99,$14.99,$59.99,Included,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-03-30T23:33:31.216785,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.62,2466 ratings,82%,9%,3%,1%,5%,$69.99,$69.99,$69.99,$69.99,USA
223118,Roblox,2024-03-30T23:33:33.905785,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.24,265921 ratings,68%,9%,11%,1%,10%,Free,Free,Free,Free,USA
10000333,ELDEN RING PS4 & PS5,2024-03-30T23:33:36.792786,"PS4, PS5",Role Playing Games,Bandai Namco Entertainment America Inc.,2/25/2022,"English, French (France), Portuguese (Brazil), Spanish",4.72,65447 ratings,89%,4%,1%,1%,5%,$59.99,$59.99,$59.99,$59.99,USA
10003999,FINAL FANTASY VII REBIRTH,2024-03-30T23:33:39.890045,PS5,Role Playing Games,SQUARE ENIX CO. LTD.,2/29/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.75,26029 ratings,91%,3%,2%,1%,4%,$69.99,$69.99,$69.99,$69.99,USA
10004865,Assassin's Creed® Mirage,2024-03-30T23:33:44.612492,"PS4, PS5","Action, Adventure",Ubisoft Entertainment,10/5/2023,"English, French (France), Portuguese (Brazil), Spanish, Spanish (Mexico)",3.97,15088 ratings,50%,22%,12%,7%,9%,$49.99,$29.99,$49.99,$29.99,USA
10000896,Genshin Impact,2024-03-30T23:33:48.409491,"PS4, PS5","Action, Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.42,327562 ratings,76%,9%,5%,1%,9%,Free,Free,Free,Free,USA
10007460,Baldur's Gate 3,2024-03-30T23:33:51.207764,PS5,Role Playing Games,Larian Studios Games Ltd,9/6/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish, Ukrainian",4.82,43876 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,$69.99,$69.99,USA
