id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-30T23:32:28.772113,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.4,62357 calificaciones,45 %,12 %,10 %,6 %,28 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
228748,Fortnite,2024-03-30T23:32:31.099312,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6753823 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,Gratis,Gratis,ESP
10005844,Dragon's Dogma 2,2024-03-30T23:32:34.159051,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,21/3/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.13,12822 calificaciones,69 %,8 %,5 %,4 %,15 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-30T23:32:36.515350,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,301452 calificaciones,62 %,11 %,12 %,2 %,14 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-30T23:32:40.069467,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.1,23606 calificaciones,35 %,13 %,12 %,8 %,33 %,"79,99 €","19,99 €","79,99 €",Incluido,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-30T23:32:43.194143,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,681209 calificaciones,79 %,8 %,5 %,1 %,7 %,"39,99 €","19,99 €","39,99 €","19,99 €",ESP
10003386,Rise of the Ronin™,2024-03-30T23:32:46.255480,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,21/3/2024,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.32,5716 calificaciones,70 %,13 %,4 %,3 %,9 %,"79,99 €","79,99 €","79,99 €","79,99 €",ESP
10000657,HELLDIVERS™ 2,2024-03-30T23:32:48.454424,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.5,53640 calificaciones,81 %,7 %,2 %,2 %,8 %,"39,99 €","39,99 €","39,99 €","39,99 €",ESP
10002427,eFootball™ 2024,2024-03-30T23:32:51.632938,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.75,274617 calificaciones,53 %,12 %,13 %,3 %,20 %,Gratis,Gratis,Gratis,Gratis,ESP
10005275,Honkai: Star Rail,2024-03-30T23:32:54.199206,PS5,"Aventura, Juegos de rol",COGNOSPHERE PTE. LTD.,10/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español (México), Francés (Francia), Inglés, Japonés, Portugués (Brasil), Ruso",4.59,14992 calificaciones,83 %,8 %,2 %,1 %,6 %,Gratis,Gratis,Gratis,Gratis,ESP
209441,Red Dead Redemption 2,2024-03-30T23:32:57.694275,PS4,"Acción, Aventura, Únicos",Rockstar Games,25/10/2018,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.71,231423 calificaciones,88 %,5 %,2 %,1 %,4 %,"59,99 €","19,79 €","59,99 €","19,79 €",ESP
10000956,Gran Turismo™ 7,2024-03-30T23:33:00.686825,"PS4, PS5",Conducción/Carreras,Polyphony Digital Inc,3/3/2022,"Alemán, Checo, Español, Francés (Francia), Griego, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco, Árabe",4.35,18173 calificaciones,71 %,13 %,5 %,2 %,9 %,"79,99 €","49,59 €","79,99 €","49,59 €",ESP
232447,Versión de Hogwarts Legacy para PS5,2024-03-30T23:33:03.490825,PS5,Únicos,WARNER BROS. INTERACTIVE,9/2/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.5,33009 calificaciones,72 %,17 %,6 %,2 %,4 %,"74,99 €","37,49 €","74,99 €","37,49 €",ESP
10002788,UFC™ 5,2024-03-30T23:33:06.242788,PS5,Lucha,EA Swiss Sarl,26/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3.01,6716 calificaciones,31 %,16 %,12 %,9 %,34 %,"79,99 €","47,99 €","79,99 €","47,99 €",ESP
212779,Minecraft,2024-03-30T23:33:09.860787,PS4,Aventura,Mojang AB,9/12/2019,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Danés, Eslovenio, Español, Español (México), Finlandés, Francés (Canadá), Francés (Francia), Griego, Húngaro, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco, Turco, Ucraniano",4.32,1562180 calificaciones,72 %,9 %,7 %,1 %,11 %,Gratis,Gratis,Gratis,Gratis,ESP
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-03-30T23:33:13.097787,"PS4, PS5",Conducción/Carreras,UBISOFT ENTERTAINMENT SA,14/9/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",4.28,18212 calificaciones,69 %,13 %,6 %,2 %,10 %,"89,99 €","44,99 €","89,99 €","44,99 €",ESP
203897,Tom Clancy's Rainbow Six® Siege - Deluxe Edition,2024-03-30T23:33:16.596424,"PS4, PS5","Acción, Juegos de disparos",UBISOFT ENTERTAINMENT SA,12/3/2024,No hay información,4.34,259869 calificaciones,73 %,10 %,5 %,2 %,11 %,"29,99 €","29,99 €","29,99 €","29,99 €",ESP
10009025,Planet Zoo,2024-03-30T23:33:19.814423,PS5,"Casual, Familia, Simulación",FRONTIER DEVELOPMENTS PLC,26/3/2024,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Danés, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Sueco",4.65,569 calificaciones,86 %,6 %,2 %,1 %,5 %,"49,99 €","49,99 €","49,99 €","49,99 €",ESP
232352,Apex Legends™ PS5™,2024-03-30T23:33:23.092680,PS5,"Acción, Juegos de disparos",EA Swiss Sarl,28/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.13,761326 calificaciones,65 %,12 %,8 %,2 %,13 %,Gratis,Gratis,Gratis,Gratis,ESP
233235,DRAGON BALL Z: KAKAROT PS4™ & PS5™,2024-03-30T23:33:26.634786,"PS4, PS5","Acción, Aventura, Juegos de rol",BANDAI NAMCO ENTERTAINMENT EUROPE,12/1/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.58,40560 calificaciones,79 %,10 %,6 %,1 %,4 %,"69,99 €","13,99 €","69,99 €",Incluido,ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-03-30T23:33:30.387786,"PS4, PS5",Deporte,2K,7/3/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Árabe",4.62,2466 calificaciones,82 %,9 %,3 %,1 %,5 %,"74,99 €","74,99 €","74,99 €","74,99 €",ESP
