id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-03-20T08:29:09.276938,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.41,58581件の評価,45％,12％,10％,5％,28％,"¥9,700","¥1,940","¥9,700","¥1,940",JAP
228748,Fortnite,2024-03-20T08:29:11.971894,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,6727719件の評価,71％,10％,8％,1％,10％,無料,無料,無料,無料,JAP
10000657,HELLDIVERS™ 2,2024-03-20T08:29:14.591458,PS5,アクション,ソニー・インタラクティブエンタテインメント,2024/2/8,"日本語, 英語",4.48,47405件の評価,81％,7％,2％,2％,9％,"¥4,480","¥4,480","¥4,480","¥4,480",JAP
10005844,Dragon's Dogma 2,2024-03-20T08:29:16.790606,PS5,"アクション, RPG",(株)カプコン,2024/3/21,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥8,990","¥8,990","¥8,990","¥8,990",JAP
10001130,Call of Duty®: Modern Warfare® III - クロスジェンバンドル,2024-03-20T08:29:20.031201,"PS4, PS5",アクション,"Activision Publishing, Inc.",2023/11/2,No hay información,4.04,295411件の評価,62％,11％,11％,2％,14％,"¥9,800","¥9,800","¥9,800","¥9,800",JAP
201930,GTAオンライン (PlayStation®5),2024-03-20T08:29:23.040968,PS5,"アクション, アドベンチャー",Take-Two Interactive Japan GK,2022/3/14,"日本語, 英語",4.52,679226件の評価,79％,8％,5％,1％,7％,"¥2,475","¥2,475","¥2,475","¥2,475",JAP
10007788,PS5™版『NBA 2K24』コービー・ブライアント エディション (通常版),2024-03-20T08:29:25.664612,PS5,スポーツ,Take-Two,2023/9/7,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.15,20239件の評価,36％,13％,12％,8％,31％,"¥8,800",含まれます,"¥8,800",含まれます,JAP
10003386,Rise of the Ronin™,2024-03-20T08:29:28.326347,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/3/21,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
10000896,原神,2024-03-20T08:29:31.007702,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.42,325397件の評価,76％,9％,5％,1％,9％,無料,無料,無料,無料,JAP
203897,『レインボーシックス シージ』デラックスエディション,2024-03-20T08:29:34.028796,"PS4, PS5","アクション, シューティング",ユービーアイソフト(株),2024/3/12,No hay información,4.34,259281件の評価,73％,10％,5％,2％,11％,"¥3,960",¥198,"¥3,960",¥198,JAP
10007978,『WWE 2K24』両世代機対応デジタル エディション,2024-03-20T08:29:36.773896,"PS4, PS5",スポーツ,Take-Two,2024/3/7,No hay información,4.65,1938件の評価,84％,7％,3％,1％,5％,"¥8,800","¥8,800","¥8,800","¥8,800",JAP
10008554,No hay información,2024-03-20T08:29:39.485693,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,JAP
10003999,FINAL FANTASY VII REBIRTH,2024-03-20T08:29:42.288257,PS5,RPG,(株)スクウェア・エニックス,2024/2/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 日本語, 英語",4.77,22460件の評価,92％,2％,2％,1％,3％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10002427,eFootball™ 2024,2024-03-20T08:29:46.328548,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.75,270632件の評価,53％,12％,12％,3％,20％,"¥2,200","¥1,320","¥2,200","¥1,320",JAP
10002313,ザ・クルー：モーターフェス スタンダードエディション - Cross-Genバンドル,2024-03-20T08:29:48.836808,"PS4, PS5",ドライビング／レース,ユービーアイソフト(株),2023/9/11,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.29,17323件の評価,69％,13％,6％,2％,10％,"¥9,790","¥4,895","¥9,790","¥4,895",JAP
203715,ロケットリーグ®,2024-03-20T08:29:51.353162,PS4,"スポーツ, アクション, ドライビング／レース",Psyonix LLC,2020/9/23,"イタリア語, オランダ語, スペイン語, トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.37,1097333件の評価,71％,12％,8％,1％,8％,無料,無料,無料,無料,JAP
