id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-04-20 17:53:33.241842,PS5," Adventure,Action",Epic Games,2017-07-21," German, Spanish, French (France),Arabic, Polish, Turkish, English, Italian, Spanish (Mexico), Portuguese (Brazil), Japanese, Russian, Korean",4.32,6794879,4824364,679487,543590,67948,679487,0.0,0.0,-1.0,-1.0,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-20 17:53:36.114109,"PS4, PS5",Action,Activision,2023-11-02," Spanish (Mexico), French (France), Portuguese (Brazil),English",4.04,314353,191755,34578,37722,6287,44009,69.99,69.99,-1.0,-1.0,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-20 17:53:39.004615,PS5,Sport,2K,2023-09-08," German, Spanish, French (France), English, Italian,Chinese (Simplified), Japanese, Chinese (Traditional), Korean",3.06,27882,9758,3345,3345,2230,9479,69.99,69.99,0.0,-1.0,USA
10008651,MLB® The Show™ 24 PS5®,2024-04-20 17:53:41.240242,"PS4, PS5",Sport,Sony Interactive Entertainment,2024-03-19,English,3.92,1215,753,133,48,48,230,69.99,69.99,0.5,-1.0,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-20 17:53:43.815057,"PS4, PS5",Sport,Electronic Arts Inc,2023-09-29," Spanish (Mexico), French (France),English",3.39,66177,29779,7941,6617,3970,18529,69.99,69.99,-1.0,0.5,USA
10000657,HELLDIVERS™ 2,2024-04-20 17:53:45.737306,PS5,Action,Sony Interactive Entertainment,2024-02-08," Spanish (Mexico), French (France), Portuguese (Brazil),English",4.55,63979,52462,4478,1279,639,4478,39.99,39.99,-1.0,-1.0,USA
10006239,Madden NFL 24,2024-04-20 17:53:48.248214,"PS4, PS5",Sport,Electronic Arts Inc,2023-08-18,English,3.18,10443,3863,1357,1253,835,3132,69.99,69.99,-1.0,0.0,USA
216627,Overwatch 2 – Season 10: Venture Forth,2024-04-20 17:53:50.298960,PS5," Action,Shooter, Shooter","Blizzard Entertainment, Inc.",2022-10-04," German, Spanish, French (France), Spanish (Mexico), Portuguese (Portugal), Polish, Turkish, English, Italian,Chinese (Simplified), Portuguese (Brazil), Japanese, Chinese (Traditional), Korean, Russian",4.29,193762,139508,19376,9688,3875,23251,0.0,0.0,-1.0,-1.0,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-20 17:53:52.381245,PS5," Adventure,Action",Rockstar Games,2022-03-15," German, Spanish, French (France), Spanish (Mexico), Polish, English, Italian,Chinese (Simplified), Portuguese (Brazil), Chinese (Traditional), Korean, Russian",4.52,685205,541311,54816,34260,6852,47964,19.99,9.99,-1.0,-1.0,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-04-20 17:53:54.445469,"PS4, PS5",Sport,2K,2024-03-08,No hay información,4.58,3415,2766,307,102,34,170,69.99,59.49,-1.0,-1.0,USA
