id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-05-05 18:31:48.934423,PS5,"Action, Adventure",Epic Games,2017-07-21," Spanish (Mexico), Portuguese (Brazil), French (France), Turkish,Arabic, Polish, German, Italian, Spanish, Russian, Korean, English, Japanese",4.32,6825696,4846244,682569,546055,68256,682569,0.0,0.0,-1.0,-1.0,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-05-05 18:31:50.460370,PS5,Sport,2K,2023-09-08," Chinese (Traditional), French (France),Chinese (Simplified), German, Italian, Spanish, Korean, English, Japanese",3.05,29758,10117,3570,3570,2380,10117,69.99,69.99,0.0,-1.0,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-05-05 18:31:52.160244,"PS4, PS5",Action,Activision,2023-11-02," Spanish (Mexico), Portuguese (Brazil),English, French (France)",4.04,321699,196236,35386,38603,6433,45037,69.99,69.99,-1.0,-1.0,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-05-05 18:31:53.568252,"PS4, PS5",Sport,Electronic Arts Inc,2023-09-29," Spanish (Mexico),English, French (France)",3.37,68653,30207,8238,6865,4119,19909,69.99,69.99,-1.0,0.5,USA
10008884,Sea of Thieves,2024-05-05 18:31:54.537216,PS5,Adventure,Microsoft Corporation,2024-04-30," Spanish (Mexico), Chinese (Traditional), Portuguese (Brazil), French (France), Thai,Chinese (Simplified), Turkish, Polish, German, Italian, Spanish, Russian, Korean, English, Japanese",4.66,2632,2289,131,26,26,157,39.99,39.99,-1.0,-1.0,USA
10008651,MLB® The Show™ 24 PS5®,2024-05-05 18:31:55.945846,"PS4, PS5",Sport,Sony Interactive Entertainment,2024-03-19,English,3.9,1489,893,178,89,59,282,69.99,69.99,0.5,-1.0,USA
10006239,Madden NFL 24,2024-05-05 18:31:57.675837,"PS4, PS5",Sport,Electronic Arts Inc,2023-08-18,English,3.18,10995,4068,1429,1319,879,3298,69.99,13.99,-1.0,0.0,USA
10006891,Stellar Blade™,2024-05-05 18:31:59.041839,PS5,"Action, Adventure",Sony Interactive Entertainment,2024-04-26," Danish, French (France), Thai, Turkish, Chinese (Simplified), Japanese, Chinese (Traditional), Portuguese (Brazil), Swedish,Arabic, Polish, Italian, Russian, Finnish, Korean, Dutch, Portuguese (Portugal), English, Spanish (Mexico), Norwegian, German, Spanish",4.81,29854,27465,895,298,298,895,69.99,69.99,-1.0,-1.0,USA
10000896,Genshin Impact,2024-05-05 18:32:00.758995,"PS4, PS5","Action, Role Playing Games, Adventure",COGNOSPHERE PTE. LTD.,2021-04-27," Chinese (Traditional), French (France), Thai,Chinese (Simplified), Turkish, Vietnamese, German, Italian, Spanish, Russian, Portuguese (Portugal), Korean, English, Japanese",4.41,333730,253634,30035,16686,3337,30035,0.0,0.0,-1.0,-1.0,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-05-05 18:32:01.886994,PS5,"Action, Adventure",Rockstar Games,2022-03-15," Spanish (Mexico), Chinese (Traditional), Portuguese (Brazil), French (France),Chinese (Simplified), Polish, German, Italian, Spanish, Russian, Korean, English",4.52,687693,543277,55015,34384,6876,48138,19.99,19.99,-1.0,-1.0,USA
10000657,HELLDIVERS™ 2,2024-05-05 18:32:03.607138,PS5,Action,Sony Interactive Entertainment,2024-02-08," Spanish (Mexico), Portuguese (Brazil),English, French (France)",4.46,69237,55389,4846,1384,692,6923,39.99,39.99,-1.0,-1.0,USA
