id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-05-10 09:34:28.331440,PS5,"Action, Adventure",Epic Games,2017-07-21,"Arabic, Russian, Spanish (Mexico), Turkish, English, French (France), Portuguese (Brazil), Spanish, Korean, Italian, German, Japanese, Polish",4.32,6832417,4851016,683241,546593,68324,683241,0.0,0.0,-1.0,-1.0,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-05-10 09:34:29.855889,"PS4, PS5",Action,Activision,2023-11-02,"English, French (France), Spanish (Mexico), Portuguese (Brazil)",4.04,323812,197525,35619,38857,6476,45333,69.99,69.99,-1.0,-1.0,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-05-10 09:34:31.631872,PS5,Sport,2K,2023-09-08,"Chinese (Simplified), English, French (France), Spanish, Chinese (Traditional), Korean, Italian, German, Japanese",0.0,0,0,0,0,0,0,69.99,69.99,0.0,-1.0,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-05-10 09:34:39.071066,"PS4, PS5",Sport,Electronic Arts Inc,2023-09-29,"English, French (France), Spanish (Mexico)",3.34,73436,32311,8812,7343,4406,22030,69.99,69.99,0.0,-1.0,USA
10008884,Sea of Thieves,2024-05-10 09:34:40.241672,PS5,Adventure,Microsoft Corporation,2024-04-30," Russian, Thai, Spanish (Mexico),Chinese (Simplified), Turkish, English, French (France), Portuguese (Brazil), Spanish, Chinese (Traditional), Korean, Italian, German, Japanese, Polish",4.52,3962,3248,237,79,39,316,39.99,39.99,-1.0,-1.0,USA
10008651,MLB® The Show™ 24 PS5®,2024-05-10 09:34:41.597938,"PS4, PS5",Sport,Sony Interactive Entertainment,2024-03-19,English,3.89,1579,947,189,94,63,300,69.99,69.99,0.5,-1.0,USA
10006239,Madden NFL 24,2024-05-10 09:34:42.960695,"PS4, PS5",Sport,Electronic Arts Inc,2023-08-18,English,3.17,11151,4014,1449,1338,892,3345,69.99,69.99,-1.0,0.0,USA
232352,Apex Legends™ PS5™,2024-05-10 09:34:44.161050,PS5,"Action, Shooter",Electronic Arts Inc,2022-02-08,"Arabic, Chinese (Simplified), Russian, English, French (France), Portuguese (Brazil), Spanish, Chinese (Traditional), Korean, Italian, German, Japanese, Polish",4.12,767579,498926,92109,69082,15351,99785,0.0,0.0,-1.0,-1.0,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-05-10 09:34:45.329491,PS5,"Action, Adventure",Rockstar Games,2022-03-15," Russian, Spanish (Mexico),Chinese (Simplified), English, French (France), Portuguese (Brazil), Spanish, Chinese (Traditional), Korean, Italian, German, Polish",4.52,688328,543779,55066,34416,6883,48182,19.99,19.99,-1.0,-1.0,USA
10000896,Genshin Impact,2024-05-10 09:34:46.906371,"PS4, PS5","Action, Role Playing Games, Adventure",COGNOSPHERE PTE. LTD.,2021-04-27," Russian, Vietnamese, Thai,Chinese (Simplified), Turkish, English, French (France), Spanish, Chinese (Traditional), Korean, Portuguese (Portugal), Italian, German, Japanese",4.41,334478,250858,30103,16723,3344,30103,0.0,0.0,-1.0,-1.0,USA
