id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10005275,崩壊：スターレイル,2024-04-20 17:53:12.699080,PS5," RPG,アドベンチャー",COGNOSPHERE PTE. LTD.,2023-10-10," 中国語 (繁体字), 日本語, 英語, ロシア語, 中国語 (簡体字), ドイツ語, 韓国語, フランス語 (フランス), ポルトガル語 (ブラジル),スペイン語(メキシコ)",4.59,16240,13479,1136,324,162,974,0.0,0.0,-1.0,-1.0,JAP
10000896,原神,2024-04-20 17:53:14.448400,"PS4, PS5"," アドベンチャー,アクション, RPG",COGNOSPHERE PTE. LTD.,2021-04-27," ポルトガル語 (ポルトガル), トルコ語, 中国語 (繁体字), 日本語, スペイン語, 英語, ベトナム語, タイ語, ロシア語, ドイツ語, 韓国語, フランス語 (フランス),イタリア語, 中国語 (簡体字)",4.41,330538,251208,29748,16526,3305,29748,0.0,0.0,-1.0,-1.0,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-04-20 17:53:16.290525,PS5," シューティング,アクション",エレクトロニック・アーツ（株）,2022-02-08," ポーランド語, 中国語 (繁体字),アラビア語, 日本語, スペイン語, イタリア語, 英語, ロシア語, ドイツ語, 韓国語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字)",4.13,764532,496945,91743,61162,15290,99389,0.0,0.0,-1.0,-1.0,JAP
10002427,eFootball™ 2024,2024-04-20 17:53:18.144338,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021-09-30,"日本語, 英語",3.76,280455,148641,33654,36459,8413,56091,0.0,0.0,-1.0,-1.0,JAP
216627,「オーバーウォッチ 2」 - シーズン10：ベンチャー・フォース,2024-04-20 17:53:20.161802,PS5," アクション, シューティング,シューティング",BLIZZARD ENTERTAINMENT INC,2022-10-04," ポルトガル語 (ポルトガル), ポーランド語, トルコ語, 中国語 (繁体字), 日本語, スペイン語, 英語, スペイン語(メキシコ), ロシア語, ドイツ語, 韓国語, フランス語 (フランス), ポルトガル語 (ブラジル),イタリア語, 中国語 (簡体字)",4.29,193762,139508,19376,9688,3875,23251,0.0,0.0,-1.0,-1.0,JAP
10002100,FINAL FANTASY XVI,2024-04-20 17:53:22.120869,PS5,"アクション, RPG",(株)スクウェア・エニックス,2023-06-21," ポーランド語, 日本語,アラビア語, スペイン語, イタリア語, 英語, スペイン語(メキシコ), ロシア語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル)",4.52,22929,16738,3668,1375,458,687,9900.0,9900.0,-1.0,-1.0,JAP
10006891,Stellar Blade™,2024-04-20 17:53:24.472430,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-04-25,No hay información,0.0,0,0,0,0,0,0,8980.0,8980.0,-1.0,-1.0,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-04-20 17:53:32.240462,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023-09-28,"中国語 (簡体字), 日本語, 中国語 (繁体字), 英語, 韓国語",3.39,66177,29779,7941,6617,3970,18529,9700.0,9700.0,-1.0,0.5,JAP
10003386,Rise of the Ronin™,2024-04-20 17:53:34.370116,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-03-21,"日本語, 英語",4.27,8848,6016,1238,442,353,796,8980.0,8980.0,-1.0,-1.0,JAP
201579,ファイナルファンタジーXIV - スターターパック,2024-04-20 17:53:37.319707,"PS4, PS5","RPG, RPG",(株)スクウェア・エニックス,2021-04-27,No hay información,4.5,41936,33129,3774,1258,419,3354,2420.0,2420.0,-1.0,-1.0,JAP
203474,PSO2 ニュージェネシス,2024-04-20 17:53:40.335612,PS4,RPG,株式会社セガ,2016-04-19,No hay información,4.27,25110,17577,2762,1757,502,2762,0.0,0.0,-1.0,-1.0,JAP
228748,Fortnite,2024-04-20 17:53:43.333767,PS5," アドベンチャー,アクション",EPIC GAMES,2017-07-21," ポーランド語, トルコ語,アラビア語, 日本語, スペイン語, イタリア語, 英語, スペイン語(メキシコ), ロシア語, ドイツ語, 韓国語, フランス語 (フランス), ポルトガル語 (ブラジル)",4.32,6794892,4824373,679489,543591,67948,679489,0.0,0.0,-1.0,-1.0,JAP
