id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-04-14 17:43:15.140395,"PS4, PS5"," RPG, アドベンチャー,アクション",COGNOSPHERE PTE. LTD.,2021-04-27," 英語, ポルトガル語 (ポルトガル), 中国語 (繁体字), 韓国語, スペイン語, タイ語, 日本語, フランス語 (フランス),イタリア語, ロシア語, ベトナム語, 中国語 (簡体字), トルコ語, ドイツ語",4.41,329846,250682,29686,16492,3298,29686,0.0,0.0,-1.0,-1.0,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-04-14 17:43:16.684347,PS5," シューティング,アクション",エレクトロニック・アーツ（株）,2022-02-08," ポルトガル語 (ブラジル), 英語,アラビア語, 中国語 (繁体字), 韓国語, スペイン語, 日本語, フランス語 (フランス), ポーランド語, ロシア語, 中国語 (簡体字), ドイツ語, イタリア語",4.13,763687,496396,91642,61094,15273,99279,0.0,0.0,-1.0,-1.0,JAP
10002427,eFootball™ 2024,2024-04-14 17:43:18.301478,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021-09-30," 英語,日本語",3.75,278720,147721,33446,36233,8361,55744,0.0,0.0,-1.0,-1.0,JAP
10005275,崩壊：スターレイル,2024-04-14 17:43:20.052351,PS5," RPG,アドベンチャー",COGNOSPHERE PTE. LTD.,2023-10-10," ポルトガル語 (ブラジル), 英語, 中国語 (繁体字), 韓国語,スペイン語(メキシコ), 日本語, フランス語 (フランス), ロシア語, 中国語 (簡体字), ドイツ語",4.59,15893,13191,1112,317,158,953,0.0,0.0,-1.0,-1.0,JAP
10003386,Rise of the Ronin™,2024-04-14 17:43:21.641456,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-03-21," 英語,日本語",4.28,8297,5641,1161,414,331,746,8980.0,8980.0,-1.0,-1.0,JAP
10001481,遊戯王 マスターデュエル,2024-04-14 17:43:23.553314,PS5," ストラテジー,ファミリー",(株)コナミデジタルエンタテインメント,2022-01-19," ポルトガル語 (ブラジル), 英語, 中国語 (繁体字), 韓国語, 日本語, フランス語 (フランス),イタリア語, 中国語 (簡体字), スペイン語(メキシコ), ドイツ語",4.12,15706,10208,1884,1256,314,2041,0.0,0.0,-1.0,-1.0,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-04-14 17:43:25.371585,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023-09-28,"中国語 (簡体字), 英語, 中国語 (繁体字), 韓国語, 日本語",3.39,65251,29362,7830,6525,3915,18270,9700.0,9700.0,-1.0,0.5,JAP
10006891,Stellar Blade,2024-04-14 17:43:27.296881,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-04-25,No hay información,0.0,0,0,0,0,0,0,8980.0,8980.0,-1.0,-1.0,JAP
203474,PSO2 ニュージェネシス,2024-04-14 17:43:35.165970,PS4,RPG,株式会社セガ,2016-04-19,No hay información,4.27,25077,17553,2758,1755,501,2758,0.0,0.0,-1.0,-1.0,JAP
231363,機動戦士ガンダム　バトルオペレーション２,2024-04-14 17:43:36.865131,PS5,アクション,株式会社バンダイナムコエンターテインメント,2021-01-28,"中国語 (簡体字), 英語, 中国語 (繁体字), 韓国語, 日本語",3.64,55474,27182,6656,7766,1664,12204,0.0,0.0,-1.0,-1.0,JAP
228748,Fortnite,2024-04-14 17:43:38.629622,PS5," アドベンチャー,アクション",EPIC GAMES,2017-07-21," ポルトガル語 (ブラジル), 英語,アラビア語, 韓国語, スペイン語, 日本語, フランス語 (フランス), ポーランド語, ロシア語, スペイン語(メキシコ), ドイツ語, トルコ語, イタリア語",4.32,6785881,4817975,678588,542870,67858,678588,0.0,0.0,-1.0,-1.0,JAP
201579,ファイナルファンタジーXIV - スターターパック,2024-04-14 17:43:40.137766,"PS4, PS5"," RPG,RPG",(株)スクウェア・エニックス,2021-04-27,No hay información,4.5,41889,33092,3770,1256,418,3351,2420.0,2420.0,-1.0,-1.0,JAP
10001130,Call of Duty®: Modern Warfare® III - クロスジェンバンドル,2024-04-14 17:43:42.445077,"PS4, PS5",アクション,"Activision Publishing, Inc.",2023-11-02,No hay información,4.04,311640,190100,34280,37396,6232,43629,9800.0,9800.0,-1.0,-1.0,JAP
10005844,Dragon's Dogma 2,2024-04-14 17:43:44.341453,PS5," RPG,アクション",(株)カプコン,2024-03-21," ポルトガル語 (ブラジル), 英語,アラビア語, スペイン語, 日本語, フランス語 (フランス), ロシア語, スペイン語(メキシコ), ドイツ語, イタリア語",4.11,17677,11666,1767,883,707,2474,8990.0,8990.0,-1.0,-1.0,JAP
221868,ドラゴンクエストX　オンライン　オールインワンパッケージ　version 1-7,2024-04-14 17:43:45.951188,PS4," RPG,RPG",(株)スクウェア・エニックス,2024-03-20,No hay información,4.47,2176,1697,174,108,21,152,5940.0,5940.0,-1.0,-1.0,JAP
228785,モンスターハンター：ワールド,2024-04-14 17:43:47.704536,PS4,アクション,(株)カプコン,2018-01-25," 英語, スペイン語, 日本語, フランス語 (フランス),イタリア語, スペイン語(メキシコ), ドイツ語",4.72,109966,95670,5498,2199,1099,4398,1990.0,1990.0,-1.0,-1.0,JAP
10009426,Winning Post 10 2024 (PS4 & PS5),2024-04-14 17:43:49.409730,"PS4, PS5",シミュレーション,(株)コーエーテクモゲームス,2024-03-27,日本語,4.56,209,160,25,12,0,10,10780.0,10780.0,-1.0,-1.0,JAP
10003999,FINAL FANTASY VII REBIRTH,2024-04-14 17:43:51.019598,PS5,RPG,(株)スクウェア・エニックス,2024-02-28," ポルトガル語 (ブラジル), 英語, スペイン語, 日本語, フランス語 (フランス),イタリア語, スペイン語(メキシコ), ドイツ語",4.74,28191,25371,845,563,281,1127,9878.0,9878.0,-1.0,-1.0,JAP
