id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-05-24 17:17:21.309552,"PS4, PS5"," RPG, アドベンチャー,アクション",COGNOSPHERE PTE. LTD.,2021-04-27," タイ語, 中国語 (簡体字), 日本語, フランス語 (フランス), 英語, 韓国語, ベトナム語, 中国語 (繁体字), スペイン語, ポルトガル語 (ポルトガル), ドイツ語, トルコ語, ロシア語,イタリア語",4.41,336924,252693,30323,16846,3369,30323,0.0,0.0,-1.0,-1.0,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-05-24 17:17:23.084084,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023-09-28," 日本語, 英語, 韓国語, 中国語 (繁体字),中国語 (簡体字)",3.26,83160,34927,9147,8316,4989,25779,9700.0,9700.0,0.0,-1.0,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-05-24 17:17:25.019824,PS5," シューティング,アクション",エレクトロニック・アーツ（株）,2022-02-08," 中国語 (簡体字), 日本語, フランス語 (フランス), ポルトガル語 (ブラジル),アラビア語, 英語, 韓国語, 中国語 (繁体字), スペイン語, ドイツ語, ポーランド語, ロシア語, イタリア語",4.12,769428,500128,92331,69248,15388,100025,0.0,0.0,-1.0,-1.0,JAP
10002427,eFootball™ 2024,2024-05-24 17:17:26.803714,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021-09-30,"日本語, 英語",3.76,290954,154205,34914,37824,8728,55281,0.0,0.0,-1.0,-1.0,JAP
10001615,Street Fighter 6,2024-05-24 17:17:28.399576,"PS4, PS5",格闘,(株)カプコン,2023-06-01," 中国語 (簡体字), 日本語, フランス語 (フランス), ポルトガル語 (ブラジル),アラビア語, 英語, 韓国語, 中国語 (繁体字), スペイン語, ドイツ語, ポーランド語, スペイン語(メキシコ), ロシア語, イタリア語",4.44,10070,7250,1208,906,100,503,7990.0,7990.0,-1.0,-1.0,JAP
10005275,崩壊：スターレイル,2024-05-24 17:17:30.236697,PS5," RPG,アドベンチャー",COGNOSPHERE PTE. LTD.,2023-10-10,"スペイン語(メキシコ), 中国語 (簡体字), 日本語, フランス語 (フランス), ポルトガル語 (ブラジル), 英語, 韓国語, 中国語 (繁体字), ドイツ語, ロシア語",4.61,18499,15354,1294,369,184,1109,0.0,0.0,-1.0,-1.0,JAP
203474,PSO2 ニュージェネシス,2024-05-24 17:17:32.215352,PS4,RPG,株式会社セガ,2016-04-19,No hay información,4.27,25297,17707,2782,1770,505,2782,0.0,0.0,-1.0,-1.0,JAP
10008165,四角い地球に再びシカク現る!? デジボク地球防衛軍2 EARTH DEFENSE FORCE: WORLD BROTHERS　PS4 & PS5,2024-05-24 17:17:33.833993,"PS4, PS5",アクション,D3PUBLISHER,2024-05-22,日本語,4.82,60,55,3,0,0,1,6980.0,6980.0,-1.0,-1.0,JAP
10010381,Wizardry: Proving Grounds of the Mad Overlord,2024-05-24 17:17:35.368070,"PS4, PS5",RPG,Digital Eclipse Entertainment Partners Co.,2024-05-22," 日本語, フランス語 (フランス), 英語, スペイン語, ドイツ語,イタリア語",4.84,110,102,3,1,3,1,3960.0,3960.0,3168.0,-1.0,JAP
10000333,ELDEN RING PS4 & PS5,2024-05-24 17:17:37.101156,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022-02-24,日本語,4.73,71172,63343,2846,711,711,2846,9240.0,9240.0,-1.0,-1.0,JAP
201579,ファイナルファンタジーXIV - スターターパック,2024-05-24 17:17:39.322310,"PS4, PS5"," RPG,RPG",(株)スクウェア・エニックス,2021-04-27,"ドイツ語, 英語, 日本語, フランス語 (フランス)",4.5,42160,33306,3794,1264,421,3372,2420.0,2420.0,-1.0,-1.0,JAP
