id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-04-25 09:29:46.312019,"PS4, PS5"," RPG, アドベンチャー,アクション",COGNOSPHERE PTE. LTD.,2021-04-27," ポルトガル語 (ポルトガル),イタリア語, スペイン語, 韓国語, 中国語 (繁体字), ベトナム語, 中国語 (簡体字), 日本語, ドイツ語, 英語, トルコ語, フランス語 (フランス), ロシア語, タイ語",4.41,331415,251875,29827,16570,3314,29827,0.0,0.0,-1.0,-1.0,JAP
10005275,崩壊：スターレイル,2024-04-25 09:29:47.697705,PS5,"アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2023-10-10," 韓国語,スペイン語(メキシコ), 中国語 (繁体字), 日本語, 中国語 (簡体字), ドイツ語, 英語, ロシア語, フランス語 (フランス), ポルトガル語 (ブラジル)",4.59,16520,13711,1156,330,165,991,0.0,0.0,-1.0,-1.0,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-04-25 09:29:49.231656,PS5," シューティング,アクション",エレクトロニック・アーツ（株）,2022-02-08," スペイン語, 韓国語, 中国語 (繁体字), 日本語, イタリア語, 中国語 (簡体字), ドイツ語, ポーランド語,アラビア語, 英語, フランス語 (フランス), ロシア語, ポルトガル語 (ブラジル)",4.13,765186,497370,91822,61214,15303,99474,0.0,0.0,-1.0,-1.0,JAP
10006891,Stellar Blade™,2024-04-25 09:29:50.681646,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-04-25,No hay información,0.0,0,0,0,0,0,0,8980.0,8980.0,-1.0,-1.0,JAP
10002427,eFootball™ 2024,2024-04-25 09:29:58.115911,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021-09-30," 英語,日本語",3.76,281893,149403,33827,36646,8456,56378,0.0,0.0,-1.0,-1.0,JAP
10003484,百英雄伝,2024-04-25 09:29:59.552797,"PS4, PS5",RPG,505 Games,2024-04-22," 英語,日本語",4.67,417,354,29,8,4,20,5830.0,5830.0,-1.0,-1.0,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-04-25 09:30:01.082677,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023-09-28," 韓国語, 中国語 (繁体字), 日本語,中国語 (簡体字), 英語",3.38,66840,30078,8020,6684,4010,18715,9700.0,9700.0,-1.0,0.5,JAP
203474,PSO2 ニュージェネシス,2024-04-25 09:30:02.821796,PS4,RPG,株式会社セガ,2016-04-19,No hay información,4.27,25125,17587,2763,1758,502,2763,0.0,0.0,-1.0,-1.0,JAP
10004772,BLUE PROTOCOL,2024-04-25 09:30:04.383664,PS5,RPG,BANDAI NAMCO ONLINE,2023-12-13,日本語,2.57,2727,654,245,299,354,1172,0.0,0.0,-1.0,-1.0,JAP
10002100,FINAL FANTASY XVI,2024-04-25 09:30:05.679796,PS5," RPG,アクション",(株)スクウェア・エニックス,2023-06-21," スペイン語, 日本語, イタリア語, ドイツ語, ポーランド語, スペイン語(メキシコ),アラビア語, 英語, フランス語 (フランス), ロシア語, ポルトガル語 (ブラジル)",4.52,23254,16975,3720,1395,465,697,9900.0,6930.0,-1.0,-1.0,JAP
10003386,Rise of the Ronin™,2024-04-25 09:30:07.019902,PS5," アドベンチャー,アクション",ソニー・インタラクティブエンタテインメント,2024-03-21," 英語,日本語",4.27,9202,6257,1288,460,368,828,8980.0,8980.0,-1.0,-1.0,JAP
228748,Fortnite,2024-04-25 09:30:08.403718,PS5," アドベンチャー,アクション",EPIC GAMES,2017-07-21," スペイン語, 韓国語, 日本語, イタリア語, ドイツ語, ポーランド語, スペイン語(メキシコ),アラビア語, 英語, トルコ語, フランス語 (フランス), ロシア語, ポルトガル語 (ブラジル)",4.32,6803348,4830377,680334,544267,68033,680334,0.0,0.0,-1.0,-1.0,JAP
