id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
227469,Stellaris: Console Edition - Standard Edition,2024-03-01 09:44:44.852305,['PS4'],"['Estrategia', 'Estrategia']",PARADOX INTERACTIVE AB,2019-02-25,"Alemán, Coreano, Español, Francés (Francia), Inglés, Japonés, Polaco, Portugués (Brasil), Ruso",4.56,4765,79,12,3,2,6,39.99,0.02,39.99,0.02
225857,Shadow of the Colossus™,2024-03-01 09:44:46.208724,['PS4'],"['Acción', 'Aventura']",Sony Interactive Entertainment Europe,2018-02-06,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",4.37,45379,75,9,5,3,9,39.99,0.02,39.99,0.02
235039,Planet Coaster: Edición para consolas,2024-03-01 09:44:47.631914,"['PS4', 'PS5']","['Simulación', 'Estrategia']",FRONTIER DEVELOPMENTS PLC,2020-11-11,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",4.25,3849,67,13,6,2,10,44.99,0.02,44.99,0.02
221727,Horizon Zero Dawn™ Complete Edition,2024-03-01 09:44:49.198551,['PS4'],"['Acción', 'Rol']",Sony Interactive Entertainment Europe,2017-12-05,"Alemán, Danés, Español, Español (México), Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco, Árabe",4.76,175779,86,8,3,1,2,19.99,0.02,19.99,0.02
10004889,Train Sim World® 3: Standard Edition PS4 & PS5,2024-03-01 09:44:50.952679,"['PS4', 'PS5']","['Conducción', 'Carreras', 'Simulación', 'Simulador']",Dovetail Games,2022-09-02,"Alemán, Chino (Simplificado), Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.14,1008,66,11,8,2,13,34.99,10.49,,10.49
205353,Uncharted™: The Nathan Drake Collection,2024-03-01 09:44:52.483943,['PS4'],"['Acción', 'Aventura']",Sony Interactive Entertainment Europe,2015-10-06,"Español, Francés (Francia), Inglés, Polaco, Portugués (Portugal), Ruso",4.62,146511,79,11,6,1,3,19.99,0.02,19.99,0.02
232234,Truck Driver,2024-03-01 09:44:53.965915,['PS4'],"['Conducción', 'Carreras', 'Simulación', 'Simulador']",SOEDESCO PUBLISHING,2019-09-18,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Danés, Español, Finlandés, Francés (Francia), Húngaro, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Rumano, Ruso, Sueco, Turco, Árabe",3.39,4040,42,13,12,8,25,29.99,17.99,,17.99
10000378,Minecraft Dungeons,2024-03-01 09:44:55.591157,['PS4'],"['Acción', 'Aventura', 'Rol']",Mojang AB,2020-05-25,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco",4.36,22054,70,13,7,2,8,19.99,19.99,19.99,19.99
221750,Rise of the Tomb Raider: 20º aniversario,2024-03-01 09:44:57.020574,['PS4'],"['Acción', 'Rol']",CRYSTAL DYNAMICS,2016-10-10,"Alemán, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil), Ruso",4.48,81144,74,13,6,1,6,29.99,0.02,,0.02
202761,Edición Legión de La Tierra Media™: Sombras de Mordor™,2024-03-01 09:44:58.742601,['PS4'],"['Acción', 'Aventura', 'Acción']",WARNER BROS. INTERACTIVE,2014-10-02,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.66,76637,77,17,3,1,2,49.99,49.99,49.99,49.99
10001095,Exoprimal PS4 & PS5,2024-03-01 09:45:00.695261,"['PS4', 'PS5']",['Shooter'],CE EUROPE LIMITED,2023-07-13,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.09,846,56,20,11,3,9,59.99,29.99,,29.99
10002344,FINAL FANTASY VI,2024-03-01 09:45:02.355135,['PS4'],['Rol'],Square Enix LTD,2023-04-19,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Tailandés",4.87,1205,92,5,1,0,1,17.99,17.99,17.99,17.99
221771,Persona 5,2024-03-01 09:45:04.057800,['PS4'],"['Rol', 'Rol']",SEGA EUROPE LTD,2017-04-03,Inglés,4.88,47481,94,4,1,0,1,59.99,59.99,59.99,59.99
231868,Slime Rancher,2024-03-01 09:45:05.592137,['PS4'],"['Acción', 'Aventura', 'Shooter']","MONOMI PARK, LLC",2018-08-20,"Alemán, Español, Francés (Francia), Inglés, Ruso, Sueco",4.51,20871,77,10,6,1,6,19.99,0.02,19.99,0.02
10004920,Fate/Samurai Remnant(PS4 & PS5),2024-03-01 09:45:07.094228,"['PS4', 'PS5']","['Acción', 'Rol']",Koei Tecmo Europe Ltd,2023-09-28,Inglés,4.61,1597,79,12,4,2,3,69.99,69.99,69.99,69.99
10001187,Life is Strange Remastered Collection,2024-03-01 09:45:08.672321,['PS4'],['Aventura'],Square Enix LTD,2022-01-31,"Alemán, Chino (Simplificado), Español, Español (México), Francés (Francia), Inglés, Italiano, Portugués (Brasil), Ruso",4.68,1309,85,8,2,1,4,39.99,19.99,,19.99
234401,DIRT 5 PS4 & PS5,2024-03-01 09:45:10.155954,"['PS4', 'PS5']",['Únicos'],ELECTRONIC ARTS,2020-11-11,"Alemán, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3.8,13379,54,14,10,4,18,69.99,13.99,69.99,13.99
216211,Firewatch,2024-03-01 09:45:11.964461,['PS4'],['Aventura'],CAMPO SANTO PRODUCTIONS LLC,2016-02-09,"Alemán, Chino (Simplificado), Español, Francés (Francia), Inglés, Ruso",4.46,31606,67,21,6,2,3,19.99,19.99,19.99,19.99
232009,Devil May Cry HD Collection,2024-03-01 09:45:13.611890,['PS4'],['Acción'],CE EUROPE LIMITED,2018-03-12,"Alemán, Chino (Tradicional), Español, Francés (Francia), Inglés, Italiano, Japonés",4.71,6087,83,11,3,1,3,29.99,9.89,,9.89
223570,NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,2024-03-01 09:45:16.483390,['PS4'],"['Acción', 'Lucha', 'Aventura']",BANDAI NAMCO ENTERTAINMENT EUROPE,2017-08-24,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.58,9476,81,9,3,1,6,69.99,27.99,,27.99
201723,Goat Simulator,2024-03-01 09:45:18.062108,['PS4'],"['Acción', 'Aventura', 'Simulación']",Double Eleven Limited,2015-08-11,"Alemán, Chino (Simplificado), Coreano, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco",4.09,70647,61,12,13,3,11,9.99,1.99,,1.99
201101,DOOM,2024-03-01 09:45:19.556584,['PS4'],"['Shooter', 'Shooter']",Bethesda,2016-05-12,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.6,60785,79,11,4,1,4,19.99,0.02,19.99,0.02
