id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-06-15T10:20:28.600561,"PS4, PS5","アクション, RPG, アドベンチャー",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.41,341284件の評価,75％,9％,5％,1％,9％,無料,無料,No hay información,No hay otra promoción,JAP
10007941,真・女神転生Ⅴ Vengeance PS4&PS5,2024-06-15T10:20:30.154262,"PS4, PS5",RPG,（株）アトラス,2024/6/13,日本語,4.95,459件の評価,97％,2％,0％,0％,0％,"¥9,878","¥9,878",No hay información,No hay otra promoción,JAP
10001615,Street Fighter 6,2024-06-15T10:20:31.875762,"PS4, PS5",格闘,(株)カプコン,2023/6/1,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.43,11092件の評価,72％,12％,9％,1％,6％,"¥7,990","¥3,995",No hay información,No hay otra promoción,JAP
10000333,ELDEN RING PS4 & PS5,2024-06-15T10:20:33.213185,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.73,76683件の評価,90％,4％,1％,1％,4％,"¥9,240","¥9,240",No hay información,No hay otra promoción,JAP
10002427,eFootball™ 2024,2024-06-15T10:20:34.784850,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.77,299497件の評価,53％,12％,13％,3％,19％,無料,無料,No hay información,No hay otra promoción,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-06-15T10:20:36.215741,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.22,98991件の評価,41％,11％,10％,6％,32％,"¥9,700","¥9,700",含まれます,No hay otra promoción,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-06-15T10:20:38.306824,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.12,772634件の評価,64％,12％,9％,2％,13％,無料,無料,No hay información,No hay otra promoción,JAP
10005275,崩壊：スターレイル,2024-06-15T10:20:39.968886,PS5,"アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2023/10/10,"スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.6,19912件の評価,83％,7％,2％,1％,6％,無料,無料,No hay información,No hay otra promoción,JAP
231761,ディアブロ IV：憎悪の器™ - 拡張パックバンドル,2024-06-15T10:20:41.602567,"PS4, PS5",その他,BLIZZARD ENTERTAINMENT INC,2024/6/9,No hay información,4.14,7559件の評価,68％,9％,6％,2％,15％,"¥9,800","¥9,800",No hay información,No hay otra promoción,JAP
10001130,Call of Duty®: Black Ops 6 - クロスジェンバンドル,2024-06-15T10:20:43.519198,"PS4, PS5",アクション,"Activision Publishing, Inc.",2024/10/24,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥9,800","¥9,800",No hay información,No hay otra promoción,JAP
