id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-05-27T13:39:05.174293,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.41,337417件の評価,75％,9％,5％,1％,9％,無料,無料,No hay información,No hay otra promoción,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-05-27T13:39:06.545585,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.26,84440件の評価,42％,11％,10％,6％,32％,"¥9,700","¥9,700",含まれます,No hay otra promoción,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-05-27T13:39:07.854739,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.12,769821件の評価,65％,12％,9％,2％,13％,無料,無料,No hay información,No hay otra promoción,JAP
10002427,eFootball™ 2024,2024-05-27T13:39:09.528369,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.76,291874件の評価,53％,12％,13％,3％,19％,無料,無料,No hay información,No hay otra promoción,JAP
10001615,Street Fighter 6,2024-05-27T13:39:10.909286,"PS4, PS5",格闘,(株)カプコン,2023/6/1,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.44,10130件の評価,72％,12％,9％,1％,5％,"¥7,990","¥7,990",No hay información,No hay otra promoción,JAP
10008165,四角い地球に再びシカク現る!? デジボク地球防衛軍2 EARTH DEFENSE FORCE: WORLD BROTHERS　PS4 & PS5,2024-05-27T13:39:12.371626,"PS4, PS5",アクション,D3PUBLISHER,2024/5/22,日本語,4.86,95件の評価,94％,3％,1％,0％,2％,"¥6,980","¥6,980",No hay información,No hay otra promoción,JAP
10005275,崩壊：スターレイル,2024-05-27T13:39:13.820021,PS5,"アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2023/10/10,"スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.61,18669件の評価,83％,7％,2％,1％,6％,無料,無料,No hay información,No hay otra promoción,JAP
203474,PSO2 ニュージェネシス,2024-05-27T13:39:15.418517,PS4,RPG,株式会社セガ,2016/4/19,No hay información,4.27,25303件の評価,70％,11％,7％,2％,11％,無料,無料,No hay información,No hay otra promoción,JAP
228748,Fortnite,2024-05-27T13:39:16.898861,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,6865147件の評価,71％,10％,8％,1％,10％,無料,無料,No hay información,No hay otra promoción,JAP
10000333,ELDEN RING PS4 & PS5,2024-05-27T13:39:18.140856,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.73,71609件の評価,89％,4％,1％,1％,4％,"¥9,240","¥9,240",No hay información,No hay otra promoción,JAP
10010381,Wizardry: Proving Grounds of the Mad Overlord,2024-05-27T13:39:19.521229,"PS4, PS5",RPG,Digital Eclipse Entertainment Partners Co.,2024/5/22,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 日本語, 英語",4.65,168件の評価,85％,5％,3％,2％,4％,"¥3,960","¥3,960","¥3,168",No hay otra promoción,JAP
201579,ファイナルファンタジーXIV - スターターパック,2024-05-27T13:39:20.977164,"PS4, PS5","RPG, RPG, RPG",(株)スクウェア・エニックス,2021/4/27,"ドイツ語, フランス語 (フランス), 日本語, 英語",4.5,42184件の評価,79％,9％,3％,1％,8％,"¥2,420","¥2,420",No hay información,No hay otra promoción,JAP
221868,ドラゴンクエストX　オンライン　オールインワンパッケージ　version 1-7,2024-05-27T13:39:22.668025,PS4,"RPG, RPG",(株)スクウェア・エニックス,2024/3/20,No hay información,4.47,2184件の評価,78％,8％,5％,1％,7％,"¥5,940","¥5,940",No hay información,No hay otra promoción,JAP
10006891,Stellar Blade™,2024-05-27T13:39:24.347587,PS5,"アドベンチャー, アクション",ソニー・インタラクティブエンタテインメント,2024/4/25,"アラビア語, イタリア語, オランダ語, スウェーデン語, スペイン語, スペイン語(メキシコ), タイ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.82,39904件の評価,92％,3％,1％,1％,2％,"¥8,980","¥8,980",No hay información,No hay otra promoción,JAP
212779,Minecraft,2024-05-27T13:39:26.076876,PS4,アドベンチャー,Mojang AB/日本マイクロソフト,2019/12/9,"イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロベニア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.32,1576805件の評価,72％,9％,7％,1％,11％,"¥2,640","¥1,320",No hay información,No hay otra promoción,JAP
