id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10000896,原神,2024-05-05T18:30:57.600622,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.41,333799件の評価,76％,9％,5％,1％,9％,無料,無料,No hay información,No hay otra promoción,JAP
232352,エーペックスレジェンズ‎ PS5™,2024-05-05T18:30:58.963229,PS5,"アクション, シューティング",エレクトロニック・アーツ（株）,2022/2/8,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.12,766777件の評価,65％,12％,9％,2％,13％,無料,無料,No hay información,No hay otra promoción,JAP
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-05-05T18:31:00.518253,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.37,68653件の評価,44％,12％,10％,6％,29％,"¥9,700","¥9,700",No hay información,ゲームトライアル,JAP
10002427,eFootball™ 2024,2024-05-05T18:31:02.257437,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.76,285418件の評価,53％,12％,13％,3％,20％,無料,無料,No hay información,No hay otra promoción,JAP
10006891,Stellar Blade™,2024-05-05T18:31:03.486437,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/4/25,"アラビア語, イタリア語, オランダ語, スウェーデン語, スペイン語, スペイン語(メキシコ), タイ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.81,29854件の評価,92％,3％,1％,1％,3％,"¥8,980","¥8,980",No hay información,No hay otra promoción,JAP
231363,機動戦士ガンダム　バトルオペレーション２,2024-05-05T18:31:04.885434,PS5,アクション,株式会社バンダイナムコエンターテインメント,2021/1/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.64,55736件の評価,49％,12％,14％,3％,22％,無料,無料,No hay información,No hay otra promoción,JAP
10005275,崩壊：スターレイル,2024-05-05T18:31:06.320020,PS5,"アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2023/10/10,"スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.6,17155件の評価,83％,7％,2％,1％,6％,無料,無料,No hay información,No hay otra promoción,JAP
228748,Fortnite,2024-05-05T18:31:08.232754,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,6825706件の評価,71％,10％,8％,1％,10％,無料,無料,No hay información,No hay otra promoción,JAP
203474,PSO2 ニュージェネシス,2024-05-05T18:31:09.807349,PS4,RPG,株式会社セガ,2016/4/19,No hay información,4.27,25203件の評価,70％,11％,7％,2％,11％,無料,無料,No hay información,No hay otra promoción,JAP
10003386,Rise of the Ronin™,2024-05-05T18:31:11.180251,PS5,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2024/3/21,"日本語, 英語",4.27,9860件の評価,67％,14％,5％,4％,9％,"¥8,980","¥8,980",No hay información,No hay otra promoción,JAP
10004462,龍が如く８　PS4 & PS5,2024-05-05T18:31:12.727622,"PS4, PS5",RPG,株式会社セガ,2024/1/25,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.83,5136件の評価,91％,5％,2％,1％,2％,"¥9,680","¥6,776",No hay información,No hay otra promoción,JAP
10001615,Street Fighter 6,2024-05-05T18:31:14.067962,"PS4, PS5",格闘,(株)カプコン,2023/6/1,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.44,9721件の評価,72％,12％,9％,1％,5％,"¥7,990","¥5,273",No hay información,No hay otra promoción,JAP
10001555,ペルソナ３ リロードPS4＆PS5,2024-05-05T18:31:15.782034,"PS4, PS5",RPG,（株）アトラス,2024/2/1,日本語,4.9,6068件の評価,95％,3％,1％,0％,1％,"¥9,680","¥6,969",No hay información,No hay otra promoción,JAP
10000333,No hay información,2024-05-05T18:31:24.106490,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay otra promoción,JAP
221868,ドラゴンクエストX　オンライン　オールインワンパッケージ　version 1-7,2024-05-05T18:31:31.619121,PS4,"RPG, RPG",(株)スクウェア・エニックス,2024/3/20,No hay información,4.47,2181件の評価,78％,8％,5％,1％,7％,"¥5,940","¥5,940",No hay información,No hay otra promoción,JAP
10005250,モンスターハンターライズ PS4 & PS5,2024-05-05T18:31:33.324325,"PS4, PS5","アクション, RPG",(株)カプコン,2023/1/19,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.53,5937件の評価,75％,14％,4％,2％,5％,"¥3,990",¥997,No hay información,No hay otra promoción,JAP
228785,モンスターハンター：ワールド,2024-05-05T18:31:35.055023,PS4,アクション,(株)カプコン,2018/1/25,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), 日本語, 英語",4.72,110431件の評価,87％,5％,2％,1％,4％,"¥1,990",¥995,No hay información,No hay otra promoción,JAP
10003484,百英雄伝,2024-05-05T18:31:36.465678,"PS4, PS5",RPG,505 Games,2024/4/22,"日本語, 英語",4.42,900件の評価,77％,8％,3％,3％,9％,"¥5,830","¥5,830",No hay información,No hay otra promoción,JAP
