id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
231780,"Penn & Teller VR: F U, U, U, & U",2024-03-08 21:48:43.161424,PS4,Grupo,GEARBOX,2019-07-08,Inglés,3.58,19,7,3,3,0,3,19.99,19.99,19.99,19.99
228813,Perception,2024-03-08 21:48:44.539832,PS4," Únicos, Terror,Aventura",The Deep End Games,2018-10-30," Español, Portugués (Brasil), Francés (Francia), Italiano, Ruso, Japonés, Inglés,Alemán",3.98,218,119,37,23,19,19,21.99,21.99,21.99,21.99
230238,Perfect Angle,2024-03-08 21:48:45.948442,PS4," Casual, Educativos,Agilidad mental",Ivanovich Games SL,2017-08-30," Español, Francés (Francia), Italiano, Inglés,Alemán",3.81,100,44,19,18,12,7,9.99,4.99,9.99,3.99
217491,Perfect Universe,2024-03-08 21:48:47.548494,PS4," Únicos, Simulación,Arcade",CONTACT SALES LTD,2016-05-17,No hay información,3.88,51,23,12,5,5,5,9.99,9.99,9.99,9.99
232311,Perils of Baking,2024-03-08 21:48:49.164220,PS4,"Acción, Acción",LILLYMO GAMES INC.,2018-11-08,Inglés,3.87,131,68,19,17,10,15,4.99,4.99,4.99,4.99
10009171,Perry Pig Jump,2024-03-08 21:48:50.791585,PS4,Casual,THOMAS CLAUS UND FRANK MENZEL,2023-09-15,Inglés,3.96,23,11,3,3,0,2,2.99,2.99,2.99,2.99
10008728,Persha and the Magic Labyrinth -Arabian Nyaights-,2024-03-08 21:48:52.198973,PS5," Juegos de rol,Casual",BeXide,2023-09-18," Japonés,Chino (Simplificado), Inglés, Chino (Tradicional)",2.94,50,14,6,6,11,13,9.99,9.99,9.99,9.99
10001680,Persian Nights 2: Moonlight Veil,2024-03-08 21:48:53.809472,PS4," Casual,Aventura, Puzzle",ARTIFEX MUNDI S.A.,2020-12-11," Francés (Francia), Italiano, Polaco, Ruso, Inglés,Alemán",4.16,101,55,24,11,1,9,0.0,0.0,0.0,0.0
232573,Persian Nights: Sands of Wonders,2024-03-08 21:48:55.147404,PS4,No hay información,ARTIFEX MUNDI S.A.,2018-08-17," Francés (Francia), Italiano, Polaco, Ruso, Inglés,Alemán",4.32,229,137,48,29,6,6,0.0,0.0,0.0,0.0
232148,Personality and Psychology Premium,2024-03-08 21:48:56.628229,"PS4, PS5"," Grupo, Educativos,Familia",Crazysoft Limited,2022-03-09,No hay información,2.98,80,19,18,11,6,26,8.99,8.99,8.99,8.99
10009558,Pesterquest,2024-03-08 21:48:58.024804,"PS4, PS5",Aventura,SURPRISE ATTACK,2023-12-07,Inglés,5.0,8,8,0,0,0,0,14.99,14.99,14.99,14.99
