id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-17 00:42:10.677711,"PS4, PS5",Deporte,EA Swiss Sarl,2023-09-28,No hay información,3.42,57545,25895,6905,5754,2877,16112,79.99,15.99,79.99,15.99,ESP
228748,Fortnite,2024-03-17 00:42:15.754219,PS5,"Acción, Aventura",EPIC GAMES,2017-07-21," Coreano, Español, Español (México), Francés (Francia), Italiano, Portugués (Brasil), Turco, Árabe, Polaco, Ruso, Japonés, Inglés,Alemán",4.32,6720690,4771689,672069,537655,67206,672069,0.0,0.0,0.0,0.0,ESP
10000657,HELLDIVERS™ 2,2024-03-17 00:42:18.876120,PS5,Acción,Sony Interactive Entertainment Europe,2024-02-08," Español, Francés (Francia), Italiano, Polaco, Ruso, Portugués (Portugal), Inglés,Alemán",4.48,45249,36199,3167,904,904,4072,39.99,39.99,39.99,39.99,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-17 00:42:22.416035,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2023-11-02," Español, Francés (Francia), Italiano, Polaco, Ruso, Inglés,Alemán",4.04,293978,182266,32337,32337,5879,41156,79.99,79.99,79.99,79.99,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-17 00:42:26.978678,PS5,"Acción, Aventura",Rockstar Games,2022-03-14," Coreano, Español, Español (México), Francés (Francia), Italiano, Chino (Tradicional), Portugués (Brasil), Polaco, Ruso, Chino (Simplificado), Inglés,Alemán",4.52,678660,536141,54292,33933,6786,47506,19.99,9.99,19.99,9.99,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-17 00:42:32.264781,PS5,Deporte,2K,2023-09-07," Coreano, Español, Francés (Francia), Italiano, Chino (Tradicional), Chino (Simplificado), Japonés, Inglés,Alemán",3.16,19637,7069,2552,2356,1570,6087,79.99,79.99,79.99,79.99,ESP
10005844,Dragon's Dogma 2,2024-03-17 00:42:36.642261,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,2024-03-21,No hay información,0.0,0,0,0,0,0,0,74.99,74.99,74.99,74.99,ESP
203897,Tom Clancy's Rainbow Six® Siege - Deluxe Edition,2024-03-17 00:42:39.539290,"PS4, PS5","Acción, Juegos de disparos",UBISOFT ENTERTAINMENT SA,2024-03-12,No hay información,4.34,258899,188996,25889,12944,5177,28478,29.99,5.99,29.99,5.99,ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-03-17 00:42:42.884587,"PS4, PS5",Deporte,2K,2024-03-07," Español, Francés (Francia), Italiano, Árabe, Inglés,Alemán",4.66,1723,1464,120,51,17,68,74.99,74.99,74.99,74.99,ESP
10003999,FINAL FANTASY VII REBIRTH,2024-03-17 00:42:46.055287,PS5,Juegos de rol,Square Enix LTD,2024-02-28," Español (México), Español, Portugués (Brasil), Francés (Francia), Italiano, Japonés, Inglés,Alemán",4.78,21251,19550,425,425,212,637,79.99,79.99,79.99,79.99,ESP
10000896,Genshin Impact,2024-03-17 00:42:49.615816,"PS4, PS5","Acción, Aventura, Juegos de rol",COGNOSPHERE PTE. LTD.,2021-04-27," Coreano, Español, Turco, Francés (Francia), Italiano, Chino (Tradicional), Portugués (Portugal), Vietnamita, Tailandés, Ruso, Chino (Simplificado), Japonés, Inglés,Alemán",4.42,324837,246876,29235,16241,3248,29235,0.0,0.0,0.0,0.0,ESP
