id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
234451,Smoots Summer Games,2024-04-04 12:28:16.151207,PS4," Deporte, Casual,Familia",JANDUSOFT S.L.,2019-07-24," Portugués (Portugal), Español, Francés (Francia), Italiano,Alemán, Inglés",3.39,56,25,6,6,3,15,9.99,9.99,-1.0,-1.0,ESP,1000.0,1000.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
229835,Smoots World Cup Tennis,2024-04-04 12:28:17.531858,PS4,Únicos,JANDUSOFT S.L.,2020-10-01," Portugués (Portugal), Español, Francés (Francia), Italiano,Alemán, Inglés",3.35,17,7,2,1,0,5,9.99,9.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
10009051,Snake Break,2024-04-04 12:28:18.795697,PS5,Arcade,Klovako s. r. o.,2023-11-08,Inglés,2.88,26,9,2,3,1,10,1.49,1.49,-1.0,-1.0,ESP,220.0,220.0,-1.0,-1.0,1.49,1.49,-1.0,-1.0
227212,Snake Pass,2024-04-04 12:28:20.262735,PS4,"Acción, Arcade, Aventura",Secret Mode Limited,2017-03-28,No hay información,4.16,786,463,141,78,31,70,19.99,19.99,-1.0,-1.0,ESP,3278.0,3278.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10000866,Snakes & Ladders,2024-04-04 12:28:21.649731,PS4,Únicos,SABEC LIMITED,2020-07-02,Inglés,3.16,45,18,4,1,4,14,8.99,8.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
234713,Snakeybus ,2024-04-04 12:28:22.868683,PS4,Conducción/Carreras,DIGERATI DISTRIBUTION,2020-04-01,Inglés,4.13,255,153,48,20,7,28,11.99,11.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,11.99,11.99,-1.0,-1.0
233238,Sniper Ghost Warrior Contracts,2024-04-04 12:28:24.169116,PS4,"Juegos de disparos, Juegos de disparos",CI GAMES S.A.,2019-11-21," Chino (Tradicional), Español, Coreano, Francés (Francia), Chino (Simplificado), Polaco, Italiano, Ruso,Alemán, Inglés",3.96,2730,1528,464,191,136,382,39.99,39.99,-1.0,-1.0,ESP,6380.0,6380.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
232642,SNK 40th ANNIVERSARY COLLECTION,2024-04-04 12:28:25.556920,PS4,Arcade,NIS America,2019-03-22," Español, Francés (Francia), Japonés, Italiano,Alemán, Inglés",4.52,153,116,18,9,3,7,39.99,39.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
228840,SNK HEROINES Tag Team Frenzy,2024-04-04 12:28:26.838527,PS4,Lucha,NIS America,2018-09-07," Español, Francés (Francia), Japonés, Italiano,Alemán, Inglés",4.24,500,320,75,45,15,40,49.99,49.99,-1.0,-1.0,ESP,5280.0,5280.0,-1.0,-1.0,49.99,49.99,-1.0,-1.0
10003918,ACA NEOGEO SAMURAI SHODOWN V,2024-04-04 12:28:28.117666,PS4,Lucha,HAMSTER CORPORATION,2022-05-05," Español, Francés (Francia), Italiano,Alemán, Inglés",4.54,57,42,7,2,0,2,6.99,6.99,-1.0,-1.0,ESP,838.0,838.0,-1.0,-1.0,7.99,7.99,-1.0,-1.0
233488,Snooker Nation Championship,2024-04-04 12:28:29.422896,PS4," Deporte,Simulación",Cherry Pop Games Limited,2019-04-16," Español, Francés (Francia), Italiano,Alemán, Inglés",3.78,276,138,46,30,16,44,7.49,7.49,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,8.99,8.99,-1.0,-1.0
10005708,Snow Journey,2024-04-04 12:28:30.679934,PS5,Acción,Klovako s. r. o.,2022-08-07,Inglés,3.48,156,85,10,4,1,53,1.49,1.49,-1.0,-1.0,ESP,275.0,275.0,-1.0,-1.0,1.49,1.49,-1.0,-1.0
10005790,Snow Journey: Nitro,2024-04-04 12:28:32.270532,PS5,Aventura,Klovako s. r. o.,2022-08-09,Inglés,4.22,45,32,4,0,0,7,2.99,2.99,-1.0,-1.0,ESP,275.0,275.0,-1.0,-1.0,2.99,2.99,-1.0,-1.0
221790,Snow Moto Racing Freedom,2024-04-04 12:28:33.702019,PS4," Deporte,Acción, Conducción/Carreras",Maximum Entertainment,2017-04-10," Portugués (Portugal), Español, Francés (Francia), Polaco, Italiano, Ruso,Alemán, Español (México), Portugués (Brasil), Inglés",3.82,438,236,56,52,17,74,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10007934,SNWBRD: Freestyle Snowboarding,2024-04-04 12:28:34.936496,PS5," Deporte,Arcade, Simulación",Gaming Limited,2023-10-04,Inglés,3.39,18,10,1,0,0,7,49.99,49.99,-1.0,-1.0,ESP,6930.0,6930.0,-1.0,-1.0,49.99,49.99,-1.0,-1.0
235367,Soccer Pinball,2024-04-04 12:28:36.175005,PS4,"Arcade, Arcade, Familia",KODOBUR YAZILIM BILISIM TASARIM ARG,2019-12-19,Inglés,2.67,129,42,5,9,15,58,1.49,1.49,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,1.49,1.49,-1.0,-1.0
10004389,Soccer Story,2024-04-04 12:28:37.418796,"PS4, PS5","Aventura, Juegos de rol",NO MORE ROBOTS,2022-11-29," Portugués (Portugal), Español, Francés (Francia), Chino (Simplificado), Italiano,Alemán, Portugués (Brasil), Inglés",2.83,6,1,0,3,1,1,19.99,7.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,7.99,-1.0,-1.0
