id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-05-02T10:34:22.548541,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6815192 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-05-02T10:34:23.780542,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.05,29316 ratings,34%,12%,12%,8%,34%,$69.99,$69.99,Included,No hay otra promoción,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-05-02T10:34:25.648504,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,319893 ratings,61%,11%,12%,2%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10006891,Stellar Blade™,2024-05-02T10:34:26.987506,PS5,"Action, Adventure",Sony Interactive Entertainment,4/26/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Swedish, Thai, Turkish",4.8,26015 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-05-02T10:34:28.834504,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,No hay información,Game Trial,USA
10008651,MLB® The Show™ 24 PS5®,2024-05-02T10:34:36.399538,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,3.91,1414 ratings,61%,12%,5%,4%,19%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10008884,Sea of Thieves,2024-05-02T10:34:37.850505,PS5,Adventure,Microsoft Corporation,4/30/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Thai, Turkish",4.7,1492 ratings,88%,5%,1%,1%,5%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10006239,Madden NFL 24,2024-05-02T10:34:39.165506,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.18,10854 ratings,37%,13%,12%,8%,30%,$69.99,$13.99,No hay información,Included,USA
10000896,Genshin Impact,2024-05-02T10:34:40.638418,"PS4, PS5","Action, Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.41,332957 ratings,76%,9%,5%,1%,9%,Free,Free,No hay información,No hay otra promoción,USA
201511,Fallout 4,2024-05-02T10:34:41.923038,"PS4, PS5",Role Playing Games,Bethesda Softworks,4/25/2024,No hay información,4.62,120541 ratings,80%,11%,3%,1%,4%,$19.99,$19.99,Included,No hay otra promoción,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-05-02T10:34:43.189526,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,687153 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10000657,HELLDIVERS™ 2,2024-05-02T10:34:44.383411,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.55,66530 ratings,82%,7%,2%,1%,7%,$39.99,$39.99,No hay información,No hay otra promoción,USA
223118,Roblox,2024-05-02T10:34:46.139083,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.23,285816 ratings,68%,9%,11%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
232352,Apex Legends™ PS5™,2024-05-02T10:34:47.527155,PS5,"Action, Shooter",Electronic Arts Inc,2/8/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",4.12,766234 ratings,65%,12%,9%,2%,13%,Free,Free,No hay información,No hay otra promoción,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-05-02T10:34:48.964173,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.33,260782 ratings,73%,10%,5%,2%,11%,$39.99,$9.99,No hay información,No hay otra promoción,USA
232248,Fallout 76,2024-05-02T10:34:50.571173,PS4,Role Playing Games,Bethesda Softworks,11/14/2018,"English, French (France), Portuguese (Brazil), Spanish",3.6,48569 ratings,51%,12%,7%,6%,24%,$39.99,$39.99,Included,No hay otra promoción,USA
221852,Destiny 2 PS4™ & PS5™,2024-05-02T10:34:52.305008,"PS4, PS5","Adventure, Shooter, Action",Bungie,12/8/2020,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.28,290511 ratings,70%,11%,6%,2%,10%,Free,Free,No hay información,No hay otra promoción,USA
10004708,TopSpin 2K25 Cross-Gen Digital Edition,2024-05-02T10:34:53.668208,"PS4, PS5",Sport,2K,4/26/2024,No hay información,3.43,630 ratings,44%,14%,11%,4%,27%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
212779,Minecraft,2024-05-02T10:34:55.331016,PS4,Adventure,Mojang,12/10/2019,"Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (Canada), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Slovenian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",4.32,1569204 ratings,72%,9%,7%,1%,11%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-05-02T10:34:58.002128,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.54,3770 ratings,79%,9%,3%,2%,6%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10003386,Rise of the Ronin™,2024-05-02T10:34:59.295362,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.27,9655 ratings,68%,14%,5%,4%,9%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10008048,Grounded PS4® & PS5®,2024-05-02T10:35:00.905161,"PS4, PS5",Adventure,Microsoft Corporation,4/16/2024,No hay información,4.69,1426 ratings,86%,6%,1%,1%,5%,$39.99,$39.99,No hay información,No hay otra promoción,USA
216627,Overwatch 2 – Season 10: Venture Forth,2024-05-02T10:35:02.215193,PS5,"Shooter, Action, Shooter","Blizzard Entertainment, Inc.",10/4/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Turkish",4.28,194726 ratings,72%,10%,5%,2%,12%,Free,Free,No hay información,No hay otra promoción,USA
10006270,TEKKEN 8,2024-05-02T10:35:03.556192,PS5,"Action, Fighting",Bandai Namco Entertainment America Inc.,1/25/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.61,8572 ratings,84%,4%,5%,1%,6%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10009923,Another Crab’s Treasure,2024-05-02T10:35:05.981157,PS5,Action,No hay información,4/25/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.64,317 ratings,86%,5%,3%,1%,5%,$29.99,$29.99,No hay información,No hay otra promoción,USA
10002100,FINAL FANTASY XVI,2024-05-02T10:35:07.226193,PS5,"Action, Role Playing Games",SQUARE ENIX CO. LTD.,6/22/2023,"Arabic, English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,23772 ratings,73%,16%,6%,2%,3%,$69.99,$34.99,No hay información,No hay otra promoción,USA
10005275,Honkai: Star Rail,2024-05-02T10:35:08.498459,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.6,16957 ratings,83%,7%,2%,1%,6%,Free,Free,No hay información,No hay otra promoción,USA
10000333,ELDEN RING PS4 & PS5,2024-05-02T10:35:09.903809,"PS4, PS5",Role Playing Games,Bandai Namco Entertainment America Inc.,2/25/2022,"English, French (France), Portuguese (Brazil), Spanish",4.72,68597 ratings,89%,4%,1%,1%,5%,$59.99,$59.99,No hay información,No hay otra promoción,USA
10005844,Dragon's Dogma 2,2024-05-02T10:35:11.136863,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.1,19801 ratings,66%,11%,6%,4%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-05-02T10:35:12.480694,"PS4, PS5",Driving/Racing,Ubisoft Entertainment,9/14/2023,"English, French (France), Portuguese (Brazil), Spanish",4.25,20706 ratings,68%,12%,6%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
10000956,Gran Turismo® 7,2024-05-02T10:35:13.622858,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.35,19464 ratings,71%,13%,5%,2%,9%,$69.99,$69.99,No hay información,No hay otra promoción,USA
209441,Red Dead Redemption 2,2024-05-02T10:35:15.146595,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,236811 ratings,88%,5%,2%,1%,4%,$59.99,$59.99,No hay información,No hay otra promoción,USA
204861,The Elder Scrolls Online,2024-05-02T10:35:16.513372,"PS4, PS5","Role Playing Games, Role Playing Games",Bethesda Softworks,6/15/2021,No hay información,4.35,72037 ratings,70%,14%,6%,2%,8%,$19.99,$19.99,No hay información,No hay otra promoción,USA
227319,Dead by Daylight PS4® & PS5®,2024-05-02T10:35:18.125621,"PS4, PS5","Horror, Action, Horror",Starbreeze Publishing AB,11/12/2020,No hay información,4.19,103674 ratings,67%,13%,5%,2%,13%,$29.99,$29.99,Included,No hay otra promoción,USA
10007460,Baldur's Gate 3,2024-05-02T10:35:19.652619,PS5,Role Playing Games,Larian Studios Games Ltd,9/6/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish, Ukrainian",4.82,46842 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10002456,Marvel’s Spider-Man 2,2024-05-02T10:35:20.997621,PS5,Action,Sony Interactive Entertainment,10/20/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.86,117763 ratings,92%,5%,1%,1%,1%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
