id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-06-06T08:44:21.275957,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,337166 ratings,61%,11%,12%,2%,14%,$69.99,$45.49,No hay información,No hay otra promoción,USA
228748,Fortnite,2024-06-06T08:44:22.700781,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6883398 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
221852,Destiny 2 PS4™ & PS5™,2024-06-06T08:44:24.256461,"PS4, PS5","Shooter, Adventure, Action",Bungie,12/8/2020,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.27,293914 ratings,70%,11%,6%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-06-06T08:44:25.596943,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.01,34382 ratings,34%,11%,12%,8%,35%,$69.99,$10.49,Included,No hay otra promoción,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-06-06T08:44:26.905302,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.24,90520 ratings,41%,11%,10%,6%,32%,$69.99,$69.99,Included,No hay otra promoción,USA
10003151,EA SPORTS™ College Football 25 Deluxe Edition,2024-06-06T08:44:29.451536,PS5,Sport,Electronic Arts Inc,7/15/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$99.99,$99.99,No hay información,$89.99,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-06-06T08:44:36.940120,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,694673 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10008651,MLB® The Show™ 24 PS5®,2024-06-06T08:44:38.442732,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,3.86,2174 ratings,58%,12%,7%,4%,20%,$69.99,$49.69,Game Trial,No hay otra promoción,USA
10006239,Madden NFL 24,2024-06-06T08:44:40.042878,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.17,12203 ratings,36%,13%,12%,8%,31%,$69.99,$69.99,No hay información,Included,USA
223118,Roblox,2024-06-06T08:44:41.559411,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.22,308315 ratings,68%,9%,11%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
10000896,Genshin Impact,2024-06-06T08:44:43.177538,"PS4, PS5","Action, Role Playing Games, Adventure",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.41,339189 ratings,75%,9%,5%,1%,9%,Free,Free,No hay información,No hay otra promoción,USA
10001261,MultiVersus,2024-06-06T08:44:44.777385,"PS4, PS5",Fighting,Warner Bros. Interactive,5/28/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",3.98,56357 ratings,61%,11%,9%,2%,17%,Free,Free,No hay información,No hay otra promoción,USA
10000333,ELDEN RING PS4 & PS5,2024-06-06T08:44:46.207821,"PS4, PS5",Role Playing Games,Bandai Namco Entertainment America Inc.,2/25/2022,"English, French (France), Portuguese (Brazil), Spanish",4.73,73795 ratings,89%,4%,1%,1%,4%,$59.99,$59.99,No hay información,No hay otra promoción,USA
212779,Minecraft,2024-06-06T08:44:48.004963,PS4,Adventure,Mojang,12/10/2019,"Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (Canada), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Slovenian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",4.32,1581140 ratings,72%,9%,7%,1%,11%,$19.99,$9.99,No hay información,No hay otra promoción,USA
10009210,Killer Klowns From Outer Space: The Game,2024-06-06T08:44:49.424526,PS5,"Horror, Action",IllFonic Inc.,5/28/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish",4.46,679 ratings,78%,10%,2%,2%,8%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10002456,Marvel’s Spider-Man 2,2024-06-06T08:44:50.924273,PS5,Action,Sony Interactive Entertainment,10/20/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.86,122964 ratings,92%,5%,2%,1%,1%,$69.99,$49.69,Game Trial,No hay otra promoción,USA
227319,Dead by Daylight PS4® & PS5®,2024-06-06T08:44:52.408060,"PS4, PS5","Horror, Action, Horror",Starbreeze Publishing AB,11/12/2020,No hay información,4.19,104925 ratings,67%,13%,5%,2%,13%,$29.99,$14.99,Included,No hay otra promoción,USA
10008884,Sea of Thieves,2024-06-06T08:44:54.064630,PS5,Adventure,Microsoft Corporation,4/30/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Thai, Turkish",4.46,6459 ratings,79%,8%,2%,2%,9%,$39.99,$29.99,No hay información,No hay otra promoción,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-06-06T08:44:55.524224,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.33,261861 ratings,73%,10%,5%,2%,11%,$39.99,$9.99,No hay información,No hay otra promoción,USA
10004911,Mortal Kombat™ 1,2024-06-06T08:44:57.666461,PS5,Fighting,Warner Bros. Interactive,9/19/2023,"English, French (France), German, Italian, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.39,23142 ratings,69%,16%,5%,2%,7%,$69.99,$27.99,Game Trial,No hay otra promoción,USA
232352,Apex Legends™ PS5™,2024-06-06T08:44:59.490579,PS5,"Action, Shooter",Electronic Arts Inc,2/8/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",4.12,771231 ratings,65%,12%,9%,2%,13%,Free,Free,No hay información,No hay otra promoción,USA
232248,Fallout 76,2024-06-06T08:45:00.892681,PS4,Role Playing Games,Bethesda Softworks,11/14/2018,"English, French (France), Portuguese (Brazil), Spanish",3.61,50528 ratings,51%,12%,8%,6%,23%,$39.99,$9.99,Included,No hay otra promoción,USA
10000657,HELLDIVERS™ 2,2024-06-06T08:45:02.461232,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.47,77496 ratings,80%,7%,2%,1%,9%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-06-06T08:45:04.056459,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.49,5131 ratings,77%,10%,4%,2%,7%,$69.99,$52.49,No hay información,No hay otra promoción,USA
10005275,Honkai: Star Rail,2024-06-06T08:45:06.459019,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.6,19295 ratings,83%,7%,2%,1%,6%,Free,Free,No hay información,No hay otra promoción,USA
10003386,Rise of the Ronin™,2024-06-06T08:45:07.764604,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.25,11202 ratings,67%,14%,6%,4%,9%,$69.99,$49.69,No hay información,No hay otra promoción,USA
231761,Diablo® IV - Standard Edition,2024-06-06T08:45:09.336793,"PS4, PS5",Unique,"Blizzard Entertainment, Inc.",6/5/2023,No hay información,4.14,7505 ratings,68%,9%,6%,2%,15%,$69.99,$34.99,No hay información,No hay otra promoción,USA
10002211,XDefiant,2024-06-06T08:45:10.804151,PS5,Shooter,Ubisoft Entertainment,5/21/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",3.66,28453 ratings,51%,14%,8%,5%,22%,Free,Free,No hay información,No hay otra promoción,USA
10000956,Gran Turismo® 7,2024-06-06T08:45:12.464217,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.36,20736 ratings,71%,13%,5%,2%,8%,$69.99,$39.89,No hay información,No hay otra promoción,USA
209441,Red Dead Redemption 2,2024-06-06T08:45:14.040636,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,248967 ratings,88%,5%,2%,1%,4%,$59.99,$19.79,Included,No hay otra promoción,USA
10002788,UFC® 5,2024-06-06T08:45:15.930685,PS5,Fighting,Electronic Arts Inc,10/26/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Spanish (Mexico)",2.99,8247 ratings,31%,15%,11%,8%,34%,$69.99,$38.49,No hay información,Game Trial,USA
10009326,EA SPORTS™ Madden NFL 25 Deluxe Edition PS5 & PS4 + Limited Time Bonus,2024-06-06T08:45:17.424898,PS5,Sport,Electronic Arts Inc,8/12/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$99.99,$99.99,No hay información,$89.99,USA
201511,Fallout 4,2024-06-06T08:45:25.014362,"PS4, PS5",Role Playing Games,Bethesda Softworks,4/25/2024,No hay información,4.61,126344 ratings,80%,11%,3%,1%,4%,$19.99,$19.99,Included,No hay otra promoción,USA
10008874,F1® 24,2024-06-06T08:45:26.508634,"PS4, PS5",Driving/Racing,Electronic Arts Inc,5/31/2024,"Chinese (Simplified), Dutch, English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.04,512 ratings,63%,12%,5%,4%,15%,$69.99,$69.99,No hay información,Game Trial,USA
10001850,God of War Ragnarök,2024-06-06T08:45:27.804415,"PS4, PS5",Action,Sony Interactive Entertainment,11/9/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), Croatian, Czech, Dutch, English, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish (Mexico), Thai, Turkish",4.84,81007 ratings,92%,4%,2%,1%,2%,$69.99,$39.89,Game Trial,No hay otra promoción,USA
217012,DRAGON BALL XENOVERSE 2,2024-06-06T08:45:29.594804,"PS4, PS5","Fighting, Casual, Action",Bandai Namco Entertainment America Inc.,5/24/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.85,221032 ratings,60%,10%,7%,2%,21%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10003999,FINAL FANTASY VII REBIRTH,2024-06-06T08:45:31.292941,PS5,Role Playing Games,SQUARE ENIX CO. LTD.,2/29/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.72,32664 ratings,89%,3%,2%,1%,4%,$69.99,$52.49,No hay información,No hay otra promoción,USA
204861,The Elder Scrolls Online,2024-06-06T08:45:32.984712,"PS4, PS5","Role Playing Games, Role Playing Games",Bethesda Softworks,6/15/2021,No hay información,4.35,72378 ratings,70%,14%,6%,2%,8%,$19.99,$5.99,No hay información,No hay otra promoción,USA
234567,Cyberpunk 2077,2024-06-06T08:45:34.400450,"PS4, PS5",Unique,CD PROJEKT SA,2/15/2022,No hay información,4.36,104735 ratings,73%,11%,4%,3%,9%,$49.99,$29.99,Game Trial,No hay otra promoción,USA
232447,Hogwarts Legacy PS5 Version,2024-06-06T08:45:35.936590,PS5,Unique,Warner Bros. Interactive,2/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.5,37218 ratings,72%,17%,6%,2%,4%,$69.99,$34.99,Game Trial,No hay otra promoción,USA
10007965,V Rising,2024-06-06T08:45:37.337570,PS5,Action,Stunlock Studios AB,6/11/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$39.99,$39.99,$35.99,No hay otra promoción,USA
10007460,Baldur's Gate 3,2024-06-06T08:45:44.977037,PS5,Role Playing Games,Larian Studios Games Ltd,9/6/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish, Ukrainian",4.81,49245 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
228857,The Sims™ 4,2024-06-06T08:45:46.768836,PS4,"Action, Simulation",Electronic Arts Inc,11/17/2017,"Chinese (Traditional), English, French (France), Portuguese (Brazil), Spanish",3.97,91852 ratings,59%,13%,9%,3%,16%,Free,Free,No hay información,No hay otra promoción,USA
10006891,Stellar Blade™,2024-06-06T08:45:48.263542,PS5,"Adventure, Action",Sony Interactive Entertainment,4/26/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Swedish, Thai, Turkish",4.82,42173 ratings,92%,3%,1%,1%,2%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10000237,Assassin's Creed Valhalla,2024-06-06T08:45:49.920184,"PS4, PS5",Role Playing Games,Ubisoft Entertainment,11/12/2020,No hay información,4.15,52874 ratings,64%,13%,7%,4%,11%,$59.99,$14.99,Included,Included,USA
205342,Warframe®,2024-06-06T08:45:51.597484,PS5,"Action, Shooter, Unique",Digital Extremes,11/26/2020,"English, French (France), German, Italian, Spanish",4.34,668004 ratings,67%,15%,9%,2%,7%,Free,Free,No hay información,No hay otra promoción,USA
10005529,SILENT HILL 2,2024-06-06T08:45:53.056673,PS5,Horror,"Konami Digital Entertainment, Inc.",10/8/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,No hay información,No hay otra promoción,USA
233072,Rust Console Edition,2024-06-06T08:46:00.758248,PS4,"Shooter, Adventure, Action",Double Eleven,5/21/2021,"English, Portuguese (Brazil)",3.67,20717 ratings,58%,8%,5%,4%,26%,$49.99,$49.99,No hay información,No hay otra promoción,USA
10005114,STAR WARS Jedi: Survivor™,2024-06-06T08:46:03.168199,PS5,Action,Electronic Arts Inc,4/28/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.5,13916 ratings,68%,22%,5%,2%,3%,$69.99,$31.49,No hay información,Included,USA
230079,The Last of Us™ Part II Remastered,2024-06-06T08:46:04.752406,PS5,"Action, Adventure",Sony Interactive Entertainment,1/19/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.44,178455 ratings,80%,5%,3%,2%,9%,$49.99,$39.99,Game Trial,No hay otra promoción,USA
216627,Overwatch 2 – Season 10: Venture Forth,2024-06-06T08:46:06.224884,PS5,"Shooter, Action, Shooter","Blizzard Entertainment, Inc.",10/4/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Turkish",4.27,197137 ratings,72%,10%,5%,2%,12%,Free,Free,No hay información,No hay otra promoción,USA
203715,Rocket League®,2024-06-06T08:46:07.653061,PS4,"Sport, Driving/Racing, Action",Psyonix Inc,7/7/2015,"Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Turkish",4.36,1123856 ratings,71%,12%,8%,1%,8%,Free,Free,No hay información,No hay otra promoción,USA
200763,Call of Duty®: Black Ops III - Zombies Chronicles Edition,2024-06-06T08:46:09.315037,PS4,"Action, Shooter, Shooter",Activision,8/29/2017,No hay información,4.44,364743 ratings,76%,10%,5%,2%,8%,$59.99,$59.99,No hay información,No hay otra promoción,USA
205366,War Thunder,2024-06-06T08:46:11.054656,PS5,"Simulation, Action, Unique",Gaijin Distribution KFT,11/17/2020,"English, French (France), German, Italian, Spanish",4.16,345767 ratings,62%,15%,11%,3%,10%,Free,Free,No hay información,No hay otra promoción,USA
235227,Ghost of Tsushima DIRECTOR’S CUT,2024-06-06T08:46:12.784764,"PS4, PS5",Role Playing Games,Sony Interactive Entertainment,8/20/2021,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.56,160543 ratings,83%,6%,3%,1%,8%,$69.99,$29.39,No hay información,No hay otra promoción,USA
10008048,Grounded PS4® & PS5®,2024-06-06T08:46:14.371150,"PS4, PS5",Adventure,Microsoft Corporation,4/16/2024,No hay información,4.67,2242 ratings,85%,7%,2%,1%,5%,$39.99,$27.99,No hay información,No hay otra promoción,USA
10005862,Jujutsu Kaisen Cursed Clash PS4 & PS5,2024-06-06T08:46:15.828464,"PS4, PS5","Action, Fighting",Bandai Namco Entertainment America Inc.,2/2/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.58,4628 ratings,50%,11%,8%,6%,24%,$59.99,$41.99,No hay información,No hay otra promoción,USA
10006270,TEKKEN 8,2024-06-06T08:46:17.384578,PS5,"Action, Fighting",Bandai Namco Entertainment America Inc.,1/25/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.59,9200 ratings,84%,5%,5%,1%,6%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-06-06T08:46:18.935052,"PS4, PS5",Driving/Racing,Ubisoft Entertainment,9/14/2023,"English, French (France), Portuguese (Brazil), Spanish",4.24,23177 ratings,68%,12%,7%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
201579,FINAL FANTASY XIV Online - Starter Edition,2024-06-06T08:46:20.694844,"PS4, PS5","Role Playing Games, Role Playing Games",SQUARE ENIX CO. LTD.,4/27/2021,"English, French (France), German, Japanese",4.5,42301 ratings,79%,9%,3%,1%,8%,$19.99,$19.99,No hay información,No hay otra promoción,USA
