id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-04-20T17:53:33.241842,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6794879 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-20T17:53:36.114109,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,314353 ratings,61%,11%,12%,2%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-20T17:53:39.004615,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.06,27882 ratings,35%,12%,12%,8%,34%,$69.99,$69.99,Included,No hay otra promoción,USA
10008651,MLB® The Show™ 24 PS5®,2024-04-20T17:53:41.240242,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,3.92,1215 ratings,62%,11%,4%,4%,19%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-20T17:53:43.815057,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.39,66177 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,No hay información,Game Trial,USA
10000657,HELLDIVERS™ 2,2024-04-20T17:53:45.737306,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.55,63979 ratings,82%,7%,2%,1%,7%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10006239,Madden NFL 24,2024-04-20T17:53:48.248214,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.18,10443 ratings,37%,13%,12%,8%,30%,$69.99,$69.99,No hay información,Included,USA
216627,Overwatch 2 – Season 10: Venture Forth,2024-04-20T17:53:50.298960,PS5,"Shooter, Action, Shooter","Blizzard Entertainment, Inc.",10/4/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Turkish",4.29,193762 ratings,72%,10%,5%,2%,12%,Free,Free,No hay información,No hay otra promoción,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-20T17:53:52.381245,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,685205 ratings,79%,8%,5%,1%,7%,$19.99,$9.99,No hay información,No hay otra promoción,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-04-20T17:53:54.445469,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.58,3415 ratings,81%,9%,3%,1%,5%,$69.99,$59.49,No hay información,No hay otra promoción,USA
