id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Promo_1,Promo_2,Promo_3,Etiqueta Precios,País Store
228748,Fortnite,2024-04-02T11:11:50.793611,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6758503 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-02T11:11:52.118551,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.1,24378 ratings,35%,12%,12%,8%,33%,$69.99,$17.49,Included,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10008651,MLB® The Show™ 24 PS5®,2024-04-02T11:11:53.661752,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,4.07,714 ratings,68%,8%,5%,3%,17%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-02T11:11:55.392490,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,302796 ratings,62%,11%,12%,2%,14%,$69.99,$45.49,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10006239,Madden NFL 24,2024-04-02T11:11:56.765599,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.18,9967 ratings,37%,13%,12%,8%,30%,$69.99,$69.99,Included,No dispone de promoción extra,"['Game', False, 'EA_ACCESS', 'No hay información']",USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-02T11:11:58.170864,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.4,62926 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,Game Trial,No dispone de promoción extra,"['Game', False, 'EA_ACCESS', 'No hay información']",USA
10005844,Dragon's Dogma 2,2024-04-02T11:11:59.719631,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.12,14067 ratings,68%,9%,5%,4%,14%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000657,HELLDIVERS™ 2,2024-04-02T11:12:00.971983,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.51,55127 ratings,81%,7%,2%,1%,8%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-04-02T11:12:02.392770,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.34,259968 ratings,73%,10%,5%,2%,11%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-02T11:12:03.736928,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,681731 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232352,Apex Legends™ PS5™,2024-04-02T11:12:05.465537,PS5,"Action, Shooter",Electronic Arts Inc,2/8/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",4.13,761645 ratings,65%,12%,8%,2%,13%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10005275,Honkai: Star Rail,2024-04-02T11:12:06.839707,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.59,15211 ratings,83%,8%,2%,1%,6%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003386,Rise of the Ronin™,2024-04-02T11:12:08.213915,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.3,6362 ratings,69%,14%,5%,3%,9%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
223118,Roblox,2024-04-02T11:12:09.684598,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.24,267656 ratings,68%,9%,11%,1%,10%,Free,Free,No hay información,No dispone de promoción extra,"['Demo', False, 'No hay información', 'No hay información']",USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-04-02T11:12:11.202706,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.61,2556 ratings,82%,9%,3%,2%,5%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008055,SOUTH PARK: SNOW DAY!,2024-04-02T11:12:12.736650,PS5,Action,THQ Nordic,3/26/2024,"English, French (France), German, Japanese, Korean, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",3.73,1656 ratings,48%,15%,12%,9%,15%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
221852,Destiny 2 PS4™ & PS5™,2024-04-02T11:12:14.227662,"PS4, PS5","Adventure, Shooter, Action",Bungie,12/8/2020,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.28,288865 ratings,70%,11%,6%,2%,10%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
205342,Warframe®,2024-04-02T11:12:15.784709,PS5,"Action, Shooter, Unique",Digital Extremes,11/26/2020,"English, French (France), German, Italian, Spanish",4.34,666190 ratings,67%,15%,9%,2%,7%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
212779,Minecraft,2024-04-02T11:12:17.452060,PS4,Adventure,Mojang,12/10/2019,"Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (Canada), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Slovenian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",4.32,1562826 ratings,72%,9%,7%,1%,11%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000896,Genshin Impact,2024-04-02T11:12:19.031251,"PS4, PS5","Action, Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.42,327948 ratings,76%,9%,5%,1%,9%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10006891,Stellar Blade™,2024-04-02T11:12:20.266514,PS5,"Action, Adventure",Sony Interactive Entertainment,4/26/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
201579,FINAL FANTASY XIV Online - Starter Edition,2024-04-02T11:12:29.055613,"PS4, PS5","Role Playing Games, Role Playing Games",SQUARE ENIX CO. LTD.,4/27/2021,"English, French (France), German, Japanese",4.5,41766 ratings,79%,9%,3%,1%,8%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
209441,Red Dead Redemption 2,2024-04-02T11:12:30.554924,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,231984 ratings,88%,5%,2%,1%,4%,$59.99,$19.79,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10000956,Gran Turismo® 7,2024-04-02T11:12:31.952559,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.35,18329 ratings,71%,13%,5%,2%,9%,$69.99,$39.89,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10009025,Planet Zoo,2024-04-02T11:12:34.291031,PS5,"Casual, Family, Simulation",Frontier Developments PLC,3/26/2024,"Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico), Swedish",4.57,694 ratings,82%,7%,3%,2%,6%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10004911,Mortal Kombat™ 1,2024-04-02T11:12:36.114793,PS5,Fighting,Warner Bros. Interactive,9/19/2023,"English, French (France), German, Italian, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.42,20990 ratings,70%,17%,5%,2%,6%,$69.99,$34.99,Game Trial,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10003999,FINAL FANTASY VII REBIRTH,2024-04-02T11:12:37.571673,PS5,Role Playing Games,SQUARE ENIX CO. LTD.,2/29/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.75,26564 ratings,90%,3%,2%,1%,4%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
204861,The Elder Scrolls Online,2024-04-02T11:12:39.225104,"PS4, PS5","Role Playing Games, Role Playing Games",Bethesda Softworks,6/15/2021,No hay información,4.35,71805 ratings,70%,14%,6%,2%,8%,$19.99,$4.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002456,Marvel’s Spider-Man 2,2024-04-02T11:12:40.466315,PS5,Action,Sony Interactive Entertainment,10/20/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.87,113007 ratings,92%,4%,1%,1%,1%,$69.99,$69.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10001609,Suicide Squad: Kill the Justice League,2024-04-02T11:12:41.868328,PS5,Shooter,Warner Bros. Interactive,2/2/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.23,9693 ratings,64%,17%,6%,4%,9%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
227319,Dead by Daylight PS4® & PS5®,2024-04-02T11:12:44.085832,"PS4, PS5","Horror, Action, Horror",Starbreeze Publishing AB,11/12/2020,No hay información,4.19,102869 ratings,67%,13%,5%,2%,13%,$29.99,$29.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10000333,ELDEN RING PS4 & PS5,2024-04-02T11:12:45.538576,"PS4, PS5",Role Playing Games,Bandai Namco Entertainment America Inc.,2/25/2022,"English, French (France), Portuguese (Brazil), Spanish",4.72,65757 ratings,89%,4%,1%,1%,5%,$59.99,$59.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
228857,The Sims™ 4,2024-04-02T11:12:47.372334,PS4,"Action, Simulation",Electronic Arts Inc,11/17/2017,"Chinese (Traditional), English, French (France), Portuguese (Brazil), Spanish",3.98,88504 ratings,60%,13%,9%,3%,16%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10007460,Baldur's Gate 3,2024-04-02T11:12:48.827721,PS5,Role Playing Games,Larian Studios Games Ltd,9/6/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish, Ukrainian",4.82,44082 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10002788,UFC® 5,2024-04-02T11:12:50.499521,PS5,Fighting,Electronic Arts Inc,10/26/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Spanish (Mexico)",3.01,6792 ratings,30%,16%,12%,9%,34%,$69.99,$41.99,Game Trial,No dispone de promoción extra,"['Game', True, 'EA_ACCESS', 'No hay información']",USA
232447,Hogwarts Legacy PS5 Version,2024-04-02T11:12:51.847840,PS5,Unique,Warner Bros. Interactive,2/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.5,33230 ratings,72%,17%,6%,2%,4%,$69.99,$34.99,Game Trial,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10005114,STAR WARS Jedi: Survivor™,2024-04-02T11:12:53.366408,PS5,Action,Electronic Arts Inc,4/28/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.51,11075 ratings,67%,23%,5%,2%,3%,$69.99,$31.49,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
200763,Call of Duty®: Black Ops III - Zombies Chronicles Edition,2024-04-02T11:12:54.692580,PS4,"Action, Shooter, Shooter",Activision,8/29/2017,No hay información,4.44,362924 ratings,76%,10%,5%,2%,8%,$59.99,$19.79,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10001988,The Outlast Trials,2024-04-02T11:12:56.209632,"PS4, PS5",Horror,Red Barrels,3/5/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.79,2192 ratings,90%,6%,1%,1%,2%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-04-02T11:12:57.808244,"PS4, PS5",Driving/Racing,Ubisoft Entertainment,9/14/2023,"English, French (France), Portuguese (Brazil), Spanish",4.28,18382 ratings,69%,13%,6%,2%,10%,Free,Free,$69.99,No dispone de promoción extra,"['Demo', False, 'NONE', 'No hay información']",USA
235227,Ghost of Tsushima DIRECTOR’S CUT,2024-04-02T11:12:59.294424,"PS4, PS5",Role Playing Games,Sony Interactive Entertainment,8/20/2021,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.55,150270 ratings,83%,6%,3%,1%,8%,$69.99,$29.39,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10006500,NHL® 24 X-Factor Edition PS5™ & PS4™,2024-04-02T11:13:00.823828,"PS4, PS5",Sport,Electronic Arts Inc,10/3/2023,"English, French (France)",2.83,2471 ratings,30%,12%,10%,10%,39%,$99.99,$99.99,Game Trial,No dispone de promoción extra,"['Game', False, 'EA_ACCESS', 'No hay información']",USA
10006270,TEKKEN 8,2024-04-02T11:13:02.007653,PS5,"Action, Fighting",Bandai Namco Entertainment America Inc.,1/25/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.65,7946 ratings,86%,4%,5%,1%,5%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232248,Fallout 76,2024-04-02T11:13:03.424014,PS4,Role Playing Games,Bethesda Softworks,11/14/2018,"English, French (France), Portuguese (Brazil), Spanish",3.59,45357 ratings,51%,12%,7%,6%,24%,$39.99,$39.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
216627,Overwatch 2 – Season 9: Champions,2024-04-02T11:13:04.782712,PS5,"Shooter, Action, Shooter","Blizzard Entertainment, Inc.",10/4/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Turkish",4.3,192237 ratings,72%,10%,5%,2%,12%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
231761,Diablo® IV - Standard Edition,2024-04-02T11:13:06.304849,"PS4, PS5",Unique,"Blizzard Entertainment, Inc.",6/5/2023,No hay información,4.14,7256 ratings,69%,9%,6%,2%,15%,$69.99,$34.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
203715,Rocket League®,2024-04-02T11:13:07.849084,PS4,"Sport, Action, Driving/Racing",Psyonix Inc,7/7/2015,"Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Turkish",4.37,1102178 ratings,71%,12%,8%,1%,8%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001555,Persona 3 Reload PS4 & PS5,2024-04-02T11:13:09.481708,"PS4, PS5",Role Playing Games,"SEGA of America, Inc.",2/2/2024,"English, French (France), German, Italian, Polish, Portuguese (Brazil), Russian, Spanish, Turkish",4.91,5290 ratings,96%,2%,1%,0%,1%,$69.99,$52.49,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10008884,Sea of Thieves,2024-04-02T11:13:12.156942,PS5,Adventure,Microsoft Corporation,4/30/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234567,Cyberpunk 2077,2024-04-02T11:13:19.675682,"PS4, PS5",Unique,CD PROJEKT SA,2/15/2022,No hay información,4.34,98441 ratings,72%,12%,4%,3%,10%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
205366,War Thunder,2024-04-02T11:13:21.723539,PS5,"Simulation, Action, Unique",Gaijin Distribution KFT,11/17/2020,"English, French (France), German, Italian, Spanish",4.16,342999 ratings,62%,15%,11%,3%,10%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001481,Yu-Gi-Oh! MASTER DUEL,2024-04-02T11:13:23.279499,PS5,"Family, Strategy","Konami Digital Entertainment, Inc.",1/19/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.13,15496 ratings,65%,12%,8%,2%,13%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
233072,Rust Console Edition,2024-04-02T11:13:24.740711,PS4,"Action, Adventure, Shooter",Double Eleven,5/21/2021,"English, Portuguese (Brazil)",3.66,19651 ratings,58%,7%,5%,4%,26%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10004865,Assassin's Creed® Mirage,2024-04-02T11:13:26.396299,"PS4, PS5","Action, Adventure",Ubisoft Entertainment,10/5/2023,"English, French (France), Portuguese (Brazil), Spanish, Spanish (Mexico)",3.97,15198 ratings,50%,22%,12%,7%,9%,$49.99,$29.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10004836,NBA 2K23 for PS5™,2024-04-02T11:13:28.210232,PS5,Sport,2K,9/9/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",4.02,22375 ratings,64%,10%,7%,3%,17%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000762,Marvel's Spider-Man Remastered,2024-04-02T11:13:29.677333,PS5,Action,Sony Interactive Entertainment,5/4/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.7,207883 ratings,84%,8%,4%,1%,3%,$49.99,$24.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10008286,ARK: Survival Ascended,2024-04-02T11:13:31.122885,PS5,"Adventure, Role Playing Games",WILDCARD PROPERTIES,11/30/2023,"Chinese (Simplified), Danish, Dutch, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Turkish",4.07,8112 ratings,67%,9%,4%,4%,16%,$44.99,$35.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10002065,Alan Wake 2,2024-04-02T11:13:32.755789,PS5,Horror,Epic Games,10/27/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Ukrainian",4.78,18874 ratings,89%,5%,2%,1%,2%,$59.99,$47.99,Game Trial,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10006873,THE FINALS,2024-04-02T11:13:34.140746,PS5,Shooter,Embark Studios AB,12/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish",4.2,25331 ratings,67%,14%,5%,3%,12%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000248,HITMAN World of Assassination,2024-04-02T11:13:35.662008,"PS4, PS5",Action,IO Interactive A/S,1/26/2023,No hay información,4.35,26312 ratings,72%,11%,8%,1%,9%,$69.99,$27.99,No hay información,No dispone de promoción extra,"['Application', True, 'No hay información', 'No hay información']",USA
217012,DRAGON BALL XENOVERSE 2,2024-04-02T11:13:37.220474,PS4,"Action, Casual, Fighting",Bandai Namco Entertainment America Inc.,4/8/2022,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.84,216239 ratings,60%,10%,7%,2%,22%,$19.99,$9.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10000758,Battlefield™ 2042 PS5,2024-04-02T11:13:38.858687,"PS4, PS5",Shooter,Electronic Arts Inc,11/19/2021,No hay información,3.28,36474 ratings,43%,10%,8%,7%,31%,$69.99,$10.49,Included,No dispone de promoción extra,"['Game', True, 'EA_ACCESS', 'No hay información']",USA
225700,SKULL AND BONES™,2024-04-02T11:13:40.350566,PS5,"Action, Adventure",Ubisoft Entertainment,2/16/2024,"English, French (France), Polish, Portuguese (Brazil), Spanish",3.08,10630 ratings,35%,12%,10%,10%,32%,Free,Free,$46.89,No dispone de promoción extra,"['Demo', False, 'NONE', 'No hay información']",USA
10008554,STAR WARS™ Battlefront Classic Collection,2024-04-02T11:13:41.799500,"PS4, PS5","Shooter, Shooter","Aspyr Media, Inc.",3/14/2024,"Chinese (Simplified), English, French (France), German, Italian, Russian, Spanish",2.9,5691 ratings,35%,8%,9%,10%,39%,$34.99,$34.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
230079,The Last of Us™ Part II Remastered,2024-04-02T11:13:43.007653,PS5,"Action, Adventure",Sony Interactive Entertainment,1/19/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.43,172989 ratings,80%,5%,3%,3%,9%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001850,God of War Ragnarök,2024-04-02T11:13:44.518551,"PS4, PS5",Action,Sony Interactive Entertainment,11/9/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), Croatian, Czech, Dutch, English, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish (Mexico), Thai, Turkish",4.84,75047 ratings,92%,4%,2%,1%,2%,$69.99,$69.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
201061,Dead Island 2,2024-04-02T11:13:46.853744,"PS4, PS5","Action, Action",Deep Silver,4/21/2023,"Chinese (Simplified), Chinese (Traditional), Czech, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.39,6806 ratings,67%,19%,6%,3%,5%,$69.99,$69.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
216932,Brawlhalla,2024-04-02T11:13:48.297045,PS4,"Fighting, Action, Casual",Blue Mammoth Games,10/17/2017,No hay información,4.05,261836 ratings,61%,13%,10%,2%,14%,Free,Free,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
234689,It Takes Two PS4™ & PS5™,2024-04-02T11:13:49.784937,"PS4, PS5",Unique,Electronic Arts Inc,3/26/2021,No hay información,4.41,67164 ratings,75%,9%,7%,1%,8%,$39.99,$9.99,Included,No dispone de promoción extra,"['Game', False, 'EA_ACCESS', 'No hay información']",USA
235179,Avatar: Frontiers of Pandora™,2024-04-02T11:13:51.184999,PS5,Unique,Ubisoft Entertainment,12/7/2023,"English, French (France), Portuguese (Brazil), Spanish",3.95,5733 ratings,56%,15%,9%,6%,13%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10006164,Red Dead Redemption,2024-04-02T11:13:52.462492,PS4,Action,Rockstar Games,8/17/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico)",4.76,5437 ratings,87%,8%,3%,1%,2%,$49.99,$39.99,Included,No dispone de promoción extra,"['Game', True, 'GTA_PLUS', 'No hay información']",USA
10004744,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS PS4 & PS5,2024-04-02T11:13:54.072648,"PS4, PS5","Action, Fighting, Adventure",Bandai Namco Entertainment America Inc.,11/17/2023,No hay información,3.73,3599 ratings,52%,12%,11%,7%,18%,$59.99,$39.59,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
232796,WORLD OF WARSHIPS: LEGENDS,2024-04-02T11:13:56.783576,PS5,"Action, Action, Shooter",Wargaming Group Ltd,4/26/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.12,105973 ratings,60%,15%,13%,2%,11%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000453,Guilty Gear -Strive-,2024-04-02T11:13:58.404044,"PS4, PS5",Fighting,ARC SYSTEM WORKS,6/11/2021,"English, Spanish",4.59,4709 ratings,83%,7%,3%,1%,6%,$39.99,$19.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
233407,Call of Duty®: Black Ops Cold War - Cross-Gen Bundle PS4® & PS5®,2024-04-02T11:13:59.935045,"PS4, PS5",Shooter,Activision,11/13/2020,No hay información,4.19,212848 ratings,67%,10%,9%,2%,12%,$69.99,$69.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
