id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-04-25T09:30:38.155798,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6803350 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-25T09:30:39.506767,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,316651 ratings,61%,11%,12%,2%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-25T09:30:40.904548,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.06,28456 ratings,35%,12%,12%,8%,34%,$69.99,$69.99,Included,No hay otra promoción,USA
10008651,MLB® The Show™ 24 PS5®,2024-04-25T09:30:42.768688,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,3.91,1307 ratings,61%,11%,4%,4%,19%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-25T09:30:44.309550,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.38,66840 ratings,45%,12%,10%,6%,28%,$69.99,$69.99,No hay información,Game Trial,USA
10000896,Genshin Impact,2024-04-25T09:30:45.730731,"PS4, PS5","Action, Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.41,331415 ratings,76%,9%,5%,1%,9%,Free,Free,No hay información,No hay otra promoción,USA
10006239,Madden NFL 24,2024-04-25T09:30:47.295649,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.18,10583 ratings,37%,13%,12%,8%,30%,$69.99,$13.99,No hay información,Included,USA
10000657,HELLDIVERS™ 2,2024-04-25T09:30:48.718729,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.55,65090 ratings,82%,7%,2%,1%,7%,$39.99,$39.99,No hay información,No hay otra promoción,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-25T09:30:50.072795,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,686056 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No hay otra promoción,USA
201511,Fallout 4,2024-04-25T09:30:51.482728,PS4,Role Playing Games,Bethesda Softworks,11/10/2015,"English, French (France)",4.62,115247 ratings,80%,11%,3%,1%,4%,$19.99,$19.99,Included,No hay otra promoción,USA
