id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
10005202,Harvest Moon: The Winds of Anthos,2024-02-27 17:31:30.621674,"['PS4', 'PS5']","['Rol', 'Simulación']",NATSUME INC.,2023-10-05,"Alemán, Chino (Simplificado), Chino (Tradicional), Español, Francés (Francia), Inglés",4.44,160,71,18,2,3,6,49.99,49.99,49.99,49.99
200959,Destiny® – The Collection,2024-02-27 17:31:33.126030,['PS4'],"['Acción', 'Shooter', 'Shooter']",Bungie,2016-09-19,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.5,273580,75,12,6,2,5,59.99,59.99,59.99,59.99
10002344,FINAL FANTASY VI,2024-02-27 17:31:36.392170,['PS4'],['Rol'],Square Enix LTD,2023-04-19,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Tailandés",4.87,1191,92,6,1,0,1,17.99,17.99,17.99,17.99
230658,World War Z: Aftermath,2024-02-27 17:31:39.249665,['PS5'],"['Acción', 'Shooter']","Saber Interactive, Inc",2023-01-24,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.19,15523,63,16,7,3,10,39.99,0.02,39.99,0.02
217712,Paladins,2024-02-27 17:31:45.473128,['PS4'],"['Acción', 'Shooter', 'Shooter']",HI-REZ STUDIOS,2017-05-01,Inglés,4.22,224400,66,13,8,2,11,0.0,0.0,0.00,0.0
10003002,GRID Legends PS4 y PS5,2024-02-27 17:31:49.163134,"['PS4', 'PS5']","['Conducción', 'Carreras']",EA Swiss Sarl,2022-02-24,"Alemán, Chino (Simplificado), Chino (Tradicional), Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.07,4210,56,19,10,4,10,69.99,0.02,69.99,0.02
10002956,Sonic Frontiers PS4 & PS5,2024-02-27 17:31:52.695046,"['PS4', 'PS5']",['Acción'],SEGA EUROPE LTD,2022-11-08,No hay información,4.49,5713,73,14,6,2,5,59.99,59.99,59.99,59.99
10007452,Tour De France 2023,2024-02-27 17:31:55.431831,"['PS4', 'PS5']",['Simulación'],NACON SA,2023-06-08,"Alemán, Danés, Español, Francés (Francia), Inglés, Italiano, Neerlandés",4.35,94,67,17,6,3,6,49.99,49.99,49.99,49.99
228871,Tropico 6 - Next Gen Edition,2024-02-27 17:31:59.164265,['PS5'],"['Estrategia', 'Simulación']",KALYPSO MEDIA,2022-03-30,"Alemán, Español, Francés (Francia), Inglés, Italiano, Portugués (Brasil), Ruso, Árabe",4.14,1374,63,16,5,4,12,44.99,22.49,,22.49
10000348,Hunting Simulator 2,2024-02-27 17:32:01.769990,['PS5'],"['Shooter', 'Simulación']",Bigben Interactive,2021-03-11,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",3.57,1504,50,12,9,5,24,59.99,11.99,,11.99
10001478,Alan Wake Remastered,2024-02-27 17:32:04.312586,"['PS4', 'PS5']",['Acción'],EPIC GAMES,2021-10-04,"Alemán, Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso, Turco",4.26,10686,61,20,8,3,7,29.99,29.99,29.99,29.99
205353,Uncharted™: The Nathan Drake Collection,2024-02-27 17:32:08.638825,['PS4'],"['Acción', 'Aventura']",Sony Interactive Entertainment Europe,2015-10-06,"Español, Francés (Francia), Inglés, Polaco, Portugués (Portugal), Ruso",4.62,146436,79,11,6,1,3,19.99,0.02,19.99,0.02
216759,Watch Dogs®2,2024-02-27 17:32:11.568162,['PS4'],"['Aventura', 'Acción', 'Aventura']",UBISOFT ENTERTAINMENT SA,2017-01-05,"Alemán, Checo, Chino (Simplificado), Coreano, Español, Francés (Francia), Húngaro, Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil)",4.38,156362,73,10,7,1,9,0.0,0.0,0.00,0.0
235297,Project CARS 3,2024-02-27 17:32:14.615424,['PS4'],['Únicos'],BANDAI NAMCO ENTERTAINMENT EUROPE,2020-08-27,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",3.28,1944,41,12,10,8,29,69.99,69.99,69.99,69.99
10001858,Crusader Kings III,2024-02-27 17:32:17.398197,['PS5'],"['Estrategia', 'Simulación']",PARADOX INTERACTIVE AB,2022-03-29,"Alemán, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Japonés, Ruso",4.1,1166,59,19,7,5,11,49.99,49.99,49.99,49.99
10004405,NARAKA: BLADEPOINT,2024-02-27 17:32:20.542953,['PS5'],['Acción'],NETEASE INTERACTIVE ENTERTAINMENT PTE.LTD,2023-07-13,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Japonés, Portugués (Brasil), Ruso, Tailandés, Turco, Vietnamita",3.36,2508,41,15,10,5,29,0.0,0.0,0.00,0.0
10000771,Minecraft Legends,2024-02-27 17:32:23.171885,"['PS4', 'PS5']","['Acción', 'Estrategia']",Mojang AB,2023-04-18,No hay información,4.02,639,62,12,8,5,14,39.99,39.99,39.99,39.99
212864,Need for Speed™,2024-02-27 17:32:26.088023,['PS4'],"['Conducción', 'Carreras']",EA Swiss Sarl,2015-11-02,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.2,85682,65,15,7,3,10,19.99,0.02,19.99,0.02
10004206,Sky: Children of the Light,2024-02-27 17:32:28.648230,['PS4'],"['Aventura', 'Rol']","thatgamecompany, Inc.",2022-12-06,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Portugal), Ruso, Vietnamita",4.46,7146,76,10,5,2,7,0.0,0.0,0.00,0.0
10003187,Steelrising,2024-02-27 17:32:31.147883,['PS5'],['Rol'],NACON SA,2022-09-08,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Portugal), Ruso, Árabe",2.93,4322,26,17,14,11,32,59.99,0.02,59.99,0.02
10002811,Among Us,2024-02-27 17:32:34.325048,"['PS4', 'PS5']",['Grupo'],Innersloth LLC,2021-12-14,No hay información,3.61,19683,53,11,6,3,27,3.99,3.99,3.99,3.99
201101,DOOM,2024-02-27 17:32:37.489036,['PS4'],"['Shooter', 'Shooter']",Bethesda,2016-05-12,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.6,60756,79,11,4,1,4,19.99,3.99,19.99,0.02
233200,Car Mechanic Simulator,2024-02-27 17:32:40.185894,['PS4'],"['Educativos', 'Conducción', 'Carreras', 'Simulación']",PLAYWAY S.A,2019-06-24,"Alemán, Checo, Chino (Simplificado), Coreano, Español, Finlandés, Francés (Francia), Griego, Húngaro, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Turco",4.17,6207,65,14,6,2,13,29.99,5.99,29.99,0.02
221771,Persona 5,2024-02-27 17:32:43.142231,['PS4'],"['Rol', 'Rol']",SEGA EUROPE LTD,2017-04-03,Inglés,4.88,47462,94,4,1,0,1,59.99,11.99,,11.99
232009,Devil May Cry HD Collection,2024-02-27 17:32:45.618365,['PS4'],['Acción'],CE EUROPE LIMITED,2018-03-12,"Alemán, Chino (Tradicional), Español, Francés (Francia), Inglés, Italiano, Japonés",4.71,6079,83,11,3,1,3,44.99,14.84,,14.84
231868,Slime Rancher,2024-02-27 17:32:48.363090,['PS4'],"['Acción', 'Aventura', 'Shooter']","MONOMI PARK, LLC",2018-08-20,"Alemán, Español, Francés (Francia), Inglés, Ruso, Sueco",4.51,20840,77,10,6,1,6,19.99,4.99,19.99,0.02
234401,DIRT 5 PS4 & PS5,2024-02-27 17:32:51.101135,"['PS4', 'PS5']",['Únicos'],ELECTRONIC ARTS,2020-11-11,"Alemán, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3.8,13368,54,14,10,4,18,69.99,0.02,69.99,0.02
10003654,PowerWash Simulator,2024-02-27 17:32:53.597921,"['PS4', 'PS5']",['Simulador'],Square Enix LTD,2023-01-31,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Turco",3.94,7675,57,15,8,4,16,24.99,24.99,24.99,24.99
10002190,Capcom Arcade Stadium,2024-02-27 17:32:57.984059,['PS4'],['Arcade'],CE EUROPE LIMITED,2021-05-25,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Hindi, Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Tailandés",3.46,16468,45,9,18,2,26,0.0,0.0,0.00,0.0
10008445,The Lord of the Rings: Return to Moria™,2024-02-27 17:33:00.504071,['PS5'],['Aventura'],North Beach Games,2023-12-04,"Alemán, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Portugués (Brasil)",4.34,1164,69,15,4,4,8,39.99,39.99,39.99,39.99
232371,Zombie Army 4: Dead War,2024-02-27 17:33:03.435455,['PS4'],"['Arcade', 'Shooter', 'Acción']",REBELLION INTERACTIVE,2020-02-03,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.27,15789,67,14,8,3,9,49.99,4.99,49.99,0.02
221740,Overcooked,2024-02-27 17:33:05.835533,['PS4'],"['Casual', 'Familia', 'Acción']",Team 17 Digital LTD,2016-08-02,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.27,18302,68,14,6,2,10,19.99,3.99,,3.99
10000044,House Flipper,2024-02-27 17:33:08.289094,['PS4'],['Simulación'],Frozen District,2020-02-25,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.39,4261,70,16,5,2,7,24.99,24.99,24.99,24.99
10002958,Dead Space,2024-02-27 17:33:10.860976,['PS5'],['Terror'],EA Swiss Sarl,2023-01-27,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil)",4.81,6660,88,9,1,1,1,79.99,0.02,79.99,0.02
