id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
10004544,Remnant II® - Standard Edition,2024-02-22T15:25:32.458961,PS5,"Acción, Aventura, Juegos de rol",Gearbox Publishing,25/7/2023,"Alemán, Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso",4.64,6.557 calificaciones,79 %,13 %,3 %,1 %,3 %,"49,99 €","29,99 €",,"29,99 €"
10000928,MX vs ATV Legends,2024-02-22T15:25:35.858740,"PS4, PS5",Conducción/Carreras,THQ NORDIC GMBH,28/6/2022,No hay información,3.26,2.125 calificaciones,42 %,10 %,12 %,6 %,31 %,"39,99 €","17,99 €","39,99 €",Incluido
200089,Assassin's Creed® IV Black Flag™ - Standard Edition,2024-02-22T15:25:39.762946,PS4,"Acción, Acción",UBISOFT ENTERTAINMENT SA,21/11/2013,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco",4.64,63.382 calificaciones,78 %,15 %,4 %,1 %,3 %,"19,99 €","7,99 €",,"7,99 €"
10002100,FINAL FANTASY XVI,2024-02-22T15:25:44.008081,PS5,"Acción, Juegos de rol",Square Enix LTD,21/6/2023,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.52,19.676 calificaciones,72 %,17 %,6 %,2 %,3 %,"79,99 €","79,99 €","79,99 €","79,99 €"
10000438,Construction Simulator,2024-02-22T15:25:49.769811,"PS4, PS5",Simulación,ASTRAGON ENTERTAINMENT GMBH,19/9/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Ruso, Turco",3.56,1.489 calificaciones,46 %,14 %,10 %,8 %,21 %,"39,99 €","39,99 €","39,99 €","39,99 €"
228744,FINAL FANTASY VII REMAKE INTERGRADE,2024-02-22T15:25:53.452524,PS5,Juegos de rol,Square Enix LTD,9/6/2021,"Alemán, Español, Francés (Francia), Inglés, Italiano, Portugués (Brasil)",4.72,107.568 calificaciones,87 %,6 %,2 %,1 %,4 %,"49,99 €",Incluido,"49,99 €",Incluido
10006500,NHL 24 Edición X-Factor para PS5™ y PS4™,2024-02-22T15:25:57.676618,"PS4, PS5",Deporte,EA Swiss Sarl,3/10/2023,"Alemán, Checo, Finlandés, Francés (Francia), Inglés, Sueco",2.81,2.142 calificaciones,29 %,12 %,9 %,10 %,40 %,"79,99 €","31,99 €",,"31,99 €"
217551,NieR: Automata™ Game of the YoRHa Edition,2024-02-22T15:26:00.586103,PS4,"Acción, Juegos de rol",Square Enix LTD,25/2/2019,"Alemán, Español, Francés (Francia), Inglés, Italiano, Japonés",4.83,35.482 calificaciones,91 %,6 %,1 %,1 %,2 %,"39,99 €","15,99 €",,"15,99 €"
10002129,Edición Mejorada de Marvel's Midnight Suns,2024-02-22T15:26:03.529088,PS5,Estrategia,2K,1/12/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil)",4.28,1.986 calificaciones,65 %,19 %,5 %,2 %,9 %,"79,99 €","19,99 €",,"19,99 €"
201511,Fallout 4,2024-02-22T15:26:06.608234,PS4,Juegos de rol,Bethesda,9/11/2015,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.65,107.482 calificaciones,81 %,11 %,3 %,1 %,3 %,"19,99 €",Incluido,"19,99 €",Incluido
235227,Ghost of Tsushima DIRECTOR’S CUT,2024-02-22T15:26:09.393689,"PS4, PS5",Juegos de rol,Sony Interactive Entertainment Europe,19/8/2021,"Alemán, Checo, Croata, Danés, Español, Finlandés, Francés (Francia), Griego, Húngaro, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",4.54,144.278 calificaciones,83 %,6 %,3 %,1 %,8 %,"79,99 €","79,99 €","79,99 €","79,99 €"
228785,MONSTER HUNTER: WORLD™,2024-02-22T15:26:12.512491,PS4,Acción,CE EUROPE LIMITED,25/1/2018,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Árabe",4.72,108.755 calificaciones,87 %,5 %,2 %,1 %,4 %,"49,99 €","24,99 €",,"24,99 €"
232248,Fallout 76,2024-02-22T15:26:15.508606,PS4,Juegos de rol,Bethesda,13/11/2018,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",3.59,44.755 calificaciones,51 %,11 %,7 %,6 %,24 %,"39,99 €",Incluido,"39,99 €",Incluido
10008651,MLB® The Show™ 24 PS5®,2024-02-22T15:26:18.471770,PS5,Deporte,Sony Interactive Entertainment,19/3/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"69,99 €","69,99 €","69,99 €","69,99 €"
232581,Watch Dogs®: Legion PS4 & PS5,2024-02-22T15:26:22.878793,"PS4, PS5","Acción, Aventura, Únicos",UBISOFT ENTERTAINMENT SA,11/11/2020,"Alemán, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil)",4.16,24.946 calificaciones,66 %,11 %,7 %,4 %,12 %,"69,99 €","10,49 €","69,99 €",Incluido
10002466,Disney Dreamlight Valley,2024-02-22T15:26:25.978607,"PS4, PS5","Aventura, Simulación, Simulador",Gameloft SE,6/9/2022,"Alemán, Chino (Simplificado), Español, Francés (Francia), Inglés, Italiano, Japonés",4.31,2.690 calificaciones,66 %,17 %,6 %,3 %,8 %,"39,99 €","39,99 €","39,99 €","39,99 €"
10006164,Red Dead Redemption,2024-02-22T15:26:29.467758,PS4,Acción,Rockstar Games,17/8/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.76,4.711 calificaciones,86 %,8 %,3 %,1 %,2 %,"99,99 €","59,99 €",,"59,99 €"
234689,It Takes Two para PS4™ y PS5™,2024-02-22T15:26:33.449650,"PS4, PS5",Únicos,EA Swiss Sarl,25/3/2021,No hay información,4.41,65.208 calificaciones,74 %,9 %,7 %,1 %,8 %,"39,99 €",Incluido,"39,99 €",Incluido
10007911,Granblue Fantasy Versus: Rising Standard Edition,2024-02-22T15:26:36.143674,"PS4, PS5","Lucha, Acción, Grupo","CYGAMES, INC.",13/12/2023,"Alemán, Español, Francés (Francia), Inglés",4.58,1.422 calificaciones,80 %,8 %,6 %,1 %,5 %,"49,99 €","49,99 €","49,99 €","49,99 €"
231261,Conan Exiles,2024-02-22T15:26:38.915954,PS4,"Aventura, Acción, Aventura",Funcom Oslo AS,7/5/2018,"Alemán, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",3.87,32.058 calificaciones,55 %,15 %,8 %,5 %,17 %,"49,99 €","19,99 €","49,99 €",Incluido
234628,ONE PIECE: PIRATE WARRIORS 4,2024-02-22T15:26:42.745717,PS4,"Acción, Aventura",BANDAI NAMCO ENTERTAINMENT EUROPE,27/4/2020,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.66,7.413 calificaciones,82 %,10 %,3 %,1 %,4 %,"49,99 €","9,99 €",,"9,99 €"
10008015,F1® Manager 2023,2024-02-22T15:26:46.446146,"PS4, PS5","Conducción/Carreras, Simulación, Deporte",FRONTIER DEVELOPMENTS PLC,31/7/2023,"Alemán, Chino (Simplificado), Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Ruso, Turco",4.12,432 calificaciones,55 %,24 %,9 %,4 %,9 %,"54,99 €","24,74 €",,"24,74 €"
200088,Assassin's Creed® Unity,2024-02-22T15:26:49.300241,PS4,"Acción, Aventura",UBISOFT ENTERTAINMENT SA,12/11/2014,"Alemán, Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco",4.18,60.018 calificaciones,62 %,17 %,8 %,4 %,9 %,"29,99 €","8,99 €","29,99 €",Incluido
10001369,Cuphead,2024-02-22T15:26:51.824027,PS4,"Acción, Acción, Acción",StudioMDHR Entertainment,27/7/2020,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.49,32.317 calificaciones,78 %,9 %,4 %,1 %,8 %,"19,99 €","19,99 €","19,99 €","19,99 €"
10002694,The Last of Us™ Parte I,2024-02-22T15:26:54.899407,PS5,Acción,Sony Interactive Entertainment Europe,1/9/2022,"Alemán, Checo, Croata, Danés, Español, Finlandés, Francés (Francia), Griego, Húngaro, Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.92,12.880 calificaciones,96 %,3 %,1 %,0 %,1 %,"79,99 €","79,99 €","79,99 €","79,99 €"
10004116,Wo Long: Fallen Dynasty Complete Edition (PS4 & PS5),2024-02-22T15:26:58.095671,"PS4, PS5","Acción, Juegos de rol, Únicos",Koei Tecmo Europe Ltd,7/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Portugués (Brasil), Ruso",4.08,3.943 calificaciones,53 %,24 %,11 %,3 %,9 %,"69,99 €","69,99 €","69,99 €","69,99 €"
232300,Call of Duty®: Black Ops 4,2024-02-22T15:27:01.365558,PS4,"Juegos de disparos, Juegos de disparos",Activision Blizzard Int'l BV,1/5/2019,"Español, Italiano",4.17,166.017 calificaciones,68 %,9 %,7 %,2 %,13 %,"69,99 €","69,99 €","69,99 €","69,99 €"
216489,South Park™: Retaguardia en Peligro™,2024-02-22T15:27:04.700890,PS4,"Juegos de rol, Estrategia",UBISOFT ENTERTAINMENT SA,31/1/2018,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal)",4.53,20.292 calificaciones,78 %,11 %,3 %,1 %,7 %,"59,99 €","11,99 €","59,99 €",Incluido
10008128,Football Manager 2024 Console,2024-02-22T15:27:09.141488,PS5,Deporte,SEGA EUROPE LTD,6/11/2023,"Alemán, Chino (Simplificado), Coreano, Danés, Español, Francés (Francia), Griego, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",3.99,563 calificaciones,59 %,16 %,6 %,3 %,16 %,"59,99 €","47,99 €",,"47,99 €"
10005204,Medieval Dynasty,2024-02-22T15:27:11.609618,PS5,"Aventura, Juegos de rol, Simulación",Toplitz Productions,6/10/2022,"Alemán, Checo, Chino (Simplificado), Coreano, Español, Francés (Francia), Húngaro, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco, Turco, Ucraniano",4.52,1.364 calificaciones,72 %,18 %,4 %,2 %,4 %,"34,99 €","22,74 €","34,99 €","19,24 €"
10005364,Tower of Fantasy,2024-02-22T15:27:15.289566,PS5,"Acción, Juegos de rol",Perfect World Games,8/8/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español (México), Francés (Francia), Inglés, Japonés, Portugués (Brasil), Ruso",3.89,7.050 calificaciones,55 %,14 %,10 %,6 %,15 %,Gratis,Gratis,Gratis,Gratis
10005862,Jujutsu Kaisen Cursed Clash,2024-02-22T15:27:18.688258,"PS4, PS5","Acción, Lucha",BANDAI NAMCO ENTERTAINMENT EUROPE,1/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano",3.62,2.199 calificaciones,50 %,13 %,8 %,6 %,23 %,"59,99 €","59,99 €","59,99 €","59,99 €"
10006008,F1® 23,2024-02-22T15:27:21.804667,"PS4, PS5",Conducción/Carreras,EA Swiss Sarl,15/6/2023,"Alemán, Chino (Simplificado), Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Árabe",4.21,4.825 calificaciones,65 %,15 %,6 %,2 %,11 %,"79,99 €",Incluido,,Incluido
10004240,Session: Skate Sim,2024-02-22T15:27:26.630974,"PS4, PS5","Simulación, Deporte",NACON SA,22/9/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Portugal), Ruso",2.86,2.788 calificaciones,33 %,11 %,7 %,9 %,40 %,"49,99 €","19,99 €","49,99 €",Incluido
10006891,Stellar Blade™,2024-02-22T15:27:30.671702,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,25/4/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"79,99 €","79,99 €","79,99 €","79,99 €"
10003386,Rise of the Ronin™,2024-02-22T15:27:34.976440,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,21/3/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"79,99 €","79,99 €","79,99 €","79,99 €"
232391,Tom Clancy's The Division 2,2024-02-22T15:27:39.400738,PS4,Juegos de disparos,UBISOFT ENTERTAINMENT SA,14/3/2019,"Alemán, Checo, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",4.31,61.350 calificaciones,70 %,13 %,6 %,2 %,10 %,"29,99 €",Incluido,,Incluido
203427,Plants vs. Zombies™ Garden Warfare 2,2024-02-22T15:27:44.617352,PS4,"Juegos de disparos, Acción, Juegos de disparos",EA Swiss Sarl,22/2/2016,"Alemán, Chino (Tradicional), Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",4.44,74.522 calificaciones,76 %,10 %,5 %,1 %,8 %,"19,99 €",Incluido,"19,99 €",Incluido
216064,Batman: Return to Arkham,2024-02-22T15:27:48.614552,PS4,"Acción, Aventura",WARNER BROS. INTERACTIVE,20/10/2016,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.7,17.961 calificaciones,82 %,12 %,3 %,1 %,2 %,"49,99 €","5,99 €",,"5,99 €"
234902,Assetto Corsa Competizione,2024-02-22T15:27:52.326253,"PS4, PS5",Conducción/Carreras,505 GAMES S.R.L.,22/2/2022,No hay información,3.89,5.479 calificaciones,57 %,14 %,7 %,4 %,18 %,"39,99 €",Incluido,"39,99 €",Incluido
201697,Tom Clancy’s Ghost Recon® Wildlands - Standard Edition,2024-02-22T15:27:55.056565,PS4,"Acción, Acción, Juegos de disparos",UBISOFT ENTERTAINMENT SA,17/4/2017,"Alemán, Checo, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil)",4.43,127.732 calificaciones,72 %,13 %,7 %,1 %,6 %,Gratis,Gratis,Gratis,Gratis
205354,UNCHARTED: Colección Legado de los Ladrones,2024-02-22T15:27:58.747285,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,27/1/2022,"Alemán, Checo, Danés, Español, Finlandés, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.74,178.959 calificaciones,86 %,8 %,3 %,1 %,3 %,"49,99 €",Incluido,"49,99 €",Incluido
200756,Gold Edition de Call of Duty®: Advanced Warfare,2024-02-22T15:28:01.985698,PS4,"Juegos de disparos, Juegos de disparos",Activision Blizzard Int'l BV,6/4/2015,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.38,81.084 calificaciones,71 %,13 %,6 %,2 %,7 %,"69,99 €","69,99 €","69,99 €","69,99 €"
10004484,Cult of the Lamb,2024-02-22T15:28:03.923716,"PS4, PS5","Acción, Simulación",Devolver Digital,11/8/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Japonés, Portugués (Brasil), Ruso",4.58,3.769 calificaciones,77 %,14 %,3 %,2 %,4 %,"24,99 €","24,99 €","24,99 €","24,99 €"
230955,The Elder Scrolls V: Skyrim Special Edition - PS5 & PS4,2024-02-22T15:28:08.953178,"PS4, PS5","Juegos de rol, Acción",Bethesda,11/11/2021,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.76,66.288 calificaciones,88 %,7 %,2 %,1 %,3 %,"39,99 €",Incluido,"39,99 €",Incluido
235298,Subnautica: Below Zero PS4 & PS5,2024-02-22T15:28:12.873447,"PS4, PS5",Únicos,"UNKNOWN WORLDS ENTERTAINMNT, INC.",13/5/2021,"Alemán, Checo, Chino (Simplificado), Coreano, Eslovaco, Español, Español (México), Finlandés, Francés (Francia), Húngaro, Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Ucraniano",4.58,8.516 calificaciones,80 %,10 %,3 %,2 %,5 %,"29,99 €","11,99 €",,"11,99 €"
227552,The Crew® 2 Standard Edition,2024-02-22T15:28:16.307180,PS4,Conducción/Carreras,UBISOFT ENTERTAINMENT SA,28/6/2018,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Ruso",4.16,247.398 calificaciones,66 %,11 %,10 %,2 %,12 %,Gratis,Gratis,Gratis,Gratis
10000818,Tiny Tina's Wonderlands: Edición Siguiente nivel,2024-02-22T15:28:20.028345,"PS4, PS5",Juegos de disparos,2K,24/3/2022,No hay información,4.04,5.727 calificaciones,58 %,16 %,10 %,5 %,11 %,"74,99 €","18,74 €","74,99 €",Incluido
223086,Need for Speed™ Payback,2024-02-22T15:28:23.740227,PS4,Conducción/Carreras,EA Swiss Sarl,9/11/2017,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.02,61.703 calificaciones,61 %,13 %,7 %,4 %,15 %,"29,99 €","2,99 €","29,99 €",Incluido
10003353,Dakar Desert Rally PS4 & PS5,2024-02-22T15:28:27.419321,"PS4, PS5",Conducción/Carreras,"Saber Interactive, Inc",3/10/2022,"Alemán, Español, Francés (Francia), Inglés, Italiano, Portugués (Brasil), Portugués (Portugal)",3.82,477 calificaciones,50 %,19 %,10 %,6 %,16 %,"29,99 €","29,99 €","29,99 €","29,99 €"
229018,Days Gone™,2024-02-22T15:28:31.770476,PS4,"Acción, Aventura, Terror",Sony Interactive Entertainment Europe,25/4/2019,"Alemán, Checo, Croata, Danés, Español, Finlandés, Francés (Francia), Griego, Húngaro, Inglés, Italiano, Neerlandés, Noruego, Portugués (Portugal), Sueco, Turco",4.6,104.980 calificaciones,79 %,12 %,4 %,2 %,4 %,"39,99 €",Incluido,"39,99 €",Incluido
205920,Assetto Corsa Ultimate Edition,2024-02-22T15:28:34.817121,PS4,"Conducción/Carreras, Simulación",505 GAMES S.R.L.,19/4/2018,"Alemán, Coreano, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",3.63,11.191 calificaciones,52 %,13 %,7 %,5 %,24 %,"29,99 €","7,49 €",,"7,49 €"
10001996,Hell Let Loose,2024-02-22T15:28:41.471959,PS5,Juegos de disparos,Team 17 Digital LTD,4/10/2021,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Japonés, Polaco, Ruso",4.29,2.628 calificaciones,67 %,16 %,4 %,3 %,9 %,"64,99 €","42,24 €",,"42,24 €"
221692,Far Cry 5,2024-02-22T15:28:45.335068,PS4,"Acción, Juegos de disparos, Acción",UBISOFT ENTERTAINMENT SA,26/3/2018,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil)",4.37,44.114 calificaciones,70 %,14 %,6 %,3 %,7 %,"69,99 €","10,49 €",,"10,49 €"
10003862,Way of the Hunter,2024-02-22T15:28:48.913275,PS5,Juegos de disparos,THQ NORDIC GMBH,16/8/2022,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Eslovaco, Español, Francés (Francia), Hindi, Inglés, Italiano, Japonés, Polaco, Ruso, Turco, Árabe",4.2,525 calificaciones,59 %,23 %,7 %,3 %,8 %,"39,99 €","23,99 €","39,99 €","21,99 €"
10000758,Battlefield™ 2042 para PS5™,2024-02-22T15:28:51.989896,"PS4, PS5",Juegos de disparos,EA Swiss Sarl,18/11/2021,No hay información,3.29,34.879 calificaciones,44 %,10 %,8 %,7 %,31 %,"79,99 €",Incluido,"79,99 €",Incluido
10008967,King Arthur: Knight's Tale,2024-02-22T15:28:55.115534,PS5,"Juegos de rol, Estrategia",NeocoreGames Publishing Kft.,18/2/2024,"Alemán, Chino (Simplificado), Español, Francés (Francia), Húngaro, Inglés, Polaco, Portugués (Brasil), Ruso",4.47,19 calificaciones,63 %,21 %,16 %,0 %,0 %,"44,99 €","44,99 €","44,99 €","44,99 €"
212339,Assassin's Creed® Syndicate,2024-02-22T15:28:59.131479,PS4,"Aventura, Aventura, Aventura",UBISOFT ENTERTAINMENT SA,22/10/2015,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Neerlandés, Polaco, Portugués (Brasil)",4.45,34.008 calificaciones,70 %,17 %,6 %,2 %,5 %,"29,99 €",Incluido,"29,99 €",Incluido
227115,Call of Duty®: WWII Gold Edition,2024-02-22T15:29:01.838412,PS4,"Juegos de disparos, Juegos de disparos",Activision Blizzard Int'l BV,7/5/2018,"Español, Italiano",4.34,154.327 calificaciones,72 %,11 %,6 %,2 %,9 %,"69,99 €","69,99 €","69,99 €","69,99 €"
10004836,NBA 2K23 para PS5™,2024-02-22T15:29:04.680451,PS5,Deporte,2K,8/9/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",4.02,22.045 calificaciones,64 %,10 %,7 %,3 %,17 %,"79,99 €","79,99 €","79,99 €","79,99 €"
10000663,Police Simulator: Patrol Officers,2024-02-22T15:29:07.276652,"PS4, PS5",Simulación,ASTRAGON ENTERTAINMENT GMBH,9/11/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco",3.62,2.458 calificaciones,44 %,19 %,13 %,6 %,19 %,"39,99 €","39,99 €","39,99 €","39,99 €"
231987,Path of Exile,2024-02-22T15:29:11.845791,PS4,"Acción, Juegos de rol, Acción",GRINDING GEAR GAMES LIMITED,25/3/2019,"Alemán, Español, Francés (Francia), Inglés, Portugués (Brasil), Ruso",4.2,30.485 calificaciones,65 %,13 %,10 %,2 %,10 %,Gratis,Gratis,Gratis,Gratis
10008790,Expeditions: A MudRunner Game (PS4 & PS5),2024-02-22T15:29:14.510113,PS5,"Simulación, Aventura",Focus Entertainment,5/3/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"49,99 €","49,99 €","49,99 €","49,99 €"
233621,Mount & Blade II: Bannerlord,2024-02-22T15:29:16.992705,"PS4, PS5",Juegos de rol,TALEWORLDS ENTERTAINMENT,24/10/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco",4.23,3.165 calificaciones,70 %,11 %,4 %,3 %,12 %,"49,99 €","49,99 €","49,99 €","49,99 €"
200472,Batman: Arkham Knight ,2024-02-22T15:29:19.726102,PS4,"Acción, Aventura",WARNER BROS. INTERACTIVE,22/6/2015,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.62,112.685 calificaciones,80 %,11 %,4 %,1 %,4 %,"19,99 €",Incluido,"19,99 €",Incluido
201624,Far Cry 4,2024-02-22T15:29:23.248986,PS4,"Juegos de disparos, Acción, Aventura",UBISOFT ENTERTAINMENT SA,17/11/2014,"Alemán, Coreano, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Brasil), Ruso",4.29,157.608 calificaciones,68 %,13 %,9 %,1 %,9 %,"29,99 €","5,99 €","29,99 €","5,99 €"
10003516,Crash Team Rumble™ - Edición Estándar,2024-02-22T15:29:26.290986,"PS4, PS5",Acción,Activision Blizzard Int'l BV,19/6/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.24,1.953 calificaciones,66 %,12 %,10 %,2 %,9 %,"29,99 €","17,99 €",,"17,99 €"
10002651,Disney Speedstorm,2024-02-22T15:29:29.000139,PS5,"Acción, Conducción/Carreras, Simulador",Gameloft SE,18/4/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Turco",4.19,9.741 calificaciones,62 %,15 %,12 %,2 %,9 %,Gratis,Gratis,Gratis,Gratis
227147,Insurgency: Sandstorm [PS4 & PS5],2024-02-22T15:29:31.968250,"PS4, PS5",Juegos de disparos,Focus Entertainment,30/1/2024,No hay información,4.32,3.370 calificaciones,71 %,13 %,3 %,3 %,10 %,"39,99 €","39,99 €","39,99 €","39,99 €"
200759,Call of Duty®: Ghosts - Edición Oro,2024-02-22T15:29:35.284973,PS4,"Acción, Juegos de disparos, Juegos de disparos",Activision Blizzard Int'l BV,25/3/2014,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.22,57.547 calificaciones,63 %,17 %,9 %,3 %,9 %,"69,99 €","69,99 €","69,99 €","69,99 €"
10009025,Planet Zoo,2024-02-22T15:29:38.847824,PS5,"Casual, Familia, Simulación",FRONTIER DEVELOPMENTS PLC,26/3/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"49,99 €","49,99 €","49,99 €","49,99 €"
227770,God of War™,2024-02-22T15:29:41.813245,PS4,"Acción, Aventura",Sony Interactive Entertainment Europe,3/10/2019,"Español, Inglés, Neerlandés, Portugués (Portugal), Turco",4.75,212.536 calificaciones,89 %,5 %,2 %,1 %,3 %,"19,99 €",Incluido,"19,99 €",Incluido
231844,Shadow of the Tomb Raider Definitive Edition,2024-02-22T15:29:45.213203,PS4,"Acción, Aventura",CRYSTAL DYNAMICS,4/11/2019,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.43,55.804 calificaciones,71 %,13 %,7 %,2 %,6 %,"39,99 €","9,99 €","39,99 €","9,99 €"
227447,NARUTO TO BORUTO: SHINOBI STRIKER,2024-02-22T15:29:48.690784,PS4,"Acción, Acción",BANDAI NAMCO ENTERTAINMENT EUROPE,30/8/2018,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.06,93.557 calificaciones,65 %,10 %,7 %,2 %,16 %,"19,99 €","9,99 €","19,99 €","9,99 €"
10001234,Call of Duty®: Vanguard - Lote Multigeneración,2024-02-22T15:29:51.778079,"PS4, PS5",Juegos de disparos,Activision Blizzard Int'l BV,4/11/2021,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.03,52.173 calificaciones,63 %,9 %,9 %,3 %,15 %,"79,99 €","79,99 €","79,99 €","79,99 €"
10003354,Fall Guys,2024-02-22T15:29:54.933090,"PS4, PS5",Familia,EPIC GAMES,21/6/2022,No hay información,4.16,300.815 calificaciones,64 %,13 %,10 %,1 %,12 %,Gratis,Gratis,Gratis,Gratis
