id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-04-17T09:27:39.276027,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.39,65654 calificaciones,45 %,12 %,10 %,6 %,28 %,"79,99 €","79,99 €",No hay información,Prueba de juego,ESP
228748,Fortnite,2024-04-17T09:27:40.829628,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6790127 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-04-17T09:27:42.980650,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,313002 calificaciones,61 %,11 %,12 %,2 %,14 %,"79,99 €","79,99 €",No hay información,No hay otra promoción,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-04-17T09:27:44.748873,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.07,27455 calificaciones,35 %,12 %,12 %,8 %,34 %,"79,99 €","79,99 €",Incluido,No hay otra promoción,ESP
10002427,eFootball™ 2024,2024-04-17T09:27:46.494708,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.76,279433 calificaciones,53 %,12 %,13 %,3 %,20 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-04-17T09:27:48.216774,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,684693 calificaciones,79 %,8 %,5 %,1 %,7 %,"19,99 €","9,99 €",No hay información,No hay otra promoción,ESP
10000657,HELLDIVERS™ 2,2024-04-17T09:27:49.195015,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.54,63037 calificaciones,82 %,7 %,2 %,1 %,8 %,"39,99 €","39,99 €",No hay información,No hay otra promoción,ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-04-17T09:27:51.068704,"PS4, PS5",Deporte,2K,7/3/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Árabe",4.59,3259 calificaciones,81 %,9 %,3 %,2 %,5 %,"74,99 €","63,74 €",No hay información,No hay otra promoción,ESP
201511,Fallout 4,2024-04-17T09:27:53.935240,PS4,Juegos de rol,Bethesda,9/11/2015,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.64,110796 calificaciones,81 %,11 %,3 %,1 %,4 %,"19,99 €","19,99 €",Incluido,No hay otra promoción,ESP
10008884,Sea of Thieves,2024-04-17T09:27:55.513448,PS5,Aventura,Microsoft Corporation,30/4/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"39,99 €","39,99 €",No hay información,No hay otra promoción,ESP
