id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-04-14T17:42:37.219946,"PS4, PS5",Deporte,EA Swiss Sarl,28/9/2023,No hay información,3.39,65252 calificaciones,45 %,12 %,10 %,6 %,28 %,"79,99 €","79,99 €",No hay información,Prueba de juego,ESP
228748,Fortnite,2024-04-14T17:42:39.120217,PS5,"Acción, Aventura",EPIC GAMES,21/7/2017,"Alemán, Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Turco, Árabe",4.32,6785872 calificaciones,71 %,10 %,8 %,1 %,10 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-04-14T17:42:41.161459,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2/11/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.04,311640 calificaciones,61 %,11 %,12 %,2 %,14 %,"79,99 €","79,99 €",No hay información,No hay otra promoción,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-04-14T17:42:42.884435,PS5,Deporte,2K,7/9/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés",3.07,27065 calificaciones,35 %,12 %,12 %,8 %,34 %,"79,99 €","79,99 €",Incluido,No hay otra promoción,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-04-14T17:42:44.719111,PS5,"Acción, Aventura",Rockstar Games,14/3/2022,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.52,684222 calificaciones,79 %,8 %,5 %,1 %,7 %,"19,99 €","9,99 €",No hay información,No hay otra promoción,ESP
10002427,eFootball™ 2024,2024-04-14T17:42:46.436641,PS5,Deporte,Konami,30/9/2021,"Alemán, Español, Francés (Francia), Griego, Inglés, Italiano, Neerlandés, Portugués (Portugal), Ruso, Sueco, Turco, Árabe",3.75,278720 calificaciones,53 %,12 %,13 %,3 %,20 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
10000657,HELLDIVERS™ 2,2024-04-14T17:42:49.085747,PS5,Acción,Sony Interactive Entertainment Europe,8/2/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso",4.54,61657 calificaciones,82 %,7 %,2 %,1 %,8 %,"39,99 €","39,99 €",No hay información,No hay otra promoción,ESP
209441,Red Dead Redemption 2,2024-04-14T17:42:50.872356,PS4,"Acción, Aventura, Únicos",Rockstar Games,25/10/2018,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil), Ruso",4.71,234381 calificaciones,88 %,5 %,2 %,1 %,4 %,"59,99 €","59,99 €",No hay información,No hay otra promoción,ESP
10007978,Edición Digital WWE 2K24 Cross-Gen,2024-04-14T17:42:52.689724,"PS4, PS5",Deporte,2K,7/3/2024,"Alemán, Español, Francés (Francia), Inglés, Italiano, Árabe",4.6,3131 calificaciones,81 %,9 %,3 %,2 %,5 %,"74,99 €","63,74 €",No hay información,No hay otra promoción,ESP
10008286,ARK: Survival Ascended,2024-04-14T17:42:54.431107,PS5,"Aventura, Juegos de rol",WILDCARD PROPERTIES,30/11/2023,"Alemán, Chino (Simplificado), Danés, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Portugués (Brasil), Ruso, Turco",4.04,8618 calificaciones,66 %,10 %,5 %,4 %,16 %,"44,99 €","35,99 €",No hay información,No hay otra promoción,ESP
10000956,Gran Turismo™ 7,2024-04-14T17:42:56.285775,"PS4, PS5",Conducción/Carreras,Polyphony Digital Inc,3/3/2022,"Alemán, Checo, Español, Francés (Francia), Griego, Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Portugal), Ruso, Turco, Árabe",4.35,18895 calificaciones,71 %,13 %,5 %,2 %,9 %,"79,99 €","79,99 €",No hay información,No hay otra promoción,ESP
10005844,Dragon's Dogma 2,2024-04-14T17:42:58.218276,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,21/3/2024,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso, Árabe",4.11,17677 calificaciones,66 %,10 %,5 %,4 %,14 %,"74,99 €","74,99 €",No hay información,No hay otra promoción,ESP
10008884,Sea of Thieves,2024-04-14T17:42:59.877579,PS5,Aventura,Microsoft Corporation,30/4/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"39,99 €","39,99 €",No hay información,No hay otra promoción,ESP
232447,Versión de Hogwarts Legacy para PS5,2024-04-14T17:43:07.428009,PS5,Únicos,WARNER BROS. INTERACTIVE,9/2/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.5,34185 calificaciones,72 %,17 %,6 %,2 %,4 %,"74,99 €","74,99 €",Prueba de juego,No hay otra promoción,ESP
233235,DRAGON BALL Z: KAKAROT PS4™ & PS5™,2024-04-14T17:43:09.318426,"PS4, PS5","Acción, Aventura, Juegos de rol",BANDAI NAMCO ENTERTAINMENT EUROPE,12/1/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso, Árabe",4.58,41587 calificaciones,79 %,10 %,6 %,1 %,4 %,"69,99 €","69,99 €",Incluido,No hay otra promoción,ESP
10001850,God of War Ragnarök,2024-04-14T17:43:11.050428,"PS4, PS5",Acción,Sony Interactive Entertainment Europe,8/11/2022,No hay información,4.84,76163 calificaciones,92 %,4 %,2 %,1 %,2 %,"79,99 €","49,59 €",Prueba de juego,No hay otra promoción,ESP
212779,Minecraft,2024-04-14T17:43:12.438294,PS4,Aventura,Mojang AB,9/12/2019,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Danés, Eslovenio, Español, Español (México), Finlandés, Francés (Canadá), Francés (Francia), Griego, Húngaro, Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco, Turco, Ucraniano",4.32,1565719 calificaciones,72 %,9 %,7 %,1 %,11 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
10003386,Rise of the Ronin™,2024-04-14T17:43:14.047995,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,21/3/2024,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.28,8298 calificaciones,68 %,14 %,5 %,4 %,9 %,"79,99 €","79,99 €",No hay información,No hay otra promoción,ESP
10000896,Genshin Impact,2024-04-14T17:43:15.839208,"PS4, PS5","Acción, Aventura, Juegos de rol",COGNOSPHERE PTE. LTD.,27/4/2021,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Portugal), Ruso, Tailandés, Turco, Vietnamita",4.41,329846 calificaciones,76 %,9 %,5 %,1 %,9 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
221852,Destiny 2 PS4™ & PS5™,2024-04-14T17:43:17.474342,"PS4, PS5","Aventura, Juegos de disparos, Acción",Bungie,8/12/2020,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.28,289578 calificaciones,70 %,11 %,6 %,2 %,10 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
234567,Cyberpunk 2077,2024-04-14T17:43:19.113353,"PS4, PS5","Juegos de rol, Únicos",CD PROJEKT,15/2/2022,No hay información,4.34,99931 calificaciones,72 %,12 %,4 %,3 %,10 %,"49,99 €","29,99 €",Prueba de juego,No hay otra promoción,ESP
228857,Los Sims™ 4,2024-04-14T17:43:21.456362,PS4,"Acción, Simulación",EA Swiss Sarl,16/11/2017,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Ruso, Sueco",3.98,89122 calificaciones,59 %,13 %,9 %,3 %,16 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
223118,Roblox,2024-04-14T17:43:22.985803,PS4,Únicos,ROBLOX Corporation,10/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",4.23,275802 calificaciones,68 %,9 %,11 %,2 %,10 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
10002788,UFC™ 5,2024-04-14T17:43:24.744120,PS5,Lucha,EA Swiss Sarl,26/10/2023,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil)",3,7088 calificaciones,31 %,15 %,12 %,9 %,34 %,"79,99 €","79,99 €",No hay información,Prueba de juego,ESP
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-04-14T17:43:27.962238,"PS4, PS5",Conducción/Carreras,UBISOFT ENTERTAINMENT SA,14/9/2023,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Brasil)",4.27,19159 calificaciones,69 %,13 %,6 %,2 %,10 %,Gratis,Gratis,No hay información,No hay otra promoción,ESP
203897,Tom Clancy's Rainbow Six® Siege - Deluxe Edition,2024-04-14T17:43:29.987706,"PS4, PS5","Acción, Juegos de disparos",UBISOFT ENTERTAINMENT SA,12/3/2024,No hay información,4.34,260363 calificaciones,73 %,10 %,5 %,2 %,11 %,"29,99 €","29,99 €",No hay información,No hay otra promoción,ESP
10006891,Stellar Blade™,2024-04-14T17:43:31.781513,PS5,"Acción, Aventura",Sony Interactive Entertainment Europe,25/4/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"79,99 €","79,99 €",No hay información,No hay otra promoción,ESP
